Region,Match type,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49,is_new_keyword,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Avg_ CPC,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start
A,Broad match,0.8796007037162781,0.08272942900657654,-0.019838370382785797,0.30863985419273376,-0.148188054561615,-0.2547077536582947,0.03808601200580597,0.05381453037261963,-0.049513619393110275,0.027836285531520844,-0.021686717867851257,0.003314783563837409,-0.0714837983250618,0.005224113818258047,0.020582202821969986,-0.009244912303984165,-0.06213090941309929,-0.0044355192221701145,0.02524770423769951,-0.011972433887422085,0.024636274203658104,0.002881559543311596,-0.00037231112946756184,-0.01968233473598957,0.051247674971818924,-0.02347363717854023,0.024984857067465782,-0.031009921804070473,-0.019015032798051834,-0.046114642173051834,-0.022613652050495148,0.04209829494357109,-0.021202588453888893,0.03142402693629265,0.004564689006656408,-0.024069862440228462,0.007896455936133862,0.001199789228849113,-0.011224905028939247,0.028823906555771828,0.04933570325374603,-0.010019882582128048,-0.003457052865996957,0.018763728439807892,-0.005657901521772146,-0.015106295235455036,-0.020941443741321564,0.013580897822976112,0.022755976766347885,0.026724914088845253,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
A,Exact match,0.8796007037162781,0.08272942900657654,-0.019838370382785797,0.30863985419273376,-0.148188054561615,-0.2547077536582947,0.03808601200580597,0.05381453037261963,-0.049513619393110275,0.027836285531520844,-0.021686717867851257,0.003314783563837409,-0.0714837983250618,0.005224113818258047,0.020582202821969986,-0.009244912303984165,-0.06213090941309929,-0.0044355192221701145,0.02524770423769951,-0.011972433887422085,0.024636274203658104,0.002881559543311596,-0.00037231112946756184,-0.01968233473598957,0.051247674971818924,-0.02347363717854023,0.024984857067465782,-0.031009921804070473,-0.019015032798051834,-0.046114642173051834,-0.022613652050495148,0.04209829494357109,-0.021202588453888893,0.03142402693629265,0.004564689006656408,-0.024069862440228462,0.007896455936133862,0.001199789228849113,-0.011224905028939247,0.028823906555771828,0.04933570325374603,-0.010019882582128048,-0.003457052865996957,0.018763728439807892,-0.005657901521772146,-0.015106295235455036,-0.020941443741321564,0.013580897822976112,0.022755976766347885,0.026724914088845253,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
A,Phrase match,0.8796007037162781,0.08272942900657654,-0.019838370382785797,0.30863985419273376,-0.148188054561615,-0.2547077536582947,0.03808601200580597,0.05381453037261963,-0.049513619393110275,0.027836285531520844,-0.021686717867851257,0.003314783563837409,-0.0714837983250618,0.005224113818258047,0.020582202821969986,-0.009244912303984165,-0.06213090941309929,-0.0044355192221701145,0.02524770423769951,-0.011972433887422085,0.024636274203658104,0.002881559543311596,-0.00037231112946756184,-0.01968233473598957,0.051247674971818924,-0.02347363717854023,0.024984857067465782,-0.031009921804070473,-0.019015032798051834,-0.046114642173051834,-0.022613652050495148,0.04209829494357109,-0.021202588453888893,0.03142402693629265,0.004564689006656408,-0.024069862440228462,0.007896455936133862,0.001199789228849113,-0.011224905028939247,0.028823906555771828,0.04933570325374603,-0.010019882582128048,-0.003457052865996957,0.018763728439807892,-0.005657901521772146,-0.015106295235455036,-0.020941443741321564,0.013580897822976112,0.022755976766347885,0.026724914088845253,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
B,Broad match,0.8796007037162781,0.08272942900657654,-0.019838370382785797,0.30863985419273376,-0.148188054561615,-0.2547077536582947,0.03808601200580597,0.05381453037261963,-0.049513619393110275,0.027836285531520844,-0.021686717867851257,0.003314783563837409,-0.0714837983250618,0.005224113818258047,0.020582202821969986,-0.009244912303984165,-0.06213090941309929,-0.0044355192221701145,0.02524770423769951,-0.011972433887422085,0.024636274203658104,0.002881559543311596,-0.00037231112946756184,-0.01968233473598957,0.051247674971818924,-0.02347363717854023,0.024984857067465782,-0.031009921804070473,-0.019015032798051834,-0.046114642173051834,-0.022613652050495148,0.04209829494357109,-0.021202588453888893,0.03142402693629265,0.004564689006656408,-0.024069862440228462,0.007896455936133862,0.001199789228849113,-0.011224905028939247,0.028823906555771828,0.04933570325374603,-0.010019882582128048,-0.003457052865996957,0.018763728439807892,-0.005657901521772146,-0.015106295235455036,-0.020941443741321564,0.013580897822976112,0.022755976766347885,0.026724914088845253,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
B,Exact match,0.8796007037162781,0.08272942900657654,-0.019838370382785797,0.30863985419273376,-0.148188054561615,-0.2547077536582947,0.03808601200580597,0.05381453037261963,-0.049513619393110275,0.027836285531520844,-0.021686717867851257,0.003314783563837409,-0.0714837983250618,0.005224113818258047,0.020582202821969986,-0.009244912303984165,-0.06213090941309929,-0.0044355192221701145,0.02524770423769951,-0.011972433887422085,0.024636274203658104,0.002881559543311596,-0.00037231112946756184,-0.01968233473598957,0.051247674971818924,-0.02347363717854023,0.024984857067465782,-0.031009921804070473,-0.019015032798051834,-0.046114642173051834,-0.022613652050495148,0.04209829494357109,-0.021202588453888893,0.03142402693629265,0.004564689006656408,-0.024069862440228462,0.007896455936133862,0.001199789228849113,-0.011224905028939247,0.028823906555771828,0.04933570325374603,-0.010019882582128048,-0.003457052865996957,0.018763728439807892,-0.005657901521772146,-0.015106295235455036,-0.020941443741321564,0.013580897822976112,0.022755976766347885,0.026724914088845253,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
B,Phrase match,0.8796007037162781,0.08272942900657654,-0.019838370382785797,0.30863985419273376,-0.148188054561615,-0.2547077536582947,0.03808601200580597,0.05381453037261963,-0.049513619393110275,0.027836285531520844,-0.021686717867851257,0.003314783563837409,-0.0714837983250618,0.005224113818258047,0.020582202821969986,-0.009244912303984165,-0.06213090941309929,-0.0044355192221701145,0.02524770423769951,-0.011972433887422085,0.024636274203658104,0.002881559543311596,-0.00037231112946756184,-0.01968233473598957,0.051247674971818924,-0.02347363717854023,0.024984857067465782,-0.031009921804070473,-0.019015032798051834,-0.046114642173051834,-0.022613652050495148,0.04209829494357109,-0.021202588453888893,0.03142402693629265,0.004564689006656408,-0.024069862440228462,0.007896455936133862,0.001199789228849113,-0.011224905028939247,0.028823906555771828,0.04933570325374603,-0.010019882582128048,-0.003457052865996957,0.018763728439807892,-0.005657901521772146,-0.015106295235455036,-0.020941443741321564,0.013580897822976112,0.022755976766347885,0.026724914088845253,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
C,Broad match,0.8796007037162781,0.08272942900657654,-0.019838370382785797,0.30863985419273376,-0.148188054561615,-0.2547077536582947,0.03808601200580597,0.05381453037261963,-0.049513619393110275,0.027836285531520844,-0.021686717867851257,0.003314783563837409,-0.0714837983250618,0.005224113818258047,0.020582202821969986,-0.009244912303984165,-0.06213090941309929,-0.0044355192221701145,0.02524770423769951,-0.011972433887422085,0.024636274203658104,0.002881559543311596,-0.00037231112946756184,-0.01968233473598957,0.051247674971818924,-0.02347363717854023,0.024984857067465782,-0.031009921804070473,-0.019015032798051834,-0.046114642173051834,-0.022613652050495148,0.04209829494357109,-0.021202588453888893,0.03142402693629265,0.004564689006656408,-0.024069862440228462,0.007896455936133862,0.001199789228849113,-0.011224905028939247,0.028823906555771828,0.04933570325374603,-0.010019882582128048,-0.003457052865996957,0.018763728439807892,-0.005657901521772146,-0.015106295235455036,-0.020941443741321564,0.013580897822976112,0.022755976766347885,0.026724914088845253,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
C,Exact match,0.8796007037162781,0.08272942900657654,-0.019838370382785797,0.30863985419273376,-0.148188054561615,-0.2547077536582947,0.03808601200580597,0.05381453037261963,-0.049513619393110275,0.027836285531520844,-0.021686717867851257,0.003314783563837409,-0.0714837983250618,0.005224113818258047,0.020582202821969986,-0.009244912303984165,-0.06213090941309929,-0.0044355192221701145,0.02524770423769951,-0.011972433887422085,0.024636274203658104,0.002881559543311596,-0.00037231112946756184,-0.01968233473598957,0.051247674971818924,-0.02347363717854023,0.024984857067465782,-0.031009921804070473,-0.019015032798051834,-0.046114642173051834,-0.022613652050495148,0.04209829494357109,-0.021202588453888893,0.03142402693629265,0.004564689006656408,-0.024069862440228462,0.007896455936133862,0.001199789228849113,-0.011224905028939247,0.028823906555771828,0.04933570325374603,-0.010019882582128048,-0.003457052865996957,0.018763728439807892,-0.005657901521772146,-0.015106295235455036,-0.020941443741321564,0.013580897822976112,0.022755976766347885,0.026724914088845253,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
C,Phrase match,0.8796007037162781,0.08272942900657654,-0.019838370382785797,0.30863985419273376,-0.148188054561615,-0.2547077536582947,0.03808601200580597,0.05381453037261963,-0.049513619393110275,0.027836285531520844,-0.021686717867851257,0.003314783563837409,-0.0714837983250618,0.005224113818258047,0.020582202821969986,-0.009244912303984165,-0.06213090941309929,-0.0044355192221701145,0.02524770423769951,-0.011972433887422085,0.024636274203658104,0.002881559543311596,-0.00037231112946756184,-0.01968233473598957,0.051247674971818924,-0.02347363717854023,0.024984857067465782,-0.031009921804070473,-0.019015032798051834,-0.046114642173051834,-0.022613652050495148,0.04209829494357109,-0.021202588453888893,0.03142402693629265,0.004564689006656408,-0.024069862440228462,0.007896455936133862,0.001199789228849113,-0.011224905028939247,0.028823906555771828,0.04933570325374603,-0.010019882582128048,-0.003457052865996957,0.018763728439807892,-0.005657901521772146,-0.015106295235455036,-0.020941443741321564,0.013580897822976112,0.022755976766347885,0.026724914088845253,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
USA,Broad match,0.8675766587257385,0.09087781608104706,-0.04486503824591637,0.30006521940231323,-0.1614006906747818,-0.28877636790275574,0.018814777955412865,0.05692743510007858,-0.020393982529640198,0.026158403605222702,-0.007250808645039797,0.033588919788599014,-0.07529302686452866,0.036748457700014114,0.024364404380321503,-0.007853442803025246,-0.06506609171628952,0.004453104455024004,0.044228918850421906,-0.04627704620361328,0.0009658981580287218,-0.001493643270805478,0.0342068076133728,-0.04093078896403313,0.012105154804885387,-0.008791771717369556,-0.008748333901166916,-0.03301063925027847,-0.013531908392906189,-0.0129565903916955,-0.04233360290527344,0.017579857259988785,-0.031451448798179626,0.058293022215366364,0.001640858012251556,-0.016782214865088463,-0.009230072610080242,-0.006040993146598339,-0.02574777603149414,0.013441578485071659,0.04321577399969101,-0.01583590731024742,0.0067251455038785934,0.0037942701019346714,-0.0015345945721492171,-0.016752023249864578,-0.017675498500466347,-0.003887440077960491,0.023236261680722237,-0.00036997845745645463,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
USA,Exact match,0.8675766587257385,0.09087781608104706,-0.04486503824591637,0.30006521940231323,-0.1614006906747818,-0.28877636790275574,0.018814777955412865,0.05692743510007858,-0.020393982529640198,0.026158403605222702,-0.007250808645039797,0.033588919788599014,-0.07529302686452866,0.036748457700014114,0.024364404380321503,-0.007853442803025246,-0.06506609171628952,0.004453104455024004,0.044228918850421906,-0.04627704620361328,0.0009658981580287218,-0.001493643270805478,0.0342068076133728,-0.04093078896403313,0.012105154804885387,-0.008791771717369556,-0.008748333901166916,-0.03301063925027847,-0.013531908392906189,-0.0129565903916955,-0.04233360290527344,0.017579857259988785,-0.031451448798179626,0.058293022215366364,0.001640858012251556,-0.016782214865088463,-0.009230072610080242,-0.006040993146598339,-0.02574777603149414,0.013441578485071659,0.04321577399969101,-0.01583590731024742,0.0067251455038785934,0.0037942701019346714,-0.0015345945721492171,-0.016752023249864578,-0.017675498500466347,-0.003887440077960491,0.023236261680722237,-0.00036997845745645463,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
USA,Phrase match,0.8675766587257385,0.09087781608104706,-0.04486503824591637,0.30006521940231323,-0.1614006906747818,-0.28877636790275574,0.018814777955412865,0.05692743510007858,-0.020393982529640198,0.026158403605222702,-0.007250808645039797,0.033588919788599014,-0.07529302686452866,0.036748457700014114,0.024364404380321503,-0.007853442803025246,-0.06506609171628952,0.004453104455024004,0.044228918850421906,-0.04627704620361328,0.0009658981580287218,-0.001493643270805478,0.0342068076133728,-0.04093078896403313,0.012105154804885387,-0.008791771717369556,-0.008748333901166916,-0.03301063925027847,-0.013531908392906189,-0.0129565903916955,-0.04233360290527344,0.017579857259988785,-0.031451448798179626,0.058293022215366364,0.001640858012251556,-0.016782214865088463,-0.009230072610080242,-0.006040993146598339,-0.02574777603149414,0.013441578485071659,0.04321577399969101,-0.01583590731024742,0.0067251455038785934,0.0037942701019346714,-0.0015345945721492171,-0.016752023249864578,-0.017675498500466347,-0.003887440077960491,0.023236261680722237,-0.00036997845745645463,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
A,Broad match,0.8675766587257385,0.09087781608104706,-0.04486503824591637,0.30006521940231323,-0.1614006906747818,-0.28877636790275574,0.018814777955412865,0.05692743510007858,-0.020393982529640198,0.026158403605222702,-0.007250808645039797,0.033588919788599014,-0.07529302686452866,0.036748457700014114,0.024364404380321503,-0.007853442803025246,-0.06506609171628952,0.004453104455024004,0.044228918850421906,-0.04627704620361328,0.0009658981580287218,-0.001493643270805478,0.0342068076133728,-0.04093078896403313,0.012105154804885387,-0.008791771717369556,-0.008748333901166916,-0.03301063925027847,-0.013531908392906189,-0.0129565903916955,-0.04233360290527344,0.017579857259988785,-0.031451448798179626,0.058293022215366364,0.001640858012251556,-0.016782214865088463,-0.009230072610080242,-0.006040993146598339,-0.02574777603149414,0.013441578485071659,0.04321577399969101,-0.01583590731024742,0.0067251455038785934,0.0037942701019346714,-0.0015345945721492171,-0.016752023249864578,-0.017675498500466347,-0.003887440077960491,0.023236261680722237,-0.00036997845745645463,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
A,Phrase match,0.8675766587257385,0.09087781608104706,-0.04486503824591637,0.30006521940231323,-0.1614006906747818,-0.28877636790275574,0.018814777955412865,0.05692743510007858,-0.020393982529640198,0.026158403605222702,-0.007250808645039797,0.033588919788599014,-0.07529302686452866,0.036748457700014114,0.024364404380321503,-0.007853442803025246,-0.06506609171628952,0.004453104455024004,0.044228918850421906,-0.04627704620361328,0.0009658981580287218,-0.001493643270805478,0.0342068076133728,-0.04093078896403313,0.012105154804885387,-0.008791771717369556,-0.008748333901166916,-0.03301063925027847,-0.013531908392906189,-0.0129565903916955,-0.04233360290527344,0.017579857259988785,-0.031451448798179626,0.058293022215366364,0.001640858012251556,-0.016782214865088463,-0.009230072610080242,-0.006040993146598339,-0.02574777603149414,0.013441578485071659,0.04321577399969101,-0.01583590731024742,0.0067251455038785934,0.0037942701019346714,-0.0015345945721492171,-0.016752023249864578,-0.017675498500466347,-0.003887440077960491,0.023236261680722237,-0.00036997845745645463,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
B,Broad match,0.8675766587257385,0.09087781608104706,-0.04486503824591637,0.30006521940231323,-0.1614006906747818,-0.28877636790275574,0.018814777955412865,0.05692743510007858,-0.020393982529640198,0.026158403605222702,-0.007250808645039797,0.033588919788599014,-0.07529302686452866,0.036748457700014114,0.024364404380321503,-0.007853442803025246,-0.06506609171628952,0.004453104455024004,0.044228918850421906,-0.04627704620361328,0.0009658981580287218,-0.001493643270805478,0.0342068076133728,-0.04093078896403313,0.012105154804885387,-0.008791771717369556,-0.008748333901166916,-0.03301063925027847,-0.013531908392906189,-0.0129565903916955,-0.04233360290527344,0.017579857259988785,-0.031451448798179626,0.058293022215366364,0.001640858012251556,-0.016782214865088463,-0.009230072610080242,-0.006040993146598339,-0.02574777603149414,0.013441578485071659,0.04321577399969101,-0.01583590731024742,0.0067251455038785934,0.0037942701019346714,-0.0015345945721492171,-0.016752023249864578,-0.017675498500466347,-0.003887440077960491,0.023236261680722237,-0.00036997845745645463,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
B,Exact match,0.8675766587257385,0.09087781608104706,-0.04486503824591637,0.30006521940231323,-0.1614006906747818,-0.28877636790275574,0.018814777955412865,0.05692743510007858,-0.020393982529640198,0.026158403605222702,-0.007250808645039797,0.033588919788599014,-0.07529302686452866,0.036748457700014114,0.024364404380321503,-0.007853442803025246,-0.06506609171628952,0.004453104455024004,0.044228918850421906,-0.04627704620361328,0.0009658981580287218,-0.001493643270805478,0.0342068076133728,-0.04093078896403313,0.012105154804885387,-0.008791771717369556,-0.008748333901166916,-0.03301063925027847,-0.013531908392906189,-0.0129565903916955,-0.04233360290527344,0.017579857259988785,-0.031451448798179626,0.058293022215366364,0.001640858012251556,-0.016782214865088463,-0.009230072610080242,-0.006040993146598339,-0.02574777603149414,0.013441578485071659,0.04321577399969101,-0.01583590731024742,0.0067251455038785934,0.0037942701019346714,-0.0015345945721492171,-0.016752023249864578,-0.017675498500466347,-0.003887440077960491,0.023236261680722237,-0.00036997845745645463,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
B,Phrase match,0.8675766587257385,0.09087781608104706,-0.04486503824591637,0.30006521940231323,-0.1614006906747818,-0.28877636790275574,0.018814777955412865,0.05692743510007858,-0.020393982529640198,0.026158403605222702,-0.007250808645039797,0.033588919788599014,-0.07529302686452866,0.036748457700014114,0.024364404380321503,-0.007853442803025246,-0.06506609171628952,0.004453104455024004,0.044228918850421906,-0.04627704620361328,0.0009658981580287218,-0.001493643270805478,0.0342068076133728,-0.04093078896403313,0.012105154804885387,-0.008791771717369556,-0.008748333901166916,-0.03301063925027847,-0.013531908392906189,-0.0129565903916955,-0.04233360290527344,0.017579857259988785,-0.031451448798179626,0.058293022215366364,0.001640858012251556,-0.016782214865088463,-0.009230072610080242,-0.006040993146598339,-0.02574777603149414,0.013441578485071659,0.04321577399969101,-0.01583590731024742,0.0067251455038785934,0.0037942701019346714,-0.0015345945721492171,-0.016752023249864578,-0.017675498500466347,-0.003887440077960491,0.023236261680722237,-0.00036997845745645463,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
C,Broad match,0.8675766587257385,0.09087781608104706,-0.04486503824591637,0.30006521940231323,-0.1614006906747818,-0.28877636790275574,0.018814777955412865,0.05692743510007858,-0.020393982529640198,0.026158403605222702,-0.007250808645039797,0.033588919788599014,-0.07529302686452866,0.036748457700014114,0.024364404380321503,-0.007853442803025246,-0.06506609171628952,0.004453104455024004,0.044228918850421906,-0.04627704620361328,0.0009658981580287218,-0.001493643270805478,0.0342068076133728,-0.04093078896403313,0.012105154804885387,-0.008791771717369556,-0.008748333901166916,-0.03301063925027847,-0.013531908392906189,-0.0129565903916955,-0.04233360290527344,0.017579857259988785,-0.031451448798179626,0.058293022215366364,0.001640858012251556,-0.016782214865088463,-0.009230072610080242,-0.006040993146598339,-0.02574777603149414,0.013441578485071659,0.04321577399969101,-0.01583590731024742,0.0067251455038785934,0.0037942701019346714,-0.0015345945721492171,-0.016752023249864578,-0.017675498500466347,-0.003887440077960491,0.023236261680722237,-0.00036997845745645463,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
C,Exact match,0.8675766587257385,0.09087781608104706,-0.04486503824591637,0.30006521940231323,-0.1614006906747818,-0.28877636790275574,0.018814777955412865,0.05692743510007858,-0.020393982529640198,0.026158403605222702,-0.007250808645039797,0.033588919788599014,-0.07529302686452866,0.036748457700014114,0.024364404380321503,-0.007853442803025246,-0.06506609171628952,0.004453104455024004,0.044228918850421906,-0.04627704620361328,0.0009658981580287218,-0.001493643270805478,0.0342068076133728,-0.04093078896403313,0.012105154804885387,-0.008791771717369556,-0.008748333901166916,-0.03301063925027847,-0.013531908392906189,-0.0129565903916955,-0.04233360290527344,0.017579857259988785,-0.031451448798179626,0.058293022215366364,0.001640858012251556,-0.016782214865088463,-0.009230072610080242,-0.006040993146598339,-0.02574777603149414,0.013441578485071659,0.04321577399969101,-0.01583590731024742,0.0067251455038785934,0.0037942701019346714,-0.0015345945721492171,-0.016752023249864578,-0.017675498500466347,-0.003887440077960491,0.023236261680722237,-0.00036997845745645463,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
C,Phrase match,0.8675766587257385,0.09087781608104706,-0.04486503824591637,0.30006521940231323,-0.1614006906747818,-0.28877636790275574,0.018814777955412865,0.05692743510007858,-0.020393982529640198,0.026158403605222702,-0.007250808645039797,0.033588919788599014,-0.07529302686452866,0.036748457700014114,0.024364404380321503,-0.007853442803025246,-0.06506609171628952,0.004453104455024004,0.044228918850421906,-0.04627704620361328,0.0009658981580287218,-0.001493643270805478,0.0342068076133728,-0.04093078896403313,0.012105154804885387,-0.008791771717369556,-0.008748333901166916,-0.03301063925027847,-0.013531908392906189,-0.0129565903916955,-0.04233360290527344,0.017579857259988785,-0.031451448798179626,0.058293022215366364,0.001640858012251556,-0.016782214865088463,-0.009230072610080242,-0.006040993146598339,-0.02574777603149414,0.013441578485071659,0.04321577399969101,-0.01583590731024742,0.0067251455038785934,0.0037942701019346714,-0.0015345945721492171,-0.016752023249864578,-0.017675498500466347,-0.003887440077960491,0.023236261680722237,-0.00036997845745645463,True,High,88.0,5.96,15.94,50.0,50.0,60.0,0.0,-5.142857142857141,10.95,Monday,0.0,1.0,0.0,35.0
A,Broad match,0.8517618775367737,0.4706505537033081,0.038219891488552094,0.0644892156124115,-0.0010192113695666194,-0.08065252751111984,0.06914141029119492,-0.056858427822589874,-0.07335933297872543,-0.017629588022828102,0.02465136907994747,0.001887437654659152,0.0034189734142273664,-0.05254638195037842,-0.007299964781850576,-0.00910849217325449,-0.05910472571849823,0.007518542464822531,-0.010515277273952961,0.0017642222810536623,-0.013372044079005718,0.01708412915468216,0.031142132356762886,0.048918914049863815,-0.027251536026597023,0.016599060967564583,0.05527043715119362,0.05089027062058449,0.011530673131346703,-0.0017641453305259347,-0.025854546576738358,-0.0030357465147972107,-0.009163107722997665,0.0053473529405891895,0.016966667026281357,-0.013266488909721375,0.013389773666858673,0.026972884312272072,0.038931239396333694,-0.04897967725992203,-0.003880466101691127,-0.020030422136187553,-0.03449048474431038,-0.025194430723786354,0.005326497834175825,0.014945662580430508,-0.02336304448544979,0.01099802739918232,-0.0010099461069330573,0.010312176309525967,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,8.333333333333334,-100.0,-1.4285714285714288,0.0,Monday,0.0,1.0,0.0,35.0
B,Broad match,0.8517618775367737,0.4706505537033081,0.038219891488552094,0.0644892156124115,-0.0010192113695666194,-0.08065252751111984,0.06914141029119492,-0.056858427822589874,-0.07335933297872543,-0.017629588022828102,0.02465136907994747,0.001887437654659152,0.0034189734142273664,-0.05254638195037842,-0.007299964781850576,-0.00910849217325449,-0.05910472571849823,0.007518542464822531,-0.010515277273952961,0.0017642222810536623,-0.013372044079005718,0.01708412915468216,0.031142132356762886,0.048918914049863815,-0.027251536026597023,0.016599060967564583,0.05527043715119362,0.05089027062058449,0.011530673131346703,-0.0017641453305259347,-0.025854546576738358,-0.0030357465147972107,-0.009163107722997665,0.0053473529405891895,0.016966667026281357,-0.013266488909721375,0.013389773666858673,0.026972884312272072,0.038931239396333694,-0.04897967725992203,-0.003880466101691127,-0.020030422136187553,-0.03449048474431038,-0.025194430723786354,0.005326497834175825,0.014945662580430508,-0.02336304448544979,0.01099802739918232,-0.0010099461069330573,0.010312176309525967,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,8.333333333333334,-100.0,-1.4285714285714288,0.0,Monday,0.0,1.0,0.0,35.0
B,Phrase match,0.8517618775367737,0.4706505537033081,0.038219891488552094,0.0644892156124115,-0.0010192113695666194,-0.08065252751111984,0.06914141029119492,-0.056858427822589874,-0.07335933297872543,-0.017629588022828102,0.02465136907994747,0.001887437654659152,0.0034189734142273664,-0.05254638195037842,-0.007299964781850576,-0.00910849217325449,-0.05910472571849823,0.007518542464822531,-0.010515277273952961,0.0017642222810536623,-0.013372044079005718,0.01708412915468216,0.031142132356762886,0.048918914049863815,-0.027251536026597023,0.016599060967564583,0.05527043715119362,0.05089027062058449,0.011530673131346703,-0.0017641453305259347,-0.025854546576738358,-0.0030357465147972107,-0.009163107722997665,0.0053473529405891895,0.016966667026281357,-0.013266488909721375,0.013389773666858673,0.026972884312272072,0.038931239396333694,-0.04897967725992203,-0.003880466101691127,-0.020030422136187553,-0.03449048474431038,-0.025194430723786354,0.005326497834175825,0.014945662580430508,-0.02336304448544979,0.01099802739918232,-0.0010099461069330573,0.010312176309525967,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,8.333333333333334,-100.0,-1.4285714285714288,0.0,Monday,0.0,1.0,0.0,35.0
USA,Broad match,0.8937384486198425,0.11397666484117508,0.00827110931277275,0.27296552062034607,-0.14701417088508606,-0.24861523509025574,0.03840765357017517,0.049415525048971176,-0.03322809934616089,0.03861204907298088,-0.021656183525919914,0.015037588775157928,-0.06426423788070679,-0.008063237182796001,0.014906913973391056,0.022244684398174286,-0.06288822740316391,0.003365493146702647,0.03221359848976135,-0.023866701871156693,0.020817125216126442,-0.010957485996186733,0.01512190978974104,-0.0035912010353058577,0.021654672920703888,-0.026934046298265457,0.004639174323529005,-0.009212606586515903,-0.0005241055623628199,-0.044189583510160446,-0.020417844876646996,0.04750964045524597,-0.034969259053468704,0.0015301172388717532,0.0012082918547093868,-0.02177944965660572,-0.005339611321687698,0.002571612596511841,0.010919081047177315,0.0035400192718952894,0.03148622810840607,-0.021964145824313164,0.004803060088306665,0.007462691981345415,-0.0031319130212068558,0.0016139002982527018,-0.024822097271680832,0.01214402075856924,0.02980290912091732,0.02719418704509735,True,High,96.0,7.74,20.38,20.0,20.0,21.666666666666668,0.0,-1.4285714285714288,14.059999999999999,Monday,0.0,1.0,0.0,35.0
