Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Conv,Act_Conv,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Conv_Region_A,Act_Conv_Region_A,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Conv_Region_USA,Act_Conv_Region_USA,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Conv_Region_B,Act_Conv_Region_B,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Conv_Origin_new,Act_Conv_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Conv_Origin_existing,Act_Conv_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Conv_Origin_existing searches,Act_Conv_Origin_existing searches
2025-12-12,500,424.11557,106.50841,481.56244149441034,242,499.99999945695686,240.51999999999995,17.14319133808289,4.681105217385285,61,39,0.5836596652796893,0.9344262295081968,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,159.1579586689493,47.64,117.96529,17.061836,3.6465511753284368,0.5274166746780171,181.6840826621012,172.15999999999997,160.68643,73.431145,7.690506635440391,3.514438900509093,159.15795812590633,20.720000000000002,145.46385,16.015427,5.80613352731406,0.6392496421981751,17.581178596910384,0.0,14.503773,0.0,0.577810376752503,0.0,482.4188208600464,240.51999999999995,409.61176,106.50841,16.565381177414615,4.681105217385285,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-12,550,487.99854,106.50841,532.9031843209718,242,549.9413997289022,240.51999999999995,19.301430998731387,4.681105217385285,65,39,0.4636357239369494,0.9384615384615385,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,183.27612598031553,47.64,161.5748,17.061836,4.9946114690625425,0.5274166746780171,183.55214768507312,172.15999999999997,160.80887,73.431145,7.696366488602054,3.514438900509093,183.11312606351353,20.720000000000002,165.61484,16.015427,6.61045304106679,0.6392496421981751,15.980108290867136,0.0,14.10775,0.0,0.56310545487299,0.0,533.9612914380351,240.51999999999995,473.89078,106.50841,18.738325848382768,4.681105217385285,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-13,300,266.82062,225.3746,420.10205344142724,325,299.7957432713412,450.57,10.611370338870348,10.394328576166135,29,34,,1.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,97.59637991443347,38.379999999999995,65.26216,14.157975,2.017388491002931,0.4376522895483812,104.39874191805362,389.7,69.07513,192.0588,3.305958776973148,9.191999070316148,97.80062143885405,22.490000000000002,132.48335,19.157824,5.288023070894268,0.7646772163016059,0.0,0.0,0.0,0.0,0.0,0.0,299.7957432713412,450.57,266.82062,225.3746,10.611370338870348,10.394328576166135,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-13,350,295.7013,225.3746,481.072459387275,325,349.9999614849141,450.57,11.731164382031153,10.394328576166135,33,34,,1.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,116.89401777040895,38.379999999999995,73.12829,14.157975,2.260546759163207,0.4376522895483812,116.89401777040895,389.7,73.83853,192.0588,3.5339369338544637,9.191999070316148,116.21192594409624,22.490000000000002,148.7345,19.157824,5.936680689013481,0.7646772163016059,0.0,0.0,0.0,0.0,0.0,0.0,349.9999614849141,450.57,295.7013,225.3746,11.731164382031153,10.394328576166135,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-13,400,325.70102,225.3746,539.062998634405,325,399.9999894833026,450.57,12.897321544244537,10.394328576166135,37,34,9.119578840359816,0.8108108108108109,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,134.45165556589853,38.379999999999995,83.542015,14.157975,2.5824566102040913,0.4376522895483812,134.45165556589848,389.7,81.70188,192.0588,3.910279503574414,9.191999070316148,131.09667835150566,22.490000000000002,160.45714,19.157824,6.4045854304660335,0.7646772163016059,0.0,0.0,0.0,0.0,0.0,0.0,399.9999894833026,450.57,325.70102,225.3746,12.897321544244539,10.394328576166135,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-13,450,354.86035,225.3746,594.6988348059733,325,449.99999487430637,450.57,14.075071421024635,10.394328576166135,42,34,16.50911953849029,0.9523809523809523,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,147.75652920874222,38.379999999999995,89.03005,14.157975,2.7521031969821497,0.4376522895483812,154.48693133112843,389.7,89.66502,192.0588,4.29139817494906,9.191999070316148,147.75653433443574,22.490000000000002,176.16528,19.157824,7.0315700490934265,0.7646772163016059,0.0,0.0,0.0,0.0,0.0,0.0,449.99999487430637,450.57,354.86035,225.3746,14.075071421024635,10.394328576166135,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-13,500,383.37256,225.3746,651.4089912215879,325,499.999997418116,450.57,15.167296892953495,10.394328576166135,48,34,13.745375112716086,0.9583333333333334,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,166.98220718348372,38.379999999999995,98.324844,14.157975,3.039424462477279,0.4376522895483812,166.98220718348375,389.7,94.42844,192.0588,4.519376696975762,9.191999070316148,166.0355830511485,22.490000000000002,190.61928,19.157824,7.608495733500452,0.7646772163016059,0.0,0.0,0.0,0.0,0.0,0.0,499.999997418116,450.57,383.37256,225.3746,15.167296892953495,10.394328576166135,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-13,550,417.91235,225.3746,707.1749697403707,325,549.999999999636,450.57,16.542619232609425,10.394328576166135,49,34,0.6544437352055371,0.9795918367346939,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,184.5398449789733,38.379999999999995,105.969765,14.157975,3.275744774743939,0.4376522895483812,184.5398449789806,389.7,102.672264,192.0588,4.913928701972318,9.191999070316148,180.9203100416821,22.490000000000002,209.27036,19.157824,8.35294575589317,0.7646772163016059,0.0,0.0,0.0,0.0,0.0,0.0,549.999999999636,450.57,417.91235,225.3746,16.542619232609425,10.394328576166135,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-14,300,228.97063,237.32195,335.83788771178786,353,298.91252033600574,524.29,9.08238170811973,11.056096749448196,18,39,0.010875992489942263,0.7777777777777778,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,100.04991728323975,32.760000000000005,48.689674,11.318042,1.505098618112061,0.3498640698985543,98.96243761924455,473.74000000000007,48.00544,212.11082,2.2975564810798934,10.1516960836931,99.90016543352144,17.79,132.27551,13.89307,5.279726608927777,0.5545365958565419,20.992438803843584,0.0,15.262375,0.0,0.6091918686722413,0.0,277.9200815321621,524.29,213.70825,237.32195,8.473189534923119,11.056096749448196,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-14,350,309.59958,237.32195,395.3751819451862,353,348.82219572205537,524.29,12.277466833529246,11.056096749448196,15,39,0.07965181598112267,0.7333333333333333,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,116.09496055671764,32.760000000000005,72.55051,11.318042,2.242686331565103,0.3498640698985543,116.09496055671764,473.74000000000007,72.12152,212.11082,3.451760234344328,10.1516960836931,116.63227460862021,17.79,164.92755,13.89307,6.583020267619815,0.5545365958565419,20.992438803843598,0.0,15.262375,0.0,0.6091918686722413,0.0,327.82975691821184,524.29,294.33722,237.32195,11.668274964857005,11.056096749448196,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-14,400,328.58,237.32195,443.1398551379938,353,399.97463223784655,524.29,13.031968143348044,11.056096749448196,18,39,0.018768300077446023,0.7777777777777778,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,136.5524392271605,32.760000000000005,77.27393,11.318042,2.38869723159065,0.3498640698985543,136.5524392271605,473.74000000000007,77.08364,212.11082,3.6892486028155935,10.1516960836931,126.86975378352554,17.79,174.22244,13.89307,6.954022308941799,0.5545365958565419,20.99243880384357,0.0,15.262375,0.0,0.6091918686722413,0.0,378.9821934340029,524.29,313.31763,237.32195,12.422776274675803,11.056096749448196,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-14,450,364.57727,237.32195,492.3857581164819,353,449.7111296846094,524.29,14.696546270580441,11.056096749448196,21,39,0.254216014784906,0.7619047619047619,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,137.63991889115582,32.760000000000005,77.39636,11.318042,2.392481762121962,0.3498640698985543,174.14244083507648,473.74000000000007,105.88715,212.11082,5.067794395203128,10.1516960836931,137.92876995837705,17.79,181.29373,13.89307,7.236270113255351,0.5545365958565419,21.153975028744636,0.0,15.262375,0.0,0.6091918686722413,0.0,428.5571546558647,524.29,349.31488,237.32195,14.08735501095694,11.056096749448196,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-14,500,405.64093,237.32195,544.4096385085631,353,499.809509076311,524.29,16.181917247098482,11.056096749448196,24,39,0.018768300077446565,0.8333333333333334,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,163.00487731420807,32.760000000000005,94.466034,11.318042,2.92014064486726,0.3498640698985543,174.14244083507634,473.74000000000007,105.88715,212.11082,5.067794395203128,10.1516960836931,162.66219092702653,17.79,205.28775,13.89307,8.19398220702809,0.5545365958565419,15.614958989374477,0.0,12.803384,0.0,0.5110421793075305,0.0,484.19455008693654,524.29,392.83755,237.32195,15.670874801332124,11.056096749448196,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-14,550,447.01022,237.32195,599.7946657927295,353,550.0,524.29,17.728572021223325,11.056096749448196,26,39,0.08359800813347876,0.8461538461538461,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,182.92293122987775,32.760000000000005,111.75693,11.318042,3.454637955186928,0.3498640698985543,184.379920009982,473.74000000000007,112.31536,212.11082,5.375450561715138,10.1516960836931,182.6971487601403,17.79,222.93796,13.89307,8.898483504321257,0.5545365958565419,15.61495898937453,0.0,12.803384,0.0,0.5110421793075305,0.0,534.3850410106254,524.29,434.20685,237.32195,17.217529575456968,11.056096749448196,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-15,300,283.90143,192.36325,322.5626288683412,314,299.7449447635787,381.4199999999999,11.616645501731263,8.842366577610784,15,38,0.7883188246309105,0.8,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,89.60831503221861,36.919999999999995,65.41049,14.219282,2.0219736996144952,0.43954738489856227,120.67532783194036,324.78,109.957504,162.63737,5.2626031103252,7.783879422789692,89.46130189941964,19.720000000000002,108.533394,15.506592,4.332068691791568,0.6189397699225304,24.162988141528036,0.0,15.088073,0.0,0.5489499615371021,0.0,275.58195662205065,381.4199999999999,268.81332,192.36325,11.06769591841865,8.842366577610784,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-15,350,325.72842,192.36325,376.0512609071206,314,349.9999999999998,381.4199999999999,13.081661518683699,8.842366577610784,19,38,0.12821073390347404,0.7894736842105263,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,114.76804521730251,36.919999999999995,88.12556,14.219282,2.724143376915524,0.43954738489856227,120.67532783194044,324.78,109.957504,162.63737,5.2626031103252,7.783879422789692,114.55662695075685,19.720000000000002,127.64534,15.506592,5.094915031442975,0.6189397699225304,40.222717713011725,0.0,27.797365,0.0,1.0562365559723854,0.0,309.77728228698805,381.4199999999999,297.93103,192.36325,12.025425002069435,8.842366577610784,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-15,400,384.40588,192.36325,424.5427690381157,314,399.7155961933034,381.4199999999999,15.270202129034299,8.842366577610784,19,38,0.5530002975684409,0.7368421052631579,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,131.68831599495735,36.919999999999995,116.17055,14.219282,3.591072085019606,0.43954738489856227,136.43299043842055,324.78,122.408104,162.63737,5.858492629953459,7.783879422789692,131.59428975992546,19.720000000000002,145.8272,15.506592,5.8206374140612365,0.6189397699225304,27.252988052100463,0.0,22.313065,0.0,0.8867054683340055,0.0,372.46260814120285,381.4199999999999,362.0928,192.36325,14.38349640157294,8.842366577610784,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-15,450,420.7966,192.36325,475.37809415922413,314,449.9419557550155,381.4199999999999,16.72198978875301,8.842366577610784,25,38,0.16941952118829076,0.8,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,149.94597894818887,36.919999999999995,121.8928,14.219282,3.7679589713746116,0.43954738489856227,149.99597680682646,324.78,128.79901,162.63737,6.164363965816529,7.783879422789692,150.00000000000009,19.720000000000002,170.10475,15.506592,6.789666851561868,0.6189397699225304,41.40831342382449,0.0,28.231909,0.0,1.0770339762916088,0.0,408.533642331191,381.4199999999999,392.5647,192.36325,15.644956424716767,8.842366577610784,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-15,500,473.13446,192.36325,523.1601333743778,314,499.9999999999981,381.4199999999999,19.025726881522637,8.842366577610784,25,38,0.17309901863184246,0.8,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,159.51896679928336,36.919999999999995,125.591576,14.219282,3.88229556539422,0.43954738489856227,181.0129917479106,324.78,160.00946,162.63737,7.658106555010387,7.783879422789692,159.4680414528042,19.720000000000002,187.5334,15.506592,7.485324761118031,0.6189397699225304,41.408313423824495,0.0,28.231909,0.0,1.069669213150663,0.0,458.5916865761737,381.4199999999999,444.90253,192.36325,17.95605760454993,8.842366577610784,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-15,550,508.81058,192.36325,573.1425201383294,314,550.0000000000053,381.4199999999999,20.285186617536706,8.842366577610784,30,38,0.18473990706309207,0.8,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,183.36896728266865,36.919999999999995,144.63531,14.219282,4.470976966512066,0.43954738489856227,183.98831709954248,324.78,160.87854,162.63737,7.6997009962710665,7.783879422789692,182.64271561779418,19.720000000000002,203.29666,15.506592,8.114508654753573,0.6189397699225304,51.89597613275043,0.0,38.506912,0.0,1.4696882132617122,0.0,498.1040238672549,381.4199999999999,470.30362,192.36325,18.815498486043687,8.842366577610784,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16,300,208.11575,200.36053,389.7111743994288,310,299.9999972218434,367.58000000000004,8.269741008052577,9.243131815340115,39,38,0.18290165720928023,0.9230769230769231,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,99.62411503395036,32.71,49.27205,13.484007,1.5231009036969905,0.41681856335609224,100.75176715394257,317.52,51.153862,172.06848,2.4482408451313042,8.235255352824762,99.62411503395042,17.349999999999998,107.68985,14.808055,4.298399259224284,0.5910578991592624,28.013529107357744,0.0,16.74812,0.0,0.6647854190102672,0.0,271.9864681144856,367.58000000000004,191.36763,200.36053,7.604955570884351,9.243131815340115,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16,350,229.02098,200.36053,453.00040538596653,310,349.9515656728224,367.58000000000004,9.087716281512268,9.243131815340115,41,38,0.18290165720928142,0.926829268292683,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,117.46980404776241,32.71,55.45782,13.484007,1.7143159184020962,0.41681856335609224,117.58764731699651,317.52,56.092216,172.06848,2.6845923334418744,8.235255352824762,114.89411430806351,17.349999999999998,117.47094,14.808055,4.688808029668297,0.5910578991592624,28.013529107357755,0.0,16.74812,0.0,0.6647854190102672,0.0,321.9380365654647,367.58000000000004,212.27287,200.36053,8.422930661771346,9.243131815340115,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16,400,261.61533,200.36053,512.4222749508637,310,399.77508662798,367.58000000000004,10.375387213729006,9.243131815340115,44,38,0.1595181259568428,0.9318181818181818,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,133.16763921302274,32.71,64.43004,13.484007,1.991665852753469,0.41681856335609224,134.63549036018293,317.52,64.5814,172.06848,3.0908874140664904,8.235255352824762,131.97195705477426,17.349999999999998,132.6039,14.808055,5.292833946909047,0.5910578991592624,28.013529107357744,0.0,16.74812,0.0,0.6647854190102672,0.0,371.76155752062226,367.58000000000004,244.8672,200.36053,9.710601593988086,9.243131815340115,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16,450,285.60175,200.36053,574.7096379757143,310,449.9999384372271,367.58000000000004,11.322038402266973,9.243131815340115,56,38,0.931618510803814,0.875,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,149.97974613014196,32.71,69.194374,13.484007,2.138941328881023,0.41681856335609224,150.09470638083155,317.52,68.625534,172.06848,3.284441124495353,8.235255352824762,149.92548592625369,17.349999999999998,147.78183,14.808055,5.898655948890597,0.5910578991592624,28.013529107357755,0.0,16.74812,0.0,0.6647854190102672,0.0,421.98640932986945,367.58000000000004,268.8536,200.36053,10.65725278252605,9.243131815340115,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16,500,315.39398,200.36053,637.2704324151514,310,499.9999999999956,367.58000000000004,12.498802926832713,9.243131815340115,57,38,0.38925145018485574,0.8421052631578947,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,166.4390192096349,32.71,78.12652,13.484007,2.415052393731493,0.41681856335609224,167.37765235140404,317.52,77.18752,172.06848,3.69422078754281,8.235255352824762,166.18332843895678,17.349999999999998,160.07996,14.808055,6.389529745558409,0.5910578991592624,28.01352910735775,0.0,16.74812,0.0,0.6647854190102672,0.0,471.98647089263795,367.58000000000004,298.64587,200.36053,11.83401828128592,9.243131815340115,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16,550,344.712,200.36053,695.8567036244352,310,549.8284254856242,367.58000000000004,13.701406060188384,9.243131815340115,61,38,0.25693379720053683,0.8360655737704918,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,183.22470551538166,32.71,83.77558,13.484007,2.589676863348985,0.41681856335609224,183.3425487846159,317.52,87.66392,172.06848,4.1956238263931125,8.235255352824762,183.26117118562667,17.349999999999998,173.2725,14.808055,6.916105370446288,0.5910578991592624,28.013529107357748,0.0,16.74812,0.0,0.6647854190102672,0.0,521.8148963782664,367.58000000000004,327.96387,200.36053,13.036620440447464,9.243131815340115,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17,300,198.47597,183.26677,510.19737903131346,295,299.87128018369907,335.03000000000003,7.879072933178769,8.465967451457233,22,35,112.28952535023738,0.45454545454545453,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,95.95258770039422,28.500000000000004,50.22849,11.83364,1.5526666788114738,0.3658023099831582,108.9461047061532,288.87,51.494976,158.2585,2.4645670430773228,7.574304958530572,94.97258777715166,17.66,96.7525,13.174626,3.861839211289972,0.5258601829435045,81.05507526497101,0.0,31.466581,0.0,1.277757758641879,0.0,218.81620491872806,335.03000000000003,167.0094,183.26677,6.601315262123128,8.465967451457233,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17,350,260.1956,183.26677,589.4144148204757,295,349.999999484666,335.03000000000003,10.350098389369283,8.465967451457233,28,35,0.505058434165125,0.42857142857142855,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,112.78477439040799,28.500000000000004,58.9338,11.83364,1.8217657375700287,0.3658023099831582,124.76761302511085,288.87,62.303402,158.2585,2.9818615742910817,7.574304958530572,112.44761206914711,17.66,138.95839,13.174626,5.546471077508173,0.5258601829435045,59.08507472756996,0.0,39.175415,0.0,1.5525425218631033,0.0,290.91492475709595,335.03000000000003,221.02017,183.26677,8.797556307536968,8.465967451457233,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17,400,283.2526,183.26677,669.4871023179413,295,399.99998819210845,335.03000000000003,11.213767958979606,8.465967451457233,30,35,0.5257982589831198,0.26666666666666666,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,137.70512523701876,28.500000000000004,68.469246,11.83364,2.11652611608,0.3658023099831582,137.7051252373878,288.87,65.97868,158.2585,3.1577619658668916,7.574304958530572,124.5897377177019,17.66,148.80464,13.174626,5.939479877032716,0.5258601829435045,108.89009784460207,0.0,56.789627,0.0,2.243556389749447,0.0,291.1098903475064,335.03000000000003,226.46295,183.26677,8.970211951723957,8.465967451457233,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17,450,271.21027,183.26677,750.7706902817686,295,449.96791363112646,335.03000000000003,10.685339369306746,8.465967451457233,33,35,0.480267994947421,0.36363636363636365,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,150.64263782587054,28.500000000000004,75.850266,11.83364,2.344688473862419,0.3658023099831582,150.6426378258705,288.87,68.33006,158.2585,3.2702994088237385,7.574304958530572,148.68263797938542,17.66,127.02994,13.174626,5.070351486620588,0.5258601829435045,121.82761287826855,0.0,53.811253,0.0,2.124675556707208,0.0,328.14030075285797,335.03000000000003,217.39902,183.26677,8.560664008489152,8.465967451457233,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17,500,340.9415,183.26677,827.9474824130903,295,499.9999784452661,335.03000000000003,13.506995922562211,8.465967451457233,38,35,0.49244726636539693,0.3157894736842105,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,165.5401502612927,28.500000000000004,80.64685,11.83364,2.492960847263972,0.3658023099831582,168.91967792268073,288.87,78.59247,158.2585,3.7614619453112015,7.574304958530572,165.5401502612927,17.66,181.70218,13.174626,7.252573129987038,0.5258601829435045,122.31761283988972,0.0,65.58843,0.0,2.5947573428888173,0.0,377.68236560537633,335.03000000000003,275.35303,183.26677,10.91223810589325,8.465967451457233,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17,550,366.25827,183.26677,906.7393983293764,295,550.0000005280704,335.03000000000003,14.49739373865868,8.465967451457233,41,35,0.4983909865757982,0.21951219512195122,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,178.96766281185117,28.500000000000004,89.98328,11.83364,2.7815693295373087,0.3658023099831582,192.55467467567124,288.87,86.63956,158.2585,4.146598311372897,7.574304958530572,178.4776630405481,17.66,189.63545,13.174626,7.569226097748473,0.5258601829435045,122.3176130044364,0.0,65.58843,0.0,2.5947573428888173,0.0,427.68238752363413,335.03000000000003,300.66986,183.26677,11.902636295198084,8.465967451457233,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,300,272.43732,156.55954,467.73139064147506,266,299.9681406124945,320.42999999999995,10.77967479215544,7.143168194183359,25,37,0.14546027305423445,0.56,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,100.15700491275582,47.44,67.81035,16.747124,2.096158233592577,0.5176882591226725,100.15700491275553,263.68,64.92929,131.50745,3.1075376785429794,6.2939905780043715,99.65413078698313,9.31,139.69766,8.304961,5.5759788800198855,0.33148935705631544,53.42850233426505,0.0,55.074425,0.0,2.1887961401330016,0.0,246.5396382782295,320.42999999999995,217.36287,156.55954,8.590878635028853,7.143168194183359,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,350,297.79242,156.55954,531.2895061711802,266,349.93376827646756,320.42999999999995,11.788385354431874,7.143168194183359,30,37,0.1597515910849914,0.5666666666666667,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,116.11125605791881,47.44,75.149574,16.747124,2.323028657789246,0.5176882591226725,118.41125596794548,263.68,72.825905,131.50745,3.485471917002441,6.2939905780043715,115.41125625060326,9.31,149.81693,8.304961,5.979884779640187,0.33148935705631544,51.12850242423836,0.0,54.651062,0.0,2.168533720564283,0.0,298.8052658522292,320.42999999999995,243.14133,156.55954,9.619851662517178,7.143168194183359,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,400,321.4764,156.55954,597.567827700128,266,399.9965210183009,320.42999999999995,12.721914461281864,7.143168194183359,36,37,3.2953721324941587,0.6111111111111112,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,133.28838127060686,47.44,82.077614,16.747124,2.537188936542905,0.5176882591226725,133.705506410112,263.68,79.1893,131.50745,3.7900261734566048,6.2939905780043715,133.00263333758195,9.31,160.20947,8.304961,6.394699351282354,0.33148935705631544,67.82562735607638,0.0,60.001312,0.0,2.417423319592091,0.0,332.1708936622245,320.42999999999995,261.47504,156.55954,10.304491441352194,7.143168194183359,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,450,348.469,156.55954,660.4030914109723,266,449.9650236258172,320.42999999999995,13.798174657668042,7.143168194183359,40,37,0.16072783106803165,0.625,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,149.2426324157699,47.44,89.42619,16.747124,2.7643487368822752,0.5176882591226725,151.54263232579657,263.68,87.3718,131.50745,4.181643870127693,6.2939905780043715,149.17975888425073,9.31,171.671,8.304961,6.852182050658074,0.33148935705631544,71.68275338945465,0.0,63.744934,0.0,2.525971090262577,0.0,378.2822702363626,320.42999999999995,284.72406,156.55954,11.272203566575005,7.143168194183359,0.0,0.0,0.0,0.0,0.0,0.0
