Day,k_policy,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Oracle_k,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-11,50,357,144.46751,109.06214,425.22940609248803,205,355.4697857234704,424.93,0.2870658460375081,0.2771060657032659,62,46,0.8530765853686076,0.7903225806451613,384,,,,117.62978373038531,119.01,61.90176,36.438046,0.18909695151747502,0.1113106156532396,118.59000391846436,22.14,70.05089,32.203568,0.05437547047702629,0.02499731527427258,119.24999807462069,283.78000000000003,12.514861,40.42053,0.04359342404300681,0.14079813477575373,0.0,0.0,0.0,0.0,0.0,0.0,126.45988982178388,424.93,44.69371,109.06214,0.13932146381029797,0.2771060657032659,229.0098959016865,0.0,99.773796,0.0,0.14774439388031446,0.0,91.82000076248801,38.89,39.977245,2.7812161,0.09009108412401062,0.009321461626302202,103.84000027904962,43.74,45.562553,6.416861,0.09423315956899336,0.019973099222098206,159.80978468193277,342.29999999999995,58.927704,99.86407,0.10274160826127861,0.2478115168301937
2025-12-12,50,357,163.33542,147.72673,407.10488966798357,184,357.13999999999805,328.5400000000001,0.26058007925518506,0.2783776396809091,212,35,1.5254872870219547,0.9339622641509434,384,,,,120.84999833340711,64.9,54.75089,27.624985,0.16725253158072603,0.08438856526286927,105.780001555888,46.629999999999995,105.24474,82.88014,0.08169393127050793,0.06433389855125934,130.51000011070295,217.01,3.339795,37.22159,0.011633616403951106,0.12965517586678052,4.5600000367729505,0.0,0.071145535,0.0,0.0002478235429116545,0.0,48.899999856963724,328.5400000000001,23.599457,147.72673,0.07220495914455807,0.2783776396809091,303.68000010626145,0.0,139.66483,0.0,0.18812730260189028,0.0,102.28999853721135,21.919999999999998,52.144753,1.466968,0.0913094007037637,0.005053734938080169,64.54000219842139,28.659999999999997,29.517511,2.2454872,0.031757264066615914,0.006470763112160817,190.3099992643654,277.96,81.673164,144.01425,0.13751342272783712,0.26685313429486807
2025-12-13,50,357,140.10522,139.9938,356.1347763250117,182,357.13999999999896,336.40000000000003,0.26749814874772215,0.2686594940358627,104,35,7.306363451801663,0.7403846153846154,384,,,,115.66999447380135,93.39,50.845997,33.27935,0.15532391291045095,0.10166148402613273,115.66999447386672,43.230000000000004,73.41619,75.62469,0.05698771339267107,0.05870201020556603,125.80001105233089,199.78,15.843026,31.08977,0.05518652244460015,0.10829599980416393,0.0,0.0,0.0,0.0,0.0,0.0,63.76000150054906,336.40000000000003,30.549463,139.9938,0.09401873054901773,0.2686594940358627,293.3799984994499,0.0,109.555756,0.0,0.17347942152066903,0.0,88.16000216954221,50.43,42.967365,3.2045696,0.0748361346470585,0.011111459607851542,75.89000136197772,23.650000000000002,28.069973,5.784244,0.04441383677140304,0.016296304682838332,193.08999646847903,262.32,69.06787,131.005,0.14824817753360486,0.24125173093057004
2025-12-14,50,357,207.3154,146.11441,436.2718691104629,178,356.93999853866836,413.4800000000001,0.26873134454397307,0.3122558571555909,137,38,1.654877929801299,0.8102189781021898,384,,,,120.15999910628858,90.74999999999999,39.945187,28.044703,0.12202422340109718,0.08567071554585369,116.41999886476164,38.21,161.16812,68.22451,0.12510323089622336,0.052957784582886316,120.36000056761819,284.52000000000004,6.2020755,49.84519,0.02160389024665256,0.1736273570268509,0.0,0.0,0.0,0.0,0.0,0.0,45.36999975699639,413.4800000000001,62.277275,146.11441,0.05250352079219593,0.3122558571555909,311.56999878167204,0.0,145.03812,0.0,0.2162278246300676,0.0,35.640000034337724,37.900000000000006,7.9325004,2.29238,0.024775063376357754,0.007760075241972864,133.95999808211448,51.63,116.82137,9.762563,0.1390327017070784,0.030311722845622068,187.34000042221618,323.95,82.561516,134.05946,0.10492357851474302,0.27418406553100105
2025-12-15,50,357,233.58218,120.5203,429.20094439204325,182,357.13999999999953,332.14000000000004,0.3486350851606915,0.23785399453514547,45,37,2.4991288171350483,0.5777777777777777,384,,,,118.57999814772587,86.68,50.83564,28.24953,0.1552922747322093,0.08629642315601767,116.45999910510245,32.68,163.7263,62.743126,0.12708896356516733,0.0487029828270797,122.10000274717122,212.78,19.020248,29.52764,0.06625384686331494,0.1028545885520481,0.0,0.0,0.0,0.0,0.0,0.0,94.38999844750487,332.14000000000004,86.068375,120.5203,0.1275550566429267,0.23785399453514547,262.7500015524947,0.0,147.51382,0.0,0.2210800281568756,0.0,14.849999948436079,67.02000000000001,6.636076,3.8676147,0.020276909525653544,0.0132922784291665,93.94999811485056,42.760000000000005,79.775314,8.171555,0.09333981853681264,0.02456156964625466,248.34000193671292,222.36,147.1708,108.481125,0.23501835616554556,0.20000013780202094
2025-12-16,50,357,211.44624,131.75572,424.5737836067557,178,357.14000000000937,352.65,0.3340626129117219,0.25990150036142357,102,41,0.304513372390777,0.8823529411764706,384,,,,119.79499897640216,93.49999999999999,56.775593,30.76381,0.1734375798445347,0.09397700752265298,117.55000204720459,38.720000000000006,139.6859,68.65782,0.10842811267406512,0.05329413313296497,119.79499897640261,220.43000000000004,14.984766,32.334084,0.05219692039312205,0.11263035970580565,0.0,0.0,0.0,0.0,0.0,0.0,198.3049968350673,352.65,153.90504,131.75572,0.27053917329182836,0.25990150036142357,158.83500316494204,0.0,57.541203,0.0,0.06352344820317674,0.0,22.510000376340297,45.050000000000004,29.914478,2.8526616,0.02447720422807375,0.009740526786335807,133.11510974505867,34.63999999999999,79.44823,5.837537,0.14822825747217772,0.017975188303695752,201.51488987861038,272.96000000000004,102.083534,123.06551,0.16135716314717494,0.23218578784248206
2025-12-17,50,357,195.0357,112.30873,426.2418698564519,163,357.1399996368001,319.74999999999994,0.27202395942958324,0.22331656056441085,128,35,0.9794692781955974,0.734375,384,,,,119.94999981748374,79.72,44.393883,24.8782,0.13561406201148787,0.07599771253453762,117.23999963864412,32.46,143.4469,58.080784,0.11134751978104593,0.045083938756321405,119.95000018067222,207.57000000000002,7.1949434,29.349743,0.025062377637049466,0.10223490927355182,0.0,0.0,0.0,0.0,0.0,0.0,95.46999928947066,319.74999999999994,103.75492,112.30873,0.11246938887122292,0.22331656056441085,261.67000034732945,0.0,91.280815,0.0,0.15955456546670077,0.0,23.259999822429297,43.80999999999999,29.647587,2.948426,0.02374495859459814,0.00996257869577346,85.14999987866663,19.6,67.7717,1.9788575,0.0738561764000335,0.006238057056276293,248.72999993570414,256.34,97.616425,107.38144,0.17442281582776872,0.20711592208415222
2025-12-18,50,357,204.32008,124.44156,405.3601964284617,174,357.14000000000146,342.63999999999993,0.2864722732774895,0.269074376882897,198,42,0.5016650191959575,0.9343434343434344,384,,,,120.03000377703952,86.81,54.081806,28.244698,0.16520863534769079,0.08628165284628608,116.86999284825748,31.02,148.52261,56.25677,0.11528743189990373,0.043668088728904285,120.24000337470449,224.81000000000003,1.7156577,39.940098,0.005976206029894964,0.1391246353077066,2.7500000804519833,0.0,0.0,0.0,0.0,0.0,119.9900006919588,342.63999999999993,125.444695,124.44156,0.17800390114190928,0.269074376882897,234.39999922759074,0.0,78.8754,0.0,0.10846837223117874,0.0,70.2600011239882,48.12,41.36308,3.5861037,0.05955874402052714,0.01210009824498561,90.72000096553154,38.52,53.826843,5.5443926,0.0727405462985953,0.017498280039844417,196.15999791048174,256.0,109.130165,115.311066,0.15417299056867823,0.23947600296798108
2025-12-19,50,357,238.48299,108.00901,403.24955170865314,152,357.14000000000016,242.35000000000002,0.36916729457773917,0.19209224969948252,56,33,1.8528845202606665,0.7321428571428571,384,,,,122.34999905993391,57.33000000000001,55.454205,20.105722,0.16940102607818003,0.06141878173527287,112.44000188013206,34.18,161.71664,64.837875,0.1255290098443078,0.05032898333383155,122.34999905993418,150.84,21.312138,23.06541,0.07423725865525138,0.0803444846303781,0.0,0.0,0.0,0.0,0.0,0.0,201.009998025283,242.35000000000002,156.36731,108.00901,0.2571194389754492,0.19209224969948252,156.13000197471706,0.0,82.11566,0.0,0.11204785846776678,0.0,62.92000009832226,38.629999999999995,39.957417,2.8212097,0.05796216767703048,0.009554349946300876,156.34999918205799,20.810000000000002,93.91353,3.2653766,0.15838618588839187,0.010173810059662367,137.87000071961987,182.91000000000003,104.61203,101.922424,0.15281892883102577,0.17236409665380048
2025-12-20,50,357,203.4601,132.3078,358.1765352097441,173,357.13999999999976,291.04,0.3102327070575965,0.26139846318348764,119,34,0.2714858533633062,0.8571428571428571,384,,,,121.04999329369483,102.13,47.436985,34.514553,0.1449100812713469,0.10543478251268754,104.78000335615044,35.17,139.69084,68.221504,0.10843196207203239,0.05295545125550308,131.3100033501545,153.74,16.332253,29.571749,0.056890663714217186,0.10300822941529701,3.3000000579176834,0.0,0.0,0.0,0.0,0.0,177.1200053463472,291.04,134.58752,132.3078,0.23267687387535613,0.26139846318348764,176.7199945957349,0.0,68.87256,0.0,0.07755583702160614,0.0,30.160000536501734,38.019999999999996,26.442259,2.5986843,0.024954915405373597,0.008974440595264225,137.40000441765588,20.929999999999996,69.916306,3.1058266,0.10926109304176138,0.00922534921467396,189.57999504584214,232.09,107.10152,126.6033,0.1760167110298403,0.24319865904226934
2025-12-21,50,357,156.21814,125.66281,297.6917201348448,184,357.14000000000317,375.89,0.2664628283388392,0.2684931856493381,237,38,0.8376561365727705,0.8860759493670886,384,,,,148.6800003072426,79.36000000000001,58.597958,26.39747,0.17900452414875126,0.08063877108773744,59.77999938551564,34.47,93.30459,58.335316,0.07242564695245,0.0452815135486046,148.6800003072449,262.06,4.3155966,40.930027,0.015032657237637971,0.1425729010129961,2.9699999530185996,0.0,0.03557253,0.0,0.00012391094096467456,0.0,106.78000043305565,375.89,107.40106,125.66281,0.16672391395353953,0.26849318564933816,247.38999961392892,0.0,48.7815,0.0,0.09961500089850527,0.0,67.57999971021871,56.459999999999994,12.742151,3.740789,0.03936738248498223,0.013030411168760402,138.5099995008029,42.88,77.46889,6.6582317,0.11883562823669541,0.020477332575186205,151.05000078898155,276.55,66.0071,115.2638,0.10825982968551151,0.23498543676127706
2025-12-22,50,357,185.98114,122.146034,388.2996151322282,167,357.0898936987159,398.87,0.28734408532703903,0.27719722848682105,45,32,6.575320148072691,0.5333333333333333,384,,,,123.68000065632873,76.97,41.48423,24.772017,0.12672566834090773,0.07567334254910671,109.77999868734248,29.659999999999997,126.59738,50.852203,0.0982684499184046,0.03947291118653533,123.62989435504468,292.23999999999995,17.899517,46.52182,0.06234996706772672,0.16205097475117902,0.0,0.0,0.0,0.0,0.0,0.0,111.15000045028447,398.87,109.44044,122.146034,0.142658806329846,0.27719722848682105,245.93989324843142,0.0,76.54069,0.0,0.14468528352365215,0.0,34.94999855678055,53.629999999999995,29.106853,3.0249486,0.032885895139679176,0.010531818620707805,74.36999913135568,20.209999999999997,59.810257,1.4088912,0.04933845733684573,0.004451513666750963,247.7698960105797,325.03000000000003,97.06401,117.712204,0.20511973217328944,0.26221388918471655
2025-12-23,50,357,219.92416,121.05852,410.4598646701777,178,357.1399999998269,316.92,0.32826152871068565,0.23585060883380338,104,33,1.3913978344492879,0.8846153846153846,384,,,,119.11999888011144,73.19,52.565582,24.970154,0.16057689927795074,0.07627861061428513,115.17999873706184,36.43999999999999,153.40414,64.694855,0.11907661343866467,0.050217972618606194,122.8400023826536,207.29,13.954458,31.393509,0.04860801599407024,0.10935402560091205,0.0,0.0,0.0,0.0,0.0,0.0,155.6299981580092,316.92,140.28102,121.05852,0.22521377746767282,0.23585060883380338,201.51000184181765,0.0,79.64316,0.0,0.10304774365987981,0.0,90.28999937538907,31.67,54.238483,2.107417,0.09877755533097954,0.007093446484212897,98.40999917198599,27.400000000000002,78.5698,4.0975847,0.09129360840546796,0.011850185788612418,168.44000145245178,257.85,87.11589,114.853516,0.13819036487863962,0.21690697118968918
2025-12-24,50,357,179.50194,98.42458,369.62200391601624,153,357.13999999999857,218.07000000000002,0.2979767461127003,0.17347930829631603,60,38,5.754142413954304,0.7666666666666667,384,,,,124.82999626186265,55.24,53.719917,21.516455,0.16410312864661272,0.0657282861642256,106.51999832826459,31.46,112.39573,59.157505,0.08724472168425694,0.04591972004297517,125.79000540987128,131.37,13.3862915,17.750618,0.046628895781830666,0.06183130208911526,0.0,0.0,0.0,0.0,0.0,0.0,105.82999789626402,218.07000000000002,97.719826,98.42458,0.13770784341251147,0.17347930829631603,251.31000210373452,0.0,81.7821,0.0,0.1602689131487987,0.0,40.739999523454564,52.96,25.545347,4.151301,0.03296013488650778,0.014404157954776247,83.87999862972202,19.95,52.43809,1.4974483,0.07910525992760559,0.004722403125870503,232.520001846822,145.16000000000003,101.51848,92.77583,0.18591136060199293,0.15435274689931733
2025-12-25,50,357,229.27771,145.4884,414.6448064492332,180,357.01999523415157,487.68,0.31970890397027446,0.3417627655490759,82,26,0.20095949780778632,0.9024390243902439,384,,,,118.69999931595191,111.84,43.888447,33.00835,0.13407004899467037,0.10083362418869557,116.50999920283496,30.64,169.97261,55.73346,0.13193752311312398,0.043261882488945747,121.80999671536463,345.20000000000005,15.4166565,56.746597,0.053701331862480106,0.19766725887143458,27.209998927943104,0.0,33.368492,0.0,0.025960679405021253,0.0,164.95999902575184,487.68,132.19516,145.4884,0.20176395564026492,0.3417627655490759,164.84999728045653,0.0,63.714073,0.0,0.09198426751614955,0.0,37.81000000734353,36.18,31.178698,2.648612,0.02835915154339089,0.009147188873918546,61.80999897036597,21.540000000000003,66.33783,3.5691311,0.05553930389795568,0.011128616877151233,257.399996256442,429.96,131.76118,139.27066,0.23581044878435825,0.3214869444784571
2025-12-26,50,357,130.74213,126.04859,310.06764607913783,162,357.1400000000035,311.38,0.2737220760593874,0.26066216845109724,172,33,4.457653664595315,0.9593023255813954,384,,,,152.8199989944908,75.85,67.61951,25.862394,0.20656348660909382,0.07900421927686899,51.50000189284421,36.010000000000005,56.413956,61.809166,0.04379009983908996,0.04797801386360222,152.81999911266848,199.51999999999998,6.708659,38.377026,0.02336848961120362,0.13367993531062608,0.0,0.0,0.0,0.0,0.0,0.0,84.34999966222311,311.38,42.062107,126.04859,0.12871015455344434,0.2606621684510973,272.7900003377804,0.0,88.68002,0.0,0.14501192712487243,0.0,31.049999653805,29.930000000000003,8.853839,1.9193552,0.02719656782308891,0.006245822094503207,108.44999900187369,19.189999999999998,29.104029,3.2830136,0.08985037822845166,0.010109852638849422,217.6400013443248,262.26,92.784256,120.846214,0.15667513521153062,0.24430649502382087
2025-12-27,50,357,157.27956,110.78848,440.1490444635463,167,357.0599987716325,326.56,0.2651975024431648,0.22323484189686876,119,32,0.34150738948387344,0.773109243697479,384,,,,119.81999810735807,83.52,53.010513,26.427916,0.16193605910086512,0.0807317686868009,117.49999928919476,32.93,96.02225,55.909496,0.07453517626002142,0.04339852427248241,119.7400013750797,210.10999999999999,8.246778,28.451073,0.02872626708227827,0.09910454893758544,0.6400000048930645,0.0,0.0,0.0,0.0,0.0,89.44999909012532,326.56,36.244305,110.78848,0.11074412164210794,0.22323484189686876,266.9699996766141,0.0,121.03523,0.0,0.1544533808003032,0.0,22.999999597390545,18.17,8.566334,2.1623502,0.025911138644987723,0.0068449601294600475,100.55999905725544,13.600000000000001,52.916775,1.2684286,0.08944832890159483,0.0038798657595592303,233.50000011698654,294.79,95.79643,107.35771,0.14983803323097736,0.21251001585459128
