Day,k_policy,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Oracle_k,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-11,full,353,192.18852,145.1985,383.8521289474436,218,353.9900000000023,332.15,0.24956630070237643,0.11274467565675547,262,42,0.0794389168727551,0.8244274809160306,384,2.0454888343811035,0.9031574130058287,-4.469411031020183e-05,353.9900000000023,245.10999999999999,192.18852,65.94135,0.24956630070237643,0.0856281077161836,0.0,36.96,0.0,53.43685,0.0,0.007375388003367345,0.0,50.08,0.0,25.820288,0.0,0.019741179937204537,39.41999535238538,0.0,13.223053,0.0,0.01717078698391831,0.0,12.330000193894058,332.15,7.3638763,145.1985,0.009562357602476087,0.11274467565675547,302.2400044537229,0.0,171.6016,0.0,0.22283315487758878,0.0,72.24000112027719,9.92,43.870262,1.7424116,0.05696770989963251,0.0015284165592838567,137.1800020268822,19.209999999999997,72.13854,3.2795372,0.0936754645368816,0.0031190163697810604,144.56999685284305,303.02000000000004,76.17971,140.17654,0.09892313121943538,0.10809724175020145
2025-12-12,full,353,108.400986,140.33434,213.65109233358686,199,353.9900000000006,327.43000000000006,0.14076403088388276,0.11128578369149676,272,36,0.03712010072294935,0.9080882352941176,384,1.9972978830337524,0.9055827260017396,0.0001412685625666,353.9900000000006,265.49999999999994,108.400986,69.651985,0.14076403088388276,0.09044654729390782,0.0,33.08,0.0,52.99216,0.0,0.007314010989291429,0.0,28.850000000000005,0.0,17.69019,0.0,0.01352522540829752,108.36000215924604,0.0,34.221252,0.0,0.044437993618397426,0.0,32.89000048636993,327.43000000000006,10.341738,140.33434,0.013429257902561925,0.11128578369149676,212.7399973543846,0.0,63.83799,0.0,0.08289678679328297,0.0,50.17999455758256,3.73,14.625997,0.7185989,0.018992578643828938,0.0007130497210711538,106.58000191250659,17.68,33.18697,2.989052,0.04309492145005759,0.0034016404850047274,197.23000352991141,306.02,60.588013,136.62668,0.07867653574356927,0.10717109015234393
2025-12-13,full,353,152.56467,130.60094,305.51052354466344,187,353.78000645966165,329.93,0.19811278448328218,0.1020013705276962,333,35,0.23586528010793928,0.8558558558558559,384,2.109459638595581,0.9005891680717468,2.336084270346476e-05,353.78000645966165,260.11,152.56467,61.858315,0.19811278448328218,0.08032608052297316,0.0,34.809999999999995,0.0,49.290718,0.0,0.0068031366163524625,0.0,35.010000000000005,0.0,19.45189,0.0,0.014872153388370578,54.40000191235484,0.0,20.186522,0.0,0.026213201459896984,0.0,22.070000314114534,329.93,8.99557,130.60094,0.011681193985542316,0.1020013705276962,277.3100042331923,0.0,123.382576,0.0,0.16021837665391025,0.0,46.97999969232668,20.84,21.189693,3.336072,0.027515869809650064,0.003744957479279667,58.51999947409776,11.04,24.491106,4.46541,0.03180291236159076,0.0021867517986443622,248.2800072932372,298.05,106.883865,122.799446,0.1387939948816818,0.09606966402963024
2025-12-14,full,353,118.07639,153.16321,338.7574139549266,222,353.70000582139,364.54,0.1525146458498805,0.1268878098895831,314,40,0.141846304558907,0.8821656050955414,384,2.0563857555389404,0.9033588171005248,-0.0001543277701177,350.0100057619421,255.29,116.55315,68.39384,0.15135003445010745,0.08881277964466992,0.0,29.900000000000002,0.0,42.67294,0.0,0.005889745620760988,3.690000059447872,79.34999999999998,1.5232424,42.096436,0.0011646113997730622,0.0321852846241522,52.56000144760627,0.0,15.957303,0.0,0.020721345917030155,0.0,11.460000262512613,364.54,5.5135403,153.16321,0.0071596047032314565,0.1268878098895831,289.6800041112711,0.0,96.60555,0.0,0.12463368779925932,0.0,33.040000740451454,16.619999999999997,11.072242,2.9634676,0.014176131343686093,0.002841181318429601,138.23000137103105,6.279999999999999,46.175453,1.1033448,0.05967478519425873,0.0013264273252769087,182.43000370990748,341.64,60.828697,149.0964,0.07866372311996937,0.12272019942229981
2025-12-15,full,353,128.40121,144.00461,360.4568471449862,220,353.9500081208151,346.34000000000003,0.16673532708064298,0.1191705530960515,305,38,0.0719132999921531,0.6,384,1.900634765625,0.9110965728759766,-0.0003105949932108,353.9500081208151,251.78,128.40121,67.958786,0.16673532708064298,0.08824784445254769,0.0,29.330000000000002,0.0,43.44325,0.0,0.005996064736373318,0.0,65.23,0.0,32.602566,0.0,0.024926643907130498,135.99000295496703,0.0,35.803246,0.0,0.04649228989818813,0.0,18.4800004451003,346.34000000000003,10.231428,144.00461,0.013286015430659373,0.1191705530960515,199.48000472074767,0.0,82.36653,0.0,0.10695701432143591,0.0,100.97000279473053,14.489999999999998,38.615013,2.5851278,0.05014350419729375,0.002613408346576292,129.69000256714162,13.25,45.018295,3.845346,0.05845848275562039,0.002555554671394603,123.29000275894288,318.6,44.7679,137.57413,0.05813333022058274,0.11400158880155266
2025-12-16,full,353,188.84846,147.2535,305.11222218256415,218,353.95999254174023,340.7199999999999,0.24522907102507416,0.11380644923591121,253,39,0.19278766793541974,0.9446640316205533,384,2.007986307144165,0.9065486788749696,-1.3164601824330144e-05,353.95999254174023,248.91,188.84846,65.34871,0.24522907102507416,0.08485853051419733,0.0,39.41,0.0,53.744766,0.0,0.007417886586432005,0.0,52.4,0.0,28.16,0.0,0.02153003213528188,3.869999954303467,0.0,2.3219543,0.0,0.003015172423432736,0.0,14.539999627720338,340.7199999999999,7.369087,147.2535,0.009569124183263129,0.11380644923591121,335.5499929597164,0.0,179.15742,0.0,0.23264475646167598,0.0,98.49999795349295,5.83,52.750748,1.2355988,0.068499459539813,0.001238563643419253,114.06999756386222,20.36,59.927086,3.48311,0.07781828958397828,0.0034270873478129925,141.38999702438502,314.53000000000003,76.170616,142.53477,0.09891131199413679,0.10914080531970448
2025-12-17,full,353,113.10666,123.995224,330.21726761232867,187,353.91999311069577,300.26,0.14687460008469502,0.10615913476052805,211,43,0.06697674270256991,0.976303317535545,384,2.0568535327911377,0.9046265482902528,-0.0001950708230639,353.91999311069577,228.72999999999996,113.10666,64.951706,0.14687460008469502,0.08434299235253512,0.0,28.7,0.0,37.230213,0.0,0.005138537174716363,0.0,42.83,0.0,21.81331,0.0,0.016677605233276573,150.7299968599105,0.0,47.75172,0.0,0.062007965524987003,0.0,28.19999959145712,300.26,10.470648,123.995224,0.013596653996658926,0.10615913476052805,174.98999665932814,0.0,54.884296,0.0,0.07126997808626256,0.0,5.659999988461052,4.53,1.4107213,0.9276024,0.0018318913761640548,0.0008602087420281732,5.659999988461046,20.57,1.4107213,4.260227,0.0018318913761640548,0.0038372873444433428,342.59999313377364,275.16,110.285225,118.80739,0.14321081857076018,0.10146163739388053
2025-12-18,full,353,121.35347,172.92831,274.8347572795235,235,353.9299863227782,394.76,0.15721413186548092,0.13590910627172986,307,40,0.17612904340824004,0.8697068403908795,384,1.9068198204040527,0.9116268754005432,-6.33355329191387e-05,352.589986375272,293.96999999999997,120.66179,78.14546,0.15668530011848703,0.10147575694811072,0.0,41.00999999999999,0.0,60.70466,0.0,0.008378495246334066,1.339999947506179,59.78000000000001,0.69168043,34.078194,0.0005288317469938998,0.026054854077285073,140.98999452043452,0.0,50.69118,0.0,0.06582501058910566,0.0,10.309999599175246,394.76,3.1974366,172.92831,0.004152029822464991,0.13590910627172986,202.62999220316846,0.0,67.46484,0.0,0.08723709578828671,0.0,71.13999723659218,5.6899999999999995,24.463446,1.6485198,0.031766991526614746,0.0009307408654536149,135.80999477463402,19.18,46.9203,3.716732,0.060928329325048096,0.002559722925039253,146.97999431155205,369.88999999999993,49.969723,167.56308,0.0645188110138181,0.13241864200060643
2025-12-19,full,353,217.47137,132.19669,285.17559947158486,193,353.99000000000007,334.16999999999996,0.28192233650386933,0.11147772773663478,313,39,0.00485437359320988,0.9808306709265175,384,1.8645955324172971,0.91388338804245,5.234579433599247e-05,352.8799999565728,256.35,216.58185,65.90987,0.28124224060274916,0.08558722092422441,0.0,28.300000000000004,0.0,39.566166,0.0,0.0054609468272243935,1.11000004342724,49.519999999999996,0.88952494,26.720648,0.0006800959011201635,0.020429559985185974,11.029999791894376,0.0,6.052937,0.0,0.007860038074988349,0.0,23.660000260563425,334.16999999999996,15.81051,132.19669,0.020530729949258735,0.11147772773663478,319.29999994754223,0.0,195.60793,0.0,0.25353156662203236,0.0,112.23999902562785,23.439999999999998,69.07896,4.215869,0.08970244136454746,0.0035969371962941126,117.3099989090442,22.500000000000004,72.40189,4.9816856,0.09401742949885279,0.004357874258978006,124.44000206532802,288.23,75.990524,122.99913,0.09820246564046908,0.10352292382545625
2025-12-20,full,353,195.91751,153.43065,299.5150321662352,204,353.9101493401426,310.96999999999997,0.253174140881893,0.11174892081438764,303,37,0.011338356134412815,0.46204620462046203,384,1.9377143383026123,0.9105918407440186,7.981041555978446e-05,350.6101492893778,218.19,193.6058,59.612625,0.2514067116049908,0.07740994674312981,0.0,37.550000000000004,0.0,59.677906,0.0,0.008236781178603188,3.3000000507648566,55.230000000000004,2.3116922,34.140114,0.0017674292769022262,0.02610219289265464,4.8899999107885925,0.0,2.5111077,0.0,0.0032607975103321222,0.0,27.779999601385423,310.96999999999997,14.600094,153.43065,0.01860102571000122,0.11174892081438764,321.2401498279686,0.0,178.8063,0.0,0.23131231168804892,0.0,53.27999924923707,3.63,31.947712,0.5503362,0.0414856863713525,0.0007146387486738502,142.2899975636412,12.899999999999999,76.82089,3.0636208,0.09975572777777066,0.002542495190273623,158.3401525272643,294.44,87.148895,149.8167,0.11193273416312945,0.10849178768433522
2025-12-21,full,353,180.19128,152.22185,307.76982650136216,209,353.9899980322845,370.59000000000003,0.23380406269842757,0.12858133686353956,324,39,0.1059199307763402,0.6234567901234568,384,2.004108667373657,0.9076959490776062,5.264857676994404e-05,352.94999802978646,286.64,179.84814,78.40677,0.2335417098410839,0.10181506679492681,0.0,31.76,0.0,47.355057,0.0,0.006535974384718846,1.0400000024980585,52.19,0.3431419,26.460024,0.00026235285734365883,0.02023029568389389,22.800000038013795,0.0,10.215364,0.0,0.013081921273664959,0.0,35.450000038626044,370.59000000000003,17.76046,152.22185,0.023062835501572194,0.12858133686353956,295.73999795564464,0.0,152.21545,0.0,0.19765931459194327,0.0,1.339999971852607,12.100000000000001,0.110562205,2.053876,0.00014357049131799379,0.0020166055073104804,81.69999947428931,18.14,46.025833,3.5555563,0.059766820469729816,0.003560057928144812,270.9499985861426,340.34999999999997,134.0549,146.61241,0.17389366786740082,0.12300467618457755
2025-12-22,full,353,158.41434,140.52531,252.33483502911622,210,353.77000665404825,312.3,0.15570439013825815,0.11185217896651309,226,36,0.17608887764978057,0.8893805309734514,384,1.962755918502808,0.9098076224327089,5.042195259963199e-05,177.66000023972498,231.84,64.771034,63.63315,0.0841083911328614,0.08263078487404187,0.0,33.47,0.0,47.191467,0.0,0.006513395136784953,176.1100064143233,46.99000000000001,93.643295,29.70071,0.07159599900539675,0.022707998955686273,103.47000157222742,0.0,39.4539,0.0,0.04022846639649603,0.0,46.720001153379656,312.3,23.624628,140.52531,0.021847803825851976,0.11185217896651309,203.58000392844116,0.0,95.33581,0.0,0.09362811226565981,0.0,16.610000041309643,4.55,6.5082755,0.9707028,0.008451317606986631,0.0008376116813075051,15.430000011604548,8.52,5.491352,2.0202713,0.007130792245582973,0.0018307731509706862,321.73000660113405,299.23,146.4147,137.53435,0.14012227718970538,0.10918379560825466
2025-12-23,full,353,124.69923,145.77408,216.69565485009727,219,353.9399983570998,338.21999999999997,0.15384690645818558,0.11322146755916129,102,35,2.4529176792101914,0.8137254901960784,384,1.915371417999268,0.9122515320777892,-0.000314813379015,329.8899977923661,256.5,109.56558,64.887024,0.14227632701477524,0.08425899956789011,0.0,35.13,0.0,52.479637,0.0,0.007243271629715678,24.050000564733747,46.589999999999996,15.133629,28.407415,0.011570579443410323,0.021719196361555497,66.189999380232,0.0,18.78652,0.0,0.024395225289628533,0.0,18.949999856231926,338.21999999999997,6.39089,145.77408,0.008298886876271951,0.11322146755916129,268.7999991206359,0.0,99.52181,0.0,0.12115278933871201,0.0,27.949999856231912,9.91,10.973626,3.144217,0.013884724562827858,0.0015625261146731465,108.36999933300805,19.79,32.650665,3.5005865,0.042033431449869985,0.0034311857129951124,217.61999916785982,308.52000000000004,81.07493,139.12927,0.09792874645687967,0.10822775731540643
2025-12-24,full,353,205.6996,106.024506,333.0195191376761,155,353.8000014693529,219.02999999999997,0.263287297594812,0.07460895187886711,329,32,0.48440558225663155,0.9908814589665653,384,2.056375503540039,0.9061324000358582,-0.000194891240353,341.8500013238506,161.66,198.53876,43.868996,0.2578123948738622,0.05696606035980668,0.0,32.309999999999995,0.0,47.68853,0.0,0.00658200056393967,11.950000145502301,25.060000000000002,7.1608467,14.466988,0.005474902720949812,0.011060890955120759,4.0,0.0,2.6096735,0.0,0.0033887900980002633,0.0,30.250000157623127,219.02999999999997,18.623396,106.024506,0.023669383840612037,0.07460895187886711,319.5500013117297,0.0,184.46654,0.0,0.23622913232495257,0.0,56.59000033181384,1.5699999999999998,32.43718,0.37775987,0.042121276852681154,0.0002888203930343674,39.930000359181335,4.95,21.932964,1.506974,0.02848103884353702,0.001296925651475349,257.2800007783577,212.51,151.32945,104.13977,0.19268499180573995,0.07302320393755433
2025-12-25,full,353,225.7671,138.72902,341.59118428595843,182,353.93999900954395,285.69999999999993,0.2906882251316605,0.10627583138053015,349,33,0.029897689358155583,0.6446991404011462,384,1.97843074798584,0.9097393751144408,-0.0002257675744233,347.1599991927752,173.6,221.11995,50.653015,0.287135189432305,0.06577544513716192,0.0,29.66,0.0,42.836956,0.0,0.005912383310959557,6.779999816768719,82.43999999999998,4.647159,45.23905,0.003553035699355491,0.034588002932408664,5.0,0.0,3.736549,0.0,0.004852093533832986,0.0,27.169999725153083,285.69999999999993,17.78123,138.72902,0.021375271264185966,0.10627583138053015,321.7699992843909,0.0,204.24933,0.0,0.26446086457687523,0.0,103.6499998473073,3.5300000000000002,69.371895,0.6704125,0.08964768753859152,0.0007063608162845537,126.94999954192188,13.919999999999998,80.959885,3.1155014,0.10392826657862081,0.0030303708794598722,123.33999962031479,268.25,75.435326,134.94312,0.09711228101273699,0.10253910337737424
2025-12-26,full,353,128.737,180.96811,248.2726832347426,213,353.9199960507855,498.00000000000006,0.16413538436743194,0.17033415740301788,309,35,0.03405406968915415,0.8802588996763754,384,2.033743143081665,0.907393991947174,-9.937318049187676e-05,342.6199959374049,416.17,123.05152,109.959206,0.15978849567743802,0.14278747631071467,0.0,30.47,0.0,42.6851,0.0,0.005891424651229943,11.300000113380644,51.36,5.685471,28.323784,0.004346888689993907,0.02165525644107327,100.09999763355398,0.0,35.503464,0.0,0.046103008406438155,0.0,23.17999985402356,498.00000000000006,10.6856785,180.96811,0.013875881955944988,0.17033415740301788,230.639998563208,0.0,82.54785,0.0,0.10415649152826226,0.0,17.310000274848445,15.260000000000002,7.217614,2.3365355,0.008455878798380743,0.002763212803105667,58.80000098668894,10.190000000000001,23.258234,1.668863,0.029285418963873842,0.0018559078070946357,277.8099947892481,472.55000000000007,98.26115,176.9627,0.12639408261656931,0.1657150332113368
