Keyword,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49
bootcamp ai,0.08831109312617978,-0.0004271948004793773,0.003275857520472193,0.021508053623607346,0.03772212306488397,-0.004077844781391186,0.023643994409235158,0.021175054257835405,0.03132587036680093,0.036000133190629724,0.017693535627262762,-0.0015987005441440655,0.027147133108208,0.011110665624644396,0.005151265589560619,-0.02476885296702112,0.010762886575673192,0.0884448185093358,0.0623669601336273,0.024383079790626306,0.04358334175333054,-0.024288334703270395,0.03730231682638727,0.030195596493059737,0.035485147832708466,-0.000674143512640007,0.1253545502562799,0.08640648043344538,-0.10039651271126294,-0.11549561028481697,0.040879519887281286,0.4328453049017142,0.4467269153976444,0.2793471866576182,0.47359785323174003,-0.43173964704603274,-0.09572203428464451,0.0024814550897476043,-0.06046940779165886,-0.12177008341184872,0.041928423586897946,-0.09827856834472588,-0.05056770789605479,0.01206558984594779,-0.014856429748331259,0.00346067153146995,0.0017785048425286213,-0.007140022707979622,-0.01636828738917723,0.02159634361188792
generative ai online program,0.4552637949353234,-0.05891248357789824,0.15375673603759943,-0.07878654139252281,-0.1671244700807564,0.09649861865658245,0.3966634024244723,0.3487665487501522,-0.07698775647267789,0.14778197766428597,0.028103277455249705,-0.17200733742337707,0.14460311675719892,-0.04550749387302419,0.04151039239568297,-0.026098117683555112,0.2398187640499965,-0.08194900457876686,0.021659652956457207,0.1815141431277571,-0.09992275992437508,0.15718285962836565,-0.23353661968524547,-0.15392233359302188,0.09889085277769355,0.17963018546744525,-0.15006002612350813,0.013012121109969643,0.021557655153295052,-0.17582573638621352,0.06740088929535944,-0.09627413484198803,0.009075840191462138,0.008028054675506517,0.05772545648704841,0.06760931184042375,-0.1269109669171457,-0.019197828641060004,0.03985570664876518,0.029515743468866127,-0.05514743930446263,-0.02162272926217634,-0.015224795217426498,0.03795012706096372,0.0004532408403753681,0.04148444581670932,0.01569536591188589,-0.06311200976525076,-0.01331556533211125,-0.029652185081708898
best course for artificial intelligence,0.2706135640991492,0.5450923864746418,-0.10233442993673648,0.19794379340541388,-0.07429144887532105,-0.0805719235420236,-0.16679462525662858,-0.151705891309659,-0.03876697189160482,-0.040378069253532475,0.016739048767534785,-0.1403634835759456,0.04949868639303196,0.14705919631640169,0.1094511025108398,-0.07370664447596995,-0.08324434073044996,-0.0755858157708359,0.07353369458099117,0.07919993023256022,-0.05151978602344528,0.04265974243417677,-0.025876326868128293,-0.09296356306510475,-0.0670768762555967,0.09366823689082167,-0.12258557477692138,-0.17550611284124315,0.23548163644539483,0.2071610973687586,-0.13392773243354467,-0.02147097784200452,0.03660433288913826,0.122085790930806,-0.047751760221079145,-0.08977557191202201,-0.11848243073986328,0.21961651293251538,0.02990138566174878,-0.21209872958028847,-0.07359316184743174,0.17607878363232876,-0.0026862657050953386,0.10131706752096746,0.04951359448688123,-0.20153605459632293,-0.04194311314807998,0.02325929408091401,-0.09623889052748523,-0.05005229503809865
course generative ai,0.6248356062440391,-0.18079890017754055,-0.06415908631549858,-0.07117954530408477,-0.2637829334896076,0.0742564255872571,0.05168694684700386,-0.047821859788481656,-0.07353553842356775,0.001349966995628364,0.10254223528810323,0.06524649586751127,-0.0748000695332217,0.04332801133301244,-0.07843042591888777,-0.044542833729823844,-0.10593784082025648,-0.031616403753785355,0.209176108357705,-0.037464608184407264,0.0033164631451047203,-0.16040772575106405,-0.06515510084778531,0.04825542858410006,0.01786696578568072,0.10067644493867454,-0.04274804172497124,-0.23645499399328673,-0.13257610412193582,-0.012474499467743169,0.04193579423323992,0.10350961537247837,-0.056486490041108776,-0.0036626655136418247,0.05414514385309757,-0.06818161790803931,0.41498171441005766,-0.016467471557878817,0.12625606613319135,0.007484063183658684,-0.11213761093536107,0.1793492928593888,-0.07130515047952546,0.07315111747242105,0.03743941751833855,-0.0657822057277313,0.05826320121401684,0.0005502070415295014,-0.011586213749367037,0.00866949727636816
artificial intelligence for leadership,0.1459304225413006,0.6382860951180745,-0.144597968764468,0.19842587423473326,0.0006284303711274227,-0.031430065184072715,0.06010349224337036,0.066569743276473,-0.08826226683989448,-0.07637639209529792,0.04484770633279444,0.11494308901374398,-0.1008552814351717,0.034276339862763176,-0.026497620233460806,-0.06736960193331942,-0.09574495810215748,-0.05985249377869133,-0.013749792447547125,0.029971701367766626,-0.019106352126968,0.3113399794996659,0.18026635927302953,-0.0001987516106885567,0.16059492435817507,-0.017657025527794717,-0.12619140591878802,-0.13286015632427395,-0.08410683304867057,0.07381955581513058,-0.2994103550722887,0.009226840052013241,-0.05257842190613529,0.1086404536872316,0.09806702600279016,0.017200605073220285,0.038641982191912665,0.009991855885067657,-0.00022887071054036615,-0.028903391626081267,-0.2727014197922756,0.026431371304261757,0.08963043361197669,-0.12754147129294416,-0.07535785076734473,0.10616976414451496,-0.00816671358699051,0.0070802451966096485,0.002597702158223669,0.08737886998288007
generative ai fundamentals course,0.3908620761234296,-0.12174304043241505,-0.036045541641681236,-0.04549784599478671,-0.16984630030134354,0.06342827991324995,0.04698411801885696,-0.06498613212157012,-0.07834406765425865,-0.023762095314588397,0.052487002691160016,0.1188269316682308,-0.11588223759454454,0.046967872358041445,-0.07658502651365943,-0.007584732004364235,-0.08833618838181677,-0.08667145749827354,0.2713638929441601,-0.058584879033144244,0.03543387386304241,-0.05747191467701715,0.0096438114431168,-0.1587007344230875,0.40965482361707456,0.15690087651923698,0.1669612971150719,0.4958019100390745,0.16162914118270413,0.3433425026900333,-0.025877531485908305,0.025887602741481143,0.0031299833251051015,0.014872066738179007,-0.05361376780753965,0.009873998238471902,0.0245067232786024,-0.007626643500130189,0.05541458805509533,0.02795800286604507,-0.016312355210044396,0.003822812229577743,0.027618089438411708,0.03619350569245452,-0.0037778151564586476,-0.023131384486031536,0.0013852905762909461,-0.014700915686439688,-0.0007781968639917551,-0.00791756476240689
best generative ai course,0.6747535123510785,-0.15297060143972377,-0.026146084968882113,-0.035594435313638484,-0.21446054193421843,-0.03860084131627204,-0.26403731900999877,-0.15799394840892209,0.07972423102068948,-0.06381101445121849,0.017734631254753896,-0.09695719212120861,-0.07030092632331096,0.20902917929808226,0.11628771700987156,-0.09057862457112015,-0.11578435698986327,-0.018080648164018515,-0.05270940547929625,0.13534457803102895,-0.08779290906136569,0.23690478783680669,0.01137462725699303,-0.1375262394046127,-0.09263375241439054,-0.009876284336582107,0.01129781161762901,-0.039717074154839,0.14372773133304192,-0.0039323795851106645,0.07703118733791132,0.03398330613198933,0.08628769484010466,-0.15126962058859672,-0.031170931100576095,-0.031563768113711484,0.03690035183631715,0.018729846972185504,-0.1071052328850799,-0.11033441416349164,0.13056146113269396,0.0746524673208829,-0.09274606503499482,-0.03401884344124566,0.03675442492745329,-0.0007591822712505379,0.0561153269438335,-0.1850158069366618,0.02582548703399425,-0.03756168598501595
ai certification mit,0.24855176482724572,0.09390113200854706,-0.010741567184938265,-0.1282842390688093,0.46762096971569456,0.678441220972438,-0.014779660568484721,-0.18705987298771076,0.2858304625767426,-0.06868961878764927,-0.0018776436351224386,-0.02245643893874714,0.0708909219435447,-0.19406413671320777,-0.036036409914485215,-0.0008645790457064088,0.07914969659988752,-0.011819514392411896,-0.06923317799744792,-0.03086923522220172,0.029473556589529208,-0.09109597782701535,-0.03285056810075221,0.04999073183369696,-0.03546885388674774,0.003828206202841521,-0.047121274124972634,0.03758908423973622,-0.04348206160594126,0.06318454090680406,-0.013096300349700473,0.008935334756986376,-0.04631326455032974,0.06617282399640625,0.017058405676928713,0.014457815004010903,-0.006642516120924563,0.06422428524085094,-0.05536204423878282,0.058271239066425236,0.045566385529281474,0.044004103738681674,-0.013443184916947737,0.01612775892293741,-0.016942232859978274,0.015342916432997223,0.0049582441898194905,-0.08463310244448106,0.044468596501288336,0.005438778286134039
artificial intelligence stanford online,0.23812359676748315,0.6133124539209746,-0.023206795541886194,-0.12911844841761239,-0.12378955482848679,-0.1905421439843161,0.1123355496834129,0.31111580636561853,0.24367463126303882,-0.06848033306121258,-0.1128031799042126,0.07737734209174062,0.140578613235059,-0.0869273318136418,0.01063590388568273,-0.05467157390582042,0.15028855679070213,-0.18649894702926523,0.09218824572909169,0.013647472948266398,0.03870126727028442,-0.08919876034692308,0.04872980746695051,0.09338365694856288,-0.07780040180076149,-0.1354389960638325,0.1793814983459855,0.03820556498432215,-0.01321141670219836,0.054682499074243086,0.034526550645385616,-0.19359689468496474,-0.028766330779954188,0.011659362167754766,0.0018551224570204214,-0.13376972947589702,-0.024149864015126827,-0.16729792759779494,0.032634119725115894,-0.007495247589538298,0.09864344920331616,0.08529245141842995,0.0827574018086149,-0.051278875409917685,-0.0476538205228497,-0.08384766204161058,-0.027961067005007813,0.04753423180178169,0.013981391184125091,0.04054126938200666
certification in machine learning and ai,0.11940744848562902,0.10625862812867556,0.013517288068105085,-0.028828229752543098,0.09538415112758954,0.101954501437876,0.04506991688128952,-0.2314357470026753,0.18992108003942487,0.5993895661276859,-0.06993494635795966,-0.020797595130831143,-0.1903081804028851,0.04485699712732593,-0.38474342850716353,0.32159553765256677,0.11150048551755788,0.03610967297830115,-0.16520415954667372,-0.0459882367235619,-0.05004172961737821,0.1315173953280448,-0.07372362012143034,0.07070299049731579,0.001762499179987606,-0.05097655851417672,0.1642727842664947,-0.08544881204007551,0.013165327600470633,0.17251769726982982,0.1266023263023212,-0.08263114042611813,0.10248259924590682,-0.020382013963265177,-0.003675402983054209,-0.016958034512515836,0.015900065288633657,-0.0626651959512851,0.12147424521684692,0.015820961047007035,-0.035171543218116434,-0.05513979246178395,-0.08000017274669737,0.024841545272548716,0.011522844327119934,-0.013439924795576617,-0.0026875610902788605,0.04290009860397425,0.02967834211911161,0.014416664044704961
artificial intelligence workshop,0.15131144642644428,0.8179641817068745,-0.06710813699982825,-0.10592605091878386,-0.05013251473104288,-0.056289231182648836,0.021962025179359825,0.0711126898564412,-0.06509846071068139,-0.08803195265997257,-0.049400790580649404,0.0778254351935886,-0.09872962743374733,0.07787221533825774,0.01988398762653776,0.03726015800332604,-0.10590389613207171,0.017108462090621696,0.06066133358662241,-0.024404445202761818,0.01424554321642887,0.02892480968456818,-0.006004216927640011,-0.04769713325249949,0.06901625809040722,-0.005354943684748021,-0.012776806246160472,0.020827467045577124,0.039540393967214656,-0.10193962497037728,0.02206544741818198,0.019634564175835544,0.04878121060651091,-0.02189556926196349,0.021837637180993456,0.12554824426626482,0.04553799304289061,-0.01580464484262641,-0.10825046946832609,0.03567060230065467,-0.18335540425766986,-0.00774537570010569,-0.10949136511705929,-0.013136377277400793,0.025119597989285987,-0.01802739262987992,0.09924590479199874,0.15151673610314234,-0.23707282117904238,-0.18826760266204168
generative ai foundations course,0.6459951011881181,-0.1887342442146826,-0.07292073832669024,-0.06967757396928818,-0.257190673532633,0.06886205503559588,0.03058736170205831,-0.08832495783773876,-0.07854178144710332,-0.017526080901317694,0.09165247269300075,0.10075171146902072,-0.10769276890468515,0.05126273795652201,-0.08979339798562246,-0.021317550514844297,-0.10469982734910926,-0.020768256010289095,0.19367676138845624,-0.043157893462503545,0.0028232377175762867,-0.10878462128073023,-0.025297034183946618,-0.011796055127752602,0.05595482273581681,0.08093689362009143,-0.09990051543477729,-0.13069813862713028,-0.06518176390433719,-0.0879202007695009,0.003896032711002312,-0.0030081754970549095,-0.011497395306931288,-0.09137621255625171,0.14009956421899536,0.14869695385636827,0.03791921002779755,0.16561689839234542,-0.10557653695168599,0.02063700494344937,0.13339793727356652,-0.055203817609376205,-0.1409105392109678,-0.07809315099355664,0.02022427407903966,0.26532574385461205,-0.1810236617232012,0.13591455633321964,-0.1576607614383617,0.1140374735965379
artificial intelligence ms in usa,0.11580903554399981,0.5392120991715768,-0.03882164641479653,-0.07898318478840458,-0.02698400764425489,-0.05124257478292226,0.05647576426460038,0.008513490133815674,-0.042856145431854106,0.02922201244743274,-0.046774574673106285,0.09624152026819249,-0.16369481165399385,0.09613999309695746,-0.14925420346616308,0.21311308955754926,-0.09435863498244473,0.1409048942398118,0.04173389533404808,0.36853529725531464,-0.027030459895828713,-0.08442026174346874,0.11213358170001725,0.025956033416634074,-0.05095096455279092,-0.08202845826242583,-0.06146541931662412,0.07527198792712884,0.0747734969939753,-0.11170258946813391,-0.026746138244829527,-0.15186975334247485,-0.04315779806490928,-0.014195499757402228,-0.11838472619571083,-0.135260453524499,-0.019561514673696066,-0.01981793680038133,0.13801697762401993,0.22551249095934642,-0.158774928037844,0.00786969668216697,-0.15011341556795388,0.2275050485019426,0.1637353803035148,0.12571374971099106,-0.0170549085330742,0.09372618929696812,0.05378934360795661,-0.2374096957078385
artificial intelligence summer course,0.2758152522955775,0.7403213216231409,-0.18486106093637636,-0.12444708567223389,-0.1459188975919948,-0.11313486205818883,-0.10913338550753707,0.037443450302504386,0.010156997253074349,-0.04836288986618644,0.05580610803170618,0.014794464233316557,-0.0724501925345489,0.078786834902909,-0.030176333800942572,0.0017509032410485121,-0.18138127975881946,0.07501192566467345,0.11981769279091195,-0.06206957983334426,0.0018063630512136458,-0.1369613409886913,-0.07204642135887482,0.026180273573432094,0.07260371168345828,0.07346218216193684,-0.12312617770349811,-0.02654907109597983,-0.03991716468916068,0.013008740693862231,-0.051776096934097265,-0.039650008282508205,0.022911031963248056,-0.1386107100202794,0.0573743877999506,0.17464426137761302,0.12247391596976018,0.03446582000670701,-0.044284556560297055,-0.07224730618762715,-0.022562327883533108,-0.09381442079672427,-0.15138690413312086,0.04131797970764936,0.10771340104665304,0.0654319854684065,0.11750400010460699,0.06731086566104641,0.03912147288149415,0.011535848044382409
best courses on generative ai,0.45832906006885615,0.01720130145384236,0.45738300042825286,0.06000662065653489,-0.07413632175573771,-0.11166078136216481,-0.18677338637960866,-0.37628821114013855,-0.38359641810774475,-0.027661879269333865,-0.08064783904752745,-0.012972475454422386,0.20538639265434597,-0.27275529770409773,0.03791780256073013,-0.02536090644927707,0.1262812528235373,0.027661913343070554,-0.07380088119648585,0.04400326848379817,0.015735312663907056,0.02627995427344375,0.0671280831080383,0.022929401379018312,0.012362558833457727,-0.07196949841463253,0.01600031298229084,0.13205634512034828,-0.041250036350648396,-0.1192536396997444,-0.012904046076797383,0.0038058234349689947,-0.013364328874884465,-0.09867958512599863,0.04335735912617578,-0.007903851910933537,0.10026944531281054,-0.08114950517465278,0.002538516758135762,0.04306092739855713,0.017433515995533257,0.0074955432915207445,-0.029876360648081628,-0.052418656535901685,0.008715927049718464,0.025919695991913037,-0.03698642696901372,-0.05670364968971472,0.0007932158371800544,0.01631886437064438
generative ai course online,0.7688495565088501,-0.16900251224023197,-0.14479820886283276,-0.12054646158528273,-0.35011109101363524,0.035956665927952956,-0.02342995660450275,0.2064751833853272,0.12383491039825416,0.0270332396416487,-0.002293427094328035,-0.13161316859522576,0.03253330788538744,-0.005201232227715055,0.040016262282569354,-0.06110266961382386,-0.09280865232900432,0.11710655596675999,-0.10987714672762214,0.04791054683248603,-0.07639063094032646,0.1465051528087684,-0.03649490465963978,0.01968011948609497,-0.055368474131767854,-0.030030036419200146,0.15479589558899262,0.02068930305891794,-0.05556370538580365,-0.041027113218841345,-0.060223870590905046,0.06707073464074183,0.004063798061573841,-0.07867554578356893,-0.05018343284443524,0.022426131660087244,0.013583463815757037,-0.0483376245275932,-0.02842228541373698,0.031071850320777104,0.058385776989602824,0.017157097665788615,0.10757554230968991,-0.01123620891786204,-0.03181049851302331,4.568067155763702e-06,-0.022009237503830544,-0.01666468116938812,0.016680724417668567,0.0012892940933171729
ai certification classes,0.1734819326778006,0.0774917164287023,0.1209692241938058,-0.003961640427684565,0.2032624877377766,0.6011349794527059,0.10231101937348445,-0.309649436119835,0.4681717643967123,-0.01472514304401085,0.02415051201362262,-0.016540408887092788,0.14522916130793864,-0.12748418511521528,0.025629705583186235,-0.051358924446988204,0.06106375130805698,0.10480507061427773,0.010375383394723303,0.027910258444649165,-0.025615084280338152,-0.03805455701512365,0.04139622030786008,-0.00525821831052291,-0.056947359851718324,0.05012403364235451,0.09740260826289183,0.02261463061188113,-0.12822011341453565,0.09603823425381454,-0.15229321585106045,-0.13896916983535906,0.029961435717451235,0.015072320042990688,0.09362304532240291,0.10687541354067139,0.03429628348897482,-0.04358113141758811,-0.05504672012223068,-0.028859634463027434,-0.14297600444346126,-0.06462609464937677,-0.025049868452026437,-0.004744062715252734,0.12100710337074153,-0.011720137195662322,-0.013576075220358768,0.07138590809269615,-0.04800996054321548,0.008375490281763692
generative ai online courses,0.5110455720628795,-0.08489321392470509,0.3884618641635043,0.022509893513181643,-0.1254207832091854,0.07048600190010233,0.2905227687085,0.40814760930993144,-0.06586962269382532,0.1266066714118531,0.02190918666523517,-0.15121423067309261,0.1519038362166633,-0.09784091748081615,0.048166526963037595,0.0007710918273287137,0.042928908649089645,0.03899677045175933,-0.14431226763260202,0.043293275835947796,0.004153034737254758,0.00647189557918353,0.016663264153055475,0.15485050346387857,0.14085389372566107,-0.1129783218562046,-0.22128106657940197,-0.005198723509343338,0.20506666191847836,0.1484019924070017,0.03515029650273438,-0.02672289594929747,0.047620998406391966,0.00645737025096023,-0.01523550868353519,0.020823810454769092,-0.06168327816308828,0.004755576619570316,-0.09482886588148053,0.004642296227823085,0.011343682046471732,-0.10844886875615832,-0.029458189257623956,-0.010359472685848055,0.009853836104524864,0.010194425359492294,-0.0054253474093258446,0.05171505644377935,-0.01265752018042694,-0.00999897159202498
ai for managers course,0.234626933073765,0.03063336852231066,-0.25391803127434037,0.49325528952518505,0.041409432433221705,-0.015186193617327565,0.006571275264553496,-0.01361791689967811,0.007330856963985699,0.05788734582614835,0.14296028504989605,0.021621655395068638,0.040689361518057646,-0.03667442055977973,-0.17964421422823618,-0.25656427676257326,0.01336495823433035,0.04517198095675259,0.03416513421575535,0.03477104403735272,-0.0023232756806110056,-0.07830003544205755,0.06978513176375459,0.05875091901281421,-0.02009499981592012,0.10099780974961754,-0.05974577720593118,0.049072636946052156,-0.1909729111961569,0.06784152098837937,0.4054955086421382,0.04715412260820065,0.08143921273869212,-0.2970287257042528,-0.15857568790907922,-0.009385463322007894,-0.0691020550870892,0.14500840227350625,-0.17496695208288437,-0.16828525887756254,-0.06469540344276638,0.07626128225429839,0.04279090100931216,0.11343414630448387,0.07201930751854753,-0.13584513076214944,-0.02015156042848216,0.09335985573557323,-0.05203508092388207,-0.0172491467800439
top artificial intelligence certification,0.1310804485065455,0.5931162433911417,-0.014352813663816159,-0.09854119028455705,0.060319943503532765,0.2666293656766069,0.0543294165547664,-0.08956170892237958,0.15372689763103273,-0.1021205977940622,-0.06178953816824682,0.08443015142250322,-0.05673586748084113,-0.04640764771560988,-0.016030019452760873,0.06745357366637485,-0.08923382426310962,0.04672831661726929,-0.018143666337349384,-0.1052787685447239,-0.007860000905713819,0.012960812931129662,-0.09992059008289209,-0.014390905182624515,0.10884771515113247,0.006134954073167913,-0.15781476932057834,-0.052767641219529815,0.21317958331352385,-0.15457925536384287,0.28166911045657944,0.2797686595145322,-0.014034831890062712,-0.04711308989709849,-0.209716249340644,-0.05135707433574446,-0.012847123849303184,-0.10563283855005402,0.20458812637756055,0.05303887679416188,0.14500898964766074,-0.03598478317027507,0.08736173197396548,-0.12550457790428482,-0.09465518323527197,0.08980611591429455,-0.029794999350556555,-0.021571723471102918,0.050372365305387565,0.10036298865490309
ai courses for executives,0.22133383594034706,0.01920807154017631,0.25219971607678277,0.471045190227135,0.2555033643415435,-0.13714681058530823,-0.049143524889201,0.145723310492793,0.0503483112284529,-0.031851783627915464,0.07773782637950907,0.1516168067511442,-0.12739444530621313,-0.00992688742444992,-0.2448831895988774,-0.21226437375064863,-0.135758759860212,0.1298809055801859,-0.11961118486107486,-0.08857121613783324,-0.09645856168496847,-0.13610759872095615,-0.3291886284100042,-0.1872561531985227,-0.036296630705210144,-0.19002321652531443,0.047734623866145416,-0.028905450596375427,0.2068286685983038,-0.04751542702996016,-0.25007272652346474,-0.02095059436454741,-0.04058179082951985,0.11737029878280424,0.07288692877838866,0.015379830906511533,0.012896212888377726,-0.014358347542915623,0.021229811746671195,0.03729942107430204,0.00731158729984424,0.03322103141025788,0.0174852817620124,-0.01428400967830894,0.005595741934810184,-0.008993690015876623,-0.016082829870570824,0.016337831838734215,0.011407952880493387,0.024438173979832865
ai for executives course,0.21539084053494953,0.029716925463832308,-0.20523068437406522,0.5338504007699681,0.08079835703091275,-0.034556353198204645,0.008855912483117089,0.019849960884781213,0.011625726076684769,0.04888646016972637,0.16992194016483092,0.08792836131499417,-0.0057762746056119795,-0.04704268953904805,-0.31346343141350524,-0.402853884215539,-0.03993827011177834,0.13990259282127798,-0.06855985941335359,-0.023339446867341213,-0.09098552456511239,-0.2244566119313196,-0.28467657937765756,-0.19975602955389873,-0.12049829790506925,-0.16740651186282746,0.04079307169197268,0.05838392265692348,0.1589138279314172,-0.064429137778057,-0.10902787123501961,-0.017620575473699884,-0.002536726160847498,0.02683738568610894,0.044139700472686706,0.01149943380499241,0.049975882381923416,-0.03582712445149127,0.06959773140130393,0.05382073559791421,0.014792260384343265,-0.042942062118841884,-0.032628628568783964,0.016788449630496322,-0.009853698789939327,0.04411471358361877,0.01774690558467169,0.00903500035807788,0.006552074615857751,-0.0054653958828904505
stanford online artificial intelligence course,0.2704612443240002,0.5251585007011953,-0.10441132345328895,-0.13578878250049836,-0.15500985494490357,-0.1907846198276651,0.007208594462097526,0.263116936996504,0.21969957580145372,-0.04905101591470593,-0.031307240122992054,0.0244463869090746,0.112990054103635,-0.049992139730971635,-0.018365574029089195,-0.0666397413647004,0.03943773980891723,-0.13884254411713393,0.14538827614733774,-0.02522152921235968,0.04472137301695702,-0.2406370437466765,-0.025248546623699616,0.1389519182375633,-0.10225385753476189,-0.06970845703460549,0.12290394593824921,0.038335683348298434,-0.0974377875286148,0.12935447384755835,0.029003140781497745,-0.2982065807550457,-0.05262880367925837,-0.08630635815824926,0.13915747026250289,-0.05258671096185379,-0.12066198092898019,-0.19556901498263485,-0.048891076179751226,-0.059334651791839346,0.15922939654006915,0.07552041259770924,0.08303588737996266,-0.07792184586949709,-0.048249755298707606,-0.045821936104595604,-0.0041257245681249706,-0.05072965532229453,0.03799305723642449,0.07628153195022036
ai strategy course,0.16266981503163155,-0.021747149602448602,-0.08569391802221675,0.002120460797119617,-0.03554032168431939,-0.04664637302298853,-0.08395452427020143,-0.025123924717020844,0.07522403210519524,0.04973545847365667,0.09173796260188453,-0.0333946367812153,0.028049347205459683,0.011236854356429063,-0.04265192584091551,-0.04005768064668511,-0.04416777497325122,0.10537729288909446,0.09084015781776492,-0.020723760431871154,0.01873820601013935,-0.1545723443463512,-0.02720615847440812,0.028749694602075507,0.02926615344440687,0.11633910035793128,-0.11079573221398384,-0.012267453582710653,-0.07645940929003148,0.06552384717071283,-0.006322342622427287,0.052371622179065914,0.06656474494780372,-0.016017446246977315,0.0764023002294683,0.18662766895889865,-0.06951367533474646,0.17507293876361368,0.06085890010688814,0.08176877075764943,-0.06887240718854616,0.0010238531796895468,-0.10866003276709486,-0.15495969606533594,-0.004086157602026177,0.022532718479675154,-0.03234087512075713,-0.08593972190615497,0.8052842687550357,-0.23681697902666923
professional certificate program in machine learning and artificial intelligence,0.13087683430911404,0.3264074204338724,-0.05893102150690421,-0.12046082693126933,0.12447516320493436,-0.1945414027013588,0.24216409033185937,-0.1885295582258747,0.028319087784666606,0.4991733824009503,-0.06637055069736816,-0.043166186849795216,-0.16783435184398526,0.11054298303257733,-0.31821471115150984,0.3254063611811527,0.14084554998471707,-0.04526687685585249,-0.1241060511172952,0.12150985627154012,-0.0899335221807351,0.14709703086334722,-0.17255434734469935,-0.09086084697468642,-0.010681405404807847,0.06979538814789152,0.12570208703701952,-0.06638326868794582,-0.0027661301288472696,0.09634115272694486,0.03412744874915469,0.025784484907556506,-0.021457629781100877,-0.12478009505989071,0.10799618609853916,0.07618114378539517,0.015661907789108993,-0.0719804011407886,-0.023266538134312974,-0.036160442170876425,0.007498389372348481,-0.03241147038004516,-0.0732946044705255,0.02207045076723931,0.01694989604184978,0.00015409779651192262,-0.011293387207110836,0.033558149484730376,0.0372324038260756,0.015761793060395733
artificial intelligence specialist certification,0.1778261783539965,0.7827477965473273,-0.011243931306363596,-0.11445529827986325,0.0528489422557256,0.29796969885554814,0.07386668725291565,-0.10992491824283865,0.1842300308626366,-0.10633417517058372,-0.06403571385111334,0.09320300114638896,-0.0557619633288405,-0.03464810553598623,-0.009748378549033815,0.06407704312712156,-0.09560512726290775,0.06436990452326541,0.0033690218310035475,-0.08744710013663765,-0.011851821395357775,0.032137236276685494,-0.05512843773206217,-0.02659229377797352,0.09987962044867407,0.006681146473946346,-0.06894249729623485,-0.0602091918948316,0.09615692001312388,-0.09846747010327053,0.027763659912299767,0.07895284118812348,0.003512184001334201,-0.05967874047259063,-0.025278912842578966,0.005752070382796556,-0.05338477693621093,-0.04110654319585391,0.00912245513236751,-0.07217568554970057,-0.08926411500217114,0.07221818018846002,0.11156872772190368,-0.006506541012030314,0.099503538576261,-0.05232349731926063,0.1122989453971532,0.0936443240564228,-0.09104417672308551,-0.12052430535654124
artificial intelligence bootcamp online,0.16051059305964474,0.5340756476590057,0.01953384096388382,-0.08135396086256479,-0.09109232337828661,-0.008980186506267666,0.1209502744058064,0.23690568463546482,-0.0010874819241605308,0.0211882072303893,-0.009736076744328095,-0.07189167259601334,0.052027405560549723,0.02517104473672467,0.05940377596320996,-0.03211010431909202,-0.04484770090694535,0.03653061565823582,0.034428258025282585,0.031128097151983978,0.008388560368249809,-0.003723426474502996,-0.003972694024103412,0.04407841009675111,-0.0040430495632351,-0.04453830369359566,0.2137115120101308,0.06972493874554656,-0.09277210898841366,-0.08614770605504458,0.015331005788059866,0.3412295317153084,0.31915312755195757,0.18983589349478877,0.3462010973895371,-0.34790644777858565,-0.02377588191117024,-0.0381992521135243,-0.023697046753246038,-0.0953817808546869,0.04824421798123147,-0.032507626023301275,0.003653114307044875,0.02097279781956086,-0.011082076649461897,0.0010941267213263107,-0.03128552236521869,0.014413937133286708,-0.01433107862742824,-0.02546931600975325
northeastern university artificial intelligence,0.13841104467237203,0.7533056220373909,-0.06237495052366413,-0.09860680063299793,-0.04672700458004572,-0.05286587763127566,0.02072541250614765,0.06710769966693687,-0.0612557848614302,-0.0836298233523268,-0.04756632062772406,0.07502443873117065,-0.09551356701558592,0.07561232244912189,0.01802089517318766,0.03913841359926577,-0.10588160489571086,0.01859149832954063,0.05990232020932598,-0.020771961606764765,0.016812890963618973,0.02280696291012987,0.009591121610397295,-0.04785831661109716,0.054780161624685395,0.0022491553045553216,-0.0032124262046190396,0.05629262281600117,0.029490494492492067,-0.11590631840272039,0.02797128987747796,0.03532954567620629,0.09760233080089785,-0.011899354876164088,0.07986942536722692,0.08284308190601189,0.0627134808394078,-0.020130495940601463,-0.10660897244410512,0.04104721074206022,-0.11102095124809655,-0.11579977917309496,-0.0005277133131938249,0.07745134259164124,-0.11600132893849194,-0.1875369014230345,0.08904412887499243,0.4260753018983363,0.04497658993932456,0.03288771268366632
