Keyword,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49
system dynamics,0.41012642,0.5046823,0.38363796,0.118093416,0.18242675,-0.09760069,0.3844065,0.051397648,0.23054585,-0.03266511,-0.08074503,0.011127847,-0.0010790449,0.074710935,0.14373378,-0.05844151,0.15940188,-0.02930552,0.090680756,0.00821579,0.1266637,0.050844908,-0.012799784,0.016290324,-0.038156807,0.09628804,0.041809767,-0.019093202,-0.01393432,0.029148534,-0.084069334,0.010215021,-0.09982665,0.08133812,-0.07733603,-0.023888877,0.013463105,0.07019509,-0.10533989,-0.020588337,0.06550718,0.05276013,0.03703046,0.0053619775,-0.032675523,-0.018600268,0.049662657,-0.03134182,0.064367086,0.01784458
system engineering,0.7020469,0.19420353,0.46033475,0.047949813,-0.05087565,-0.040879145,-0.02999826,-0.1381893,-0.21651947,0.1229143,0.054869696,0.17458157,-0.1214885,0.1175744,-0.022819616,0.037011847,0.07483831,-0.060784396,-0.019758208,0.08150838,0.047657516,-0.08552137,0.070031315,-0.12281882,0.03630926,0.012861504,-0.02820711,-0.04134818,0.039186917,0.004645528,-0.11252619,-0.10333478,0.035828616,-0.04111623,0.030533776,0.06618407,0.012507916,0.030399071,0.06972836,-0.05084915,0.057220355,0.03629704,-0.03243012,-0.008279446,-0.006426616,0.032802846,-0.030610168,-0.06465144,0.027951369,-0.025847768
system thinking training,0.75824577,0.4025409,-0.23285198,0.06938009,-0.065262325,-0.10029532,-0.123052135,-0.0986594,0.037988715,-0.20490235,0.10577504,-0.04924626,-0.19742015,0.06452625,-0.050797038,0.083662234,-0.04034225,0.006892956,0.04052831,0.019026913,-0.043658417,0.102538496,0.046478193,0.06041738,0.06308174,0.06362565,0.06291819,-0.0008628709,-0.029351769,-0.03327307,0.002621533,0.008799283,0.006127933,-0.03181466,0.06262171,-0.013644104,-0.022819992,0.021402208,0.003532595,-0.071381375,-0.005162886,0.012266075,-0.03756109,-0.0072588297,-0.0010391505,-0.06673095,-0.031171985,-0.003305117,0.0013745943,-0.027631003
project management program,0.6425721,-0.40640548,0.030022735,0.44758105,-0.12479655,0.10395201,0.120413885,0.01936739,-0.09057639,-0.16580741,-0.15760414,0.053978343,0.002842456,0.02928375,-0.085479826,0.05021983,-0.014083354,-0.010224977,0.1397464,-0.070891835,-0.017503627,0.09768556,-0.03734388,-0.016461609,0.034930237,0.07113416,-0.06834049,-0.1345369,-0.07480632,0.059009735,-0.08701062,0.005430787,0.03547061,-0.04738158,-0.0040052594,-0.031653713,0.011205399,-0.049582746,0.06225842,0.05555645,0.030070249,0.034906253,0.022067243,-0.036784936,-0.016196568,0.023207286,-0.012628631,0.051741943,0.036151208,-0.015198781
logistics management,0.47815216,-0.28866738,0.09275012,0.048442096,0.29941896,-0.50077784,0.1602841,-0.24270865,-0.35968736,-0.10289158,-0.04518004,-0.058269024,0.1325539,0.011026881,0.030827643,0.06578059,0.030138813,0.09826592,-0.021945171,-0.13229762,0.096769296,-0.056357175,0.039412115,-0.024401972,-0.03356962,-0.0033850777,0.023595197,0.03439885,-0.017670013,0.011664551,0.02516574,0.05664134,-0.03980564,0.07889982,-0.019223832,0.040047526,-0.06861974,-0.02468908,0.06141165,0.085590094,0.012336889,0.0022919034,0.019783458,-0.036951862,0.042107124,0.007994404,0.007192496,0.02870513,0.04954007,0.0032279498
logistics online course,0.53112185,-0.27874115,-0.100473486,-0.24134357,0.60669893,-0.11229031,0.09275651,-0.042037074,-0.15140402,-0.035103597,-0.15927485,-0.19812992,0.1168521,0.063562915,-0.19057444,-0.019720353,0.015492769,0.10429357,-0.04002006,0.06552303,0.03323435,-0.054402128,0.033297848,-0.0047951243,-0.008919546,0.009207374,0.035232205,0.004569603,-0.0049982863,-0.025374014,-0.009368836,-0.009168346,-0.040299546,0.0031767616,-0.051119518,-0.029370463,-0.014907336,0.025811236,0.024454068,0.038356297,0.029195981,0.016060377,0.0234184,0.028425982,0.0182571,0.011038851,-0.016125612,-0.025358172,-0.019645879,0.029535687
project management training,0.63952,-0.4703429,-0.1871071,0.38777667,-0.05387079,0.11493773,0.06752759,-0.055299714,0.001971247,-0.14061943,-0.02569257,-0.05443961,-0.24745849,-0.014452694,0.060296476,0.07337441,-0.043356728,0.034157876,0.036691677,0.08498352,-0.055997364,0.06145938,0.020912211,0.06372174,0.013679931,0.12401613,-0.036775827,-0.030851454,-0.0016192449,-0.029580565,-0.08757637,-0.013106385,-0.01644112,0.0025141605,0.018213887,-0.008442013,0.012703459,0.009469893,-0.06778407,-0.055298902,0.012360405,0.028312497,0.04084003,0.009633099,-0.0073930854,-0.019245984,-0.028924258,-0.044921655,0.019329643,-0.04741029
pmp certification,0.40529722,-0.3309214,-0.15771574,-0.32126057,-0.06672821,-0.02005039,0.2090176,-0.22250341,0.088623285,-0.26868233,0.14518146,0.3189237,-0.10069098,-0.35984892,-0.046360385,-0.12937585,0.1118891,-0.21014494,0.058196496,-0.025902122,0.0076426994,-0.14746237,-0.15474254,-0.056412768,0.027302744,0.028430935,-0.028486922,0.055952106,-0.030164566,-0.050195437,-0.010353668,0.009760336,0.07578246,-0.034744866,-0.04973065,0.01613791,-0.002539331,-0.03308062,0.010539886,0.015831515,-0.027442709,-0.0421573,0.010994826,0.0021579617,0.0011339523,0.050850935,0.018566424,-0.029175354,0.04759026,0.009659684
product management training,0.5759574,-0.445873,0.08852014,0.052124772,-0.014307181,-0.452327,-0.33346918,0.18949524,0.13148387,-0.104125835,0.027121006,-0.073751785,-0.1415487,-0.031867687,0.05435541,0.0038017547,0.022623288,0.053673446,-0.010288148,0.0747256,-0.04576259,0.03456321,0.023405395,0.03438841,-0.011971523,0.089872874,-0.023818115,-0.0030338578,-0.025320884,-0.05586011,-0.06675955,0.0074003045,0.002543646,-0.005596712,0.039086334,-0.018796865,0.020362899,0.002165294,-0.06411104,-0.040484305,0.036511693,0.022415921,0.0024511528,0.022980014,-0.006466407,-0.008083453,-0.011132561,-0.07804325,0.018638244,-0.01947886
learn project management,0.6677957,-0.41762865,-0.16763756,0.4626054,-0.05482615,0.13003644,0.034728594,0.061618604,-0.009764758,-0.097420305,-0.06550115,-0.050936952,-0.119047,-0.035500135,0.07627162,0.027437413,-0.060619056,0.022108639,0.054852936,0.009815213,0.0973961,0.016762719,0.091077924,-0.023666268,0.005505804,0.016647581,-0.0030668166,-0.069455616,0.07767382,-0.004069987,0.0119849285,-0.05388261,0.011338408,0.07456497,-0.039618783,0.03719227,-0.0077350955,-0.028159006,-0.054912765,-0.008258336,0.00969277,0.041525505,0.07273042,-0.05806003,0.0031442055,0.06859976,-0.048681475,-0.009076719,0.06101474,-0.0078030084
technical project management,0.6475251,-0.3670054,0.03391887,0.45433477,-0.17791098,0.011436248,0.11254116,-0.0365211,-0.11945204,0.10400804,-0.056455374,0.06021646,0.005090781,0.18277197,-0.052989647,0.031873547,0.23789291,-0.06879558,-0.03412484,-0.014669066,-0.06258816,-0.006949963,-0.057295218,0.07320391,0.073678456,-0.024937417,0.08535203,-0.003774366,0.10176997,0.01957395,0.1186612,0.009960434,-0.0036758436,0.01913863,-0.04665426,0.012670774,-0.023389244,0.006772192,0.0251578,-0.019167198,-0.0063204505,-0.020298854,0.033814,-0.025749534,0.024564996,0.009421904,0.020989526,0.04020583,0.02268756,0.009770939
system performance,0.32963762,0.27424374,0.39801067,0.035860892,-0.13009082,-0.030022742,-0.01773388,-0.11007279,0.0596456,-0.15744166,-0.10993968,0.24957314,-0.043841496,-0.03640987,-0.087673955,0.06728565,0.008457896,0.10418461,-0.04618244,0.10113092,0.1436714,-0.011669529,0.22206198,0.26874462,-0.06588026,0.21853939,0.21445218,0.12593986,0.007845818,-0.007906528,-0.16497551,-0.03222555,-0.1955021,0.034256984,0.084382854,-0.042091835,0.26977322,-0.017048433,0.086582065,-0.06599097,0.0500575,-0.14733423,-0.011815521,0.021558067,0.057280954,0.17432396,0.076760195,0.049153402,0.0010090395,0.007925138
system architecture course,0.7608263,0.10846809,0.3200592,-0.09341994,0.12949191,0.3493044,-0.29812515,-0.08357312,-0.013687851,0.019716725,-0.017953414,0.031083988,-0.03116418,-0.009601393,0.070067406,0.08217882,0.015936457,-0.054059014,0.032894045,-0.041971542,0.036296025,-0.014410939,0.019548023,-0.04511132,-0.07071797,0.0636923,0.068565756,0.012651312,0.054938115,-0.045821115,0.015546936,0.025667634,-0.04291671,-0.01520275,0.055246286,0.013180971,-0.026381977,0.010197777,0.0077398187,-0.0025468399,-0.0057771383,0.002174373,0.067361586,0.05907638,0.025688957,-0.033325613,0.0070130005,-0.00048595847,-0.027554493,0.047618564
dynamic models,0.30410856,0.16986223,0.29705024,0.15940817,0.165312,-0.11136046,0.23641044,-0.14579329,0.45429638,-0.18635522,0.02770101,-0.14458165,0.12228044,0.07374905,0.11321179,-0.2344457,0.109919176,0.017117903,-0.19353262,0.13259485,-0.056637723,0.034197267,0.12243332,-0.031164996,0.13357952,-0.08308392,0.0021727178,0.14168733,-0.14144638,0.0831542,-0.063720435,0.0027599034,0.005636717,-0.114670664,0.08773536,0.09397567,-0.05343184,-0.20581546,-0.015879566,0.023772124,-0.0076094433,0.0362498,0.08878927,-0.0028116424,0.14203855,-0.007345473,-0.029868532,0.10869217,0.022985509,-0.12307471
engineering problem solving,0.4922802,-0.02251625,0.1567955,0.25118336,0.022493219,-0.21032606,0.010381461,-0.37955633,-0.053885616,0.4411432,0.035494808,0.1249177,0.16048878,0.059765637,-0.16404013,-0.25415117,-0.024742614,-0.12421594,-0.015418361,0.013751869,0.12924471,0.07799696,-0.019638045,-0.10469948,0.061978705,-0.024487207,-0.0111115845,-0.052667566,-0.051425077,0.04740232,-0.12579122,0.021063156,0.04309402,0.019739533,0.10874878,0.068688564,-0.05555172,0.042297576,-0.098816656,-0.08439212,-0.017337916,0.011384583,0.015096368,0.0877543,-0.08381747,0.05226955,-0.083219185,-0.017675992,-0.016969543,-0.0077150282
system thinking certification,0.7924386,0.21143052,-0.154143,-0.34867114,-0.3069605,-0.071240105,0.00084374245,-0.09625642,0.028711738,-0.060547546,-0.011390181,0.042822387,-0.115135536,0.09725553,-0.039740037,-0.0051583285,-0.056638125,-0.005457217,-0.07110933,0.011093325,0.0071148328,0.04519788,-0.09023993,0.043645997,0.013983615,0.06272849,0.033693492,-0.0025815747,-0.024367461,0.023478793,0.0069487477,-0.046523254,-0.028953575,0.017082892,-0.008015216,0.005170127,-0.053120404,-0.021076849,0.040325567,-0.0021892062,-0.028852412,0.038635135,0.023272991,-0.017076876,0.029573746,-0.041205127,0.004003222,-0.031060718,-0.024336198,0.0074214567
system architecture program,0.5516967,0.19937192,0.54502016,0.025445433,-0.09701873,0.18446638,-0.20245127,-0.23767596,-0.04083596,-0.15126255,-0.027720219,0.04437796,0.086987264,-0.005531236,-0.0644482,0.14189675,0.06996867,0.00064838986,0.20507461,-0.14040017,-0.050705235,0.044682886,0.05223105,-0.10699113,-0.022864357,0.10288958,0.0046971035,-0.093694374,-0.025338376,-0.033702478,-0.060160175,-0.006715668,-0.08530475,-0.10258692,0.034698505,-0.060466312,-0.0017748353,-0.035754867,0.057665195,0.05228182,-0.006057402,0.037154406,0.03019099,0.052532185,0.0032516653,-0.06239979,0.018289523,-0.01611185,0.019705867,0.0858139
project management course,0.7141094,-0.47034568,-0.17655544,0.3011344,0.10268023,0.2335834,0.059306208,0.06532835,-0.048571598,-0.024791287,-0.09229692,0.10187316,-0.030159129,-0.06553743,0.096980944,0.005205661,-0.054105535,-0.01831023,0.0015877053,-0.009490913,0.04295671,0.06058734,-0.040175743,-0.03514956,0.006581544,0.0784621,0.01683466,-0.025252856,0.014169954,0.0783204,-0.014117394,-0.0050018905,-0.036574952,-0.0025059488,-0.013244469,-0.030932995,-0.013410531,-0.015888555,0.011292131,0.007166818,0.06266107,0.047528822,0.028471235,0.012219666,0.013005754,-0.009436448,-0.039132625,0.0069558956,-0.009832296,0.0018210014
learn product management,0.59641445,-0.37341014,0.10653735,0.123385005,0.0054929904,-0.4270835,-0.3557911,0.27325743,0.15269914,-0.03574285,0.002799657,-0.059524022,-0.02147493,-0.032341097,0.042060114,-0.024465974,-0.019299924,0.043151103,0.01523732,0.009504985,0.109826505,-0.004798939,0.07475294,-0.05250007,0.0067869895,0.005289185,0.0002561192,-0.02621106,0.0698082,-0.01978164,0.042898472,-0.0366213,0.051111292,0.057816762,-0.02037002,0.04821845,0.0068480554,-0.04164982,-0.03879727,-0.024483556,0.0070566135,0.037293933,0.0051766816,-0.058838744,0.001609252,0.09344333,-0.010227991,-0.037233114,0.05119079,0.0048177787
pmp training,0.4362171,-0.24954797,-0.16476236,0.041599773,0.19251983,-0.053060565,0.05455272,-0.2696359,0.07073368,-0.40543938,0.21815515,0.24053083,-0.23665541,-0.36633343,-0.067677565,-0.044219248,0.112854235,-0.17114027,0.09153228,0.058616944,-0.03246379,-0.11324652,-0.04188323,0.043074213,0.040570807,0.040117446,-0.067070775,0.04286935,-0.045443486,-0.1010877,-0.07433604,0.01842008,0.13828146,-0.050481834,-0.0071092276,0.0048652054,0.029413141,-0.011911022,-0.04709717,-0.04516162,0.0003952387,-0.018024936,0.0075378264,0.031776983,-0.020971583,-0.010517731,-0.005635462,-0.03680849,0.028407853,-0.034913804
product management certification,0.5548836,-0.51562184,0.13834414,-0.32582963,-0.26698682,-0.33885932,-0.092755415,0.16836132,0.18414298,0.0031957312,-0.009184485,0.05268119,-0.020170676,0.020490265,0.05651149,-0.016521687,-0.028089868,0.01764672,-0.07823155,-0.018217213,0.03949713,-0.005147301,-0.07705306,-0.038574852,-0.0044998215,0.06487875,0.024300797,-0.020199945,-0.024992477,-0.00023620922,0.011162213,-0.028898798,-0.004773376,0.05851553,-0.0044815955,0.026963266,-0.029335,0.000397901,0.06270567,0.015471347,0.007302954,-0.0063407905,0.026012737,-6.388687e-05,0.019890698,-0.013082545,-0.0068707503,-0.047762275,-0.0036514269,0.022898067
project management professional online course,0.6482053,-0.44395247,-0.21529992,0.101900876,0.18553218,0.27454934,0.102205075,0.15783899,0.052570246,-0.02877943,-0.24607009,-0.106768265,0.010463937,-0.025550121,-0.1753442,-0.07192007,0.015585023,-0.0021463644,-0.0039418763,0.14741032,-0.03323632,-0.06556256,0.024904398,-0.023056688,0.042237908,0.01783795,-0.0017752768,-0.06331283,0.023003487,-0.01288145,-0.018501306,0.023577457,-0.075389385,0.024148507,-0.055340327,-0.06106168,0.020762138,-0.0127207395,-0.014718908,0.017180867,0.0514633,0.043346997,0.014298558,0.015731208,0.040141515,0.019948253,-0.05329593,-0.06035046,-0.057497002,0.037720766
online system thinking course,0.81316257,0.29111794,-0.18368684,-0.070548475,0.15450782,0.080790885,-0.075717606,0.11393817,0.044303868,-0.066469274,-0.16737099,-0.1017785,0.023107253,0.056030806,-0.25955322,-0.060950752,-0.0039487416,0.005367887,-0.05291654,0.05738655,-0.04494599,-0.0142278625,0.050346777,-0.026943471,0.007411857,-0.0298866,0.07100898,-0.035859168,0.016993508,-0.039035987,-0.05939453,-0.020814769,-0.02921253,0.0039627417,-0.008655045,-0.01854452,-0.039568584,0.0039950083,0.046965696,-0.017279137,-0.06537902,0.035196517,-0.0014731535,0.043179803,0.05084239,-0.054775313,-0.030740341,-0.02463932,0.03674645,0.027616488
supply chain logistics certificate,0.36406183,-0.40323266,0.043735597,-0.58335465,0.082277246,-0.30040723,0.3214282,-0.11305867,-0.12340866,0.0032578036,-0.02547817,0.0053465664,0.10989898,0.04577345,0.04416402,0.057099048,-0.027694542,0.010841944,0.15537961,-0.05901534,0.025086865,0.06686259,0.04522459,-0.056423306,0.037107494,0.00029932,0.022085132,0.049898777,0.11733678,-0.021274574,0.103378184,-0.013538783,0.024521628,-0.13769105,0.070569746,0.05609532,0.02963739,0.04037108,-0.06509121,-0.021799888,-0.0027288601,-0.011704764,-0.06867469,-0.035345655,-0.031076686,0.055975027,-0.015166729,-0.022956938,0.005683927,0.0065290234
product management program,0.5938852,-0.37648693,0.25301567,0.11122342,-0.053247925,-0.3710604,-0.25906494,0.22886054,0.058104146,-0.12699002,-0.07732497,0.055499014,0.08915878,-7.7177805e-07,-0.11930817,0.004792385,0.043812804,0.0010292561,0.108089134,-0.10951644,-0.009462029,0.08778561,-0.03411829,-0.03587641,0.025677381,0.037445176,-0.06732004,-0.111588925,-0.11625573,0.032931972,-0.09974857,0.011904601,0.04420043,-0.05484659,-0.013605888,-0.03108067,0.020678477,-0.059994187,0.09837564,0.09979782,0.041206222,0.037833676,-0.0164932,-0.019926708,0.0011189734,0.03872511,0.023875719,0.03116993,0.044994365,-0.012823814
technical product management,0.5343223,-0.3268112,0.25212964,0.14734036,-0.1308034,-0.4689924,-0.22577226,0.14566055,0.045018237,0.11486178,0.01889323,0.0617528,0.07794895,0.14199133,-0.094116904,0.0030824693,0.2806546,-0.062551565,-0.0801868,-0.02493599,-0.025683876,-0.052562404,-0.050400343,0.064903006,0.07956644,-0.041873526,0.090987846,0.026233708,0.097860225,-0.0022684247,0.1383681,0.027522836,0.02319125,-0.0073838867,-0.024686374,0.040623263,-0.032803256,0.011797729,0.034379326,-0.022628224,-0.012759865,-0.0145991715,-0.013899483,-0.011299735,0.005609212,0.037868597,0.040245946,-0.014599632,0.045758598,0.01933236
network models,0.29736835,0.11103124,0.242581,0.12728544,0.09190547,0.009151202,0.1322346,-0.24657816,0.20285657,-0.171414,0.03750682,-0.03794778,0.1584448,-0.11407738,0.098341644,-0.2610438,0.026418783,-0.030624403,-0.46567363,-0.0007549065,-0.17179687,-0.01433672,0.1683778,0.12527421,0.004605547,0.034834106,-0.15609634,-0.16867983,0.20364645,-0.06645794,-0.019574167,-0.062970616,0.0013941253,-0.14246708,0.19206335,-0.07500455,-0.0382175,0.08886993,0.13932066,0.1449696,0.027525283,0.059598144,-0.00888043,-0.07816072,-0.14738183,0.019455109,0.005662459,-0.015041773,0.03398861,0.070101805
system emergence,0.44029057,0.4080755,0.28926244,0.1273912,0.0619596,-0.06478248,0.17890573,-0.059341814,0.14052914,-0.13415657,-0.025043705,-0.06527881,0.055837717,-0.040919587,0.12141826,0.0037388315,0.23246983,0.17775293,-0.04010954,0.040554013,0.1116671,0.07164633,-0.04059207,-0.13712858,0.00069075875,-0.024050927,-0.14944644,-0.087249175,-0.04776803,-0.04240869,0.22007611,-0.21141154,0.020670485,-0.027367752,0.066778615,0.008598055,0.21541598,0.18787225,0.06064903,-0.07522894,-0.08108101,0.020847848,0.1036878,0.096754506,0.10003119,0.0039357063,-0.09114325,0.1829696,0.059321214,-0.009710213
what is system engineering,0.61391675,0.18454504,0.37321606,-0.0091881715,-0.09860426,0.003190205,0.037488293,-0.04926923,-0.30622745,0.2103272,0.15115227,0.02255366,-0.25588328,0.15347181,-0.019633131,0.055472817,0.04484649,-0.068855815,0.0006523521,0.05944933,0.069253676,-0.07031119,0.056993775,-0.1695267,0.116466574,-0.02052085,-0.13202325,-0.02035149,-0.045950733,-0.013687789,-0.09679675,-0.10516177,0.0069778836,-0.09893552,0.004364851,0.039496113,0.046141468,0.027693491,0.101792626,-0.032921314,0.07818967,-0.010275712,-0.11019442,0.032566052,0.006423335,0.021946967,-0.07119644,-0.13985659,0.052300412,-0.05108042
logistics course,0.60880864,-0.31930965,-0.07263162,-0.16778964,0.574007,-0.16414586,0.040996425,-0.12795179,-0.25477785,-0.03125139,0.032495104,0.034682713,0.06258535,0.024920085,0.07263406,0.054196954,-0.01239876,0.050781798,-0.052216314,-0.050030954,0.077437215,0.030711364,-0.028381713,0.0039904197,-0.048649568,0.048817232,0.028631706,-0.00028654,0.0007744544,0.07223604,-0.007084379,0.011678321,0.010197777,-0.01615394,-0.017336676,-0.023043893,-0.01590784,0.01400128,0.015123484,0.03299937,0.034640092,0.029311433,0.053805567,0.01753134,-0.0061673126,-0.009012659,0.01269548,0.038843,-0.043271955,-0.0012043824
technical problem solving,0.54264927,0.039622694,0.06260695,0.2421447,0.012205308,-0.27258492,0.0060898876,-0.35504305,0.04098658,0.432882,-0.07457536,0.116000555,0.10784375,0.009509715,-0.1764287,-0.18230984,0.21738324,-0.11661132,-0.074893236,-0.074164465,-0.010141168,0.10428838,-0.06065408,0.07380043,0.020446265,-0.029260542,0.123326644,-0.043320615,0.054402888,-0.016741062,0.0051069446,-0.0034763946,0.031063985,0.0724378,0.060297254,0.07045414,-0.041950956,-0.0037332715,-0.10199387,-0.023804678,-0.073063225,-0.028707277,0.049782,0.052881587,-0.041466627,0.04338398,0.0009478963,0.001390418,-0.017680496,0.00894254
product management certificate,0.47051275,-0.5229863,0.15067972,-0.3743528,-0.26809734,-0.29700282,0.02098867,0.2693858,0.19230296,0.026086511,-0.016008068,0.036934953,0.0653578,-0.020057239,0.06485374,0.0026101333,0.0013723845,-0.052471668,0.0764975,-0.000799637,0.035509434,0.112246916,0.07253502,-0.077113606,-0.008530406,-0.031628583,0.0068774843,-0.025142662,0.03716437,-0.050487347,0.025913423,0.08203227,0.014946919,-0.031609148,0.07394873,-0.0018295178,-0.0063048634,0.038671196,0.021040566,0.0002151653,0.057336982,-0.021600017,-0.003611087,0.029350769,0.018223353,-0.0001607351,0.0005824554,-0.009217361,-0.00012458739,0.022731123
project management simulation,0.5416125,-0.25647706,0.08813218,0.48494717,-0.114717335,-0.013739575,0.21962403,0.0058869226,-0.0064417385,-0.16087927,-0.054474264,-0.043124508,0.08518954,0.14912194,0.032245986,0.02063598,-0.36385575,-0.20113988,-0.075371005,-0.016948959,-0.10609802,0.030951053,-0.12004823,-0.07940816,-0.0687267,-0.057844296,-0.025279341,-0.012541101,0.07429583,-0.073245734,-0.013303306,0.03943436,-0.04514032,-0.011557443,-0.06087455,0.0031338981,0.1300028,-0.018700354,0.008559846,-0.11102681,-0.051485095,-0.03053768,0.017771592,0.011145868,0.020232638,0.03378535,-0.014105275,0.0033631278,0.002228993,-0.006884854
logistics training,0.49912748,-0.2986355,-0.034055933,-0.088379756,0.43806803,-0.35775733,0.05810034,-0.32018432,-0.22214869,-0.15200534,0.08385839,-0.138496,-0.16542701,0.06462369,0.004019685,0.1275768,0.018884884,0.15066056,-0.0061890106,0.04624288,-0.056561254,0.03417949,0.021968562,0.119061835,-0.025897566,0.08493603,-0.065973215,0.031663653,-0.03272397,-0.043800235,-0.07053316,0.0014627866,0.034029987,-0.02191205,0.026875354,0.0001666208,-0.017741535,0.035877466,-0.0845347,-0.010923062,0.023042208,0.0017358033,0.023548443,0.025803514,0.010179685,-0.034371246,0.012661258,0.007933653,-0.0061888513,-0.020836638
technical project manager training,0.636711,-0.43147236,-0.12549207,0.36883605,-0.06229359,0.052735627,0.042187873,-0.10892419,-0.009825677,0.011151472,0.087699085,-0.031677052,-0.27379936,0.13960037,-0.027472882,0.053442597,0.17420179,-0.048036013,-0.004050817,0.08237127,-0.13615029,0.022301454,-0.00073520956,0.15658458,0.052868616,0.041397434,-0.018244596,-0.00058869674,0.07623534,-0.04707457,0.014901387,0.025832769,-0.032601595,0.010086813,-0.011128782,-0.05842723,0.077656716,-0.03000539,-0.10370388,-0.0055097635,-0.051916454,0.017494224,0.04243705,0.02146563,-0.03439949,-0.031759404,-0.028208015,0.017234286,-0.038148023,-0.012926536
pmp online course,0.51098096,-0.26327264,-0.21807249,-0.11303552,0.38053492,0.121850654,0.05327444,-0.06440985,0.096465774,-0.28255427,-0.016405605,0.1727436,0.018236268,-0.37107116,-0.21711907,-0.15691414,0.122689,-0.19512774,0.047790363,0.045580838,0.007868943,-0.16228299,-0.04612365,-0.036322713,-0.020328412,-0.064412415,0.018969897,-0.0030496314,0.0013789259,-0.055877037,-0.021137718,0.015161389,0.08035265,-0.028266583,-0.05249498,0.017009743,0.014578938,0.00890107,0.021394048,-0.004932782,-0.013932075,0.011558859,0.027450109,0.01378769,0.02764235,0.04191772,0.010186304,-0.04423711,0.023441846,-0.005308091
product management simulation,0.43396664,-0.1947281,0.32062683,0.1663458,-0.057777215,-0.50244427,-0.12627773,0.20240271,0.18318087,-0.14344403,0.01825979,-0.0036299846,0.17408821,0.11501744,0.012058402,-0.032350972,-0.30562434,-0.18224181,-0.10230833,-0.036211964,-0.10376985,0.005023089,-0.11281806,-0.10766451,-0.06325338,-0.08786066,-0.0034421403,0.047268383,0.07069347,-0.09003286,0.0029085847,0.051397696,-0.011928939,-0.02854907,-0.03797787,0.001719641,0.100874536,-0.02549444,0.013363555,-0.0813911,-0.041323937,-0.017874997,-0.017746381,0.0424565,0.016673902,0.05218359,-0.02458595,0.0016240979,0.010570932,0.015760507
simplify complex problems,0.18928508,0.07427776,-0.04128255,0.12402735,0.073253855,-0.18766992,0.032456245,-0.16735883,0.25605252,0.37703565,-0.17734925,0.0019756474,0.16601945,-0.29319888,-0.07881322,0.54542464,-0.09489668,-0.19592158,-0.115703374,0.03201515,0.10791983,0.06929907,-0.032722093,0.14103676,0.06708425,-0.025317797,-0.12114539,-0.004205488,-0.026186995,-0.08553881,-0.13064858,0.06069142,-0.08198396,0.059818946,0.1012667,0.05485953,-0.12021955,-0.0035814056,-0.04833059,-0.04831635,0.050439082,0.08216222,-0.016192526,-0.09378451,0.020437937,-0.013115655,0.06621865,0.039636727,-0.006243452,0.008582722
logistics certification,0.49625683,-0.3944203,0.014233504,-0.48140514,0.14269905,-0.32807547,0.24268365,-0.28421718,-0.15152605,-0.013102641,0.03663464,-0.0016973165,-0.033331715,0.08951851,0.04817507,0.051009435,-0.01475844,0.10661442,-0.07453783,-0.049397003,0.029508265,-0.03613561,-0.08760874,-0.0023505972,-0.012194184,0.11398542,0.017013967,0.023004895,0.011281266,0.034862496,0.004820374,-0.060459018,-2.4596244e-05,0.018724313,-0.033076905,-0.004902511,-0.07041434,-0.011048758,0.046634674,0.020161573,-8.56915e-05,0.0010167978,0.033448383,-0.026598481,-0.0073863505,0.009221844,0.012638359,-0.01682272,-0.004474511,0.005820947
logistics management training,0.51887935,-0.36641473,-0.033913318,-0.036452886,0.38043547,-0.38960472,0.05718299,-0.25303417,-0.2571357,-0.1813846,0.049357492,-0.1528196,-0.15885863,0.03372864,0.02826528,0.11556442,-0.014315907,0.13132012,0.034496196,-0.014269819,-0.03966685,0.0166402,0.05898718,0.094867535,-0.045953695,0.02739885,-0.06600348,0.04582932,-0.064607225,-0.053459935,-0.021063374,0.024074068,-0.031425253,0.04842699,-0.0050999755,0.0078021283,-0.03585084,0.027312897,-0.04252497,0.05454111,-0.001543707,-0.0031660476,0.01634983,0.017423237,0.04240851,-0.039955337,0.007941666,-0.0017013232,-0.004934819,0.00438683
logistics simulation,0.36387575,-0.046549182,0.18851928,0.04665676,0.3685434,-0.46830994,0.24280684,-0.27072483,-0.22236358,-0.1202109,0.02651875,-0.07603033,0.1752811,0.16678168,-0.0457864,0.017546143,-0.31931466,-0.08401752,-0.06902739,-0.13956374,-0.07881131,0.0072729373,-0.12662081,-0.033855278,-0.06125076,-0.052114937,-0.02996413,0.0539347,0.09489197,-0.03732307,-0.017514622,0.03358752,-0.03441047,-0.050062977,-0.05790773,-0.04826608,0.06741048,-0.03894023,-0.059990905,-0.023990963,-0.022981938,0.002180234,0.025553172,0.019373287,0.004443022,0.084312156,-0.009321159,0.034184154,0.010516016,-0.022900954
