Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,N_Estimators,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-06,178,128.47221,122.18811,150.3926386460081,194,174.59999937685313,374.28999999999996,0.15895858922510048,0.27178049800974685,67,40,,,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5220571756362915,0.899526059627533,-1.687325713528725e-05,20,52.22000026907544,34.74000000000001,103.67554,51.066185,0.0804758692327999,0.03963900974774769,61.550000577793774,110.83999999999999,18.416754,36.40215,0.05625933483618763,0.11120099490085691,60.82999852998394,228.70999999999998,6.379922,34.719772,0.022223385156112937,0.12094049336114225,0.9599999808363684,0.0,0.10324657,0.0,0.00035964211744748666,0.0,23.739999818864227,374.28999999999996,7.5477147,122.18811,0.009237823463507782,0.27178049800974685,149.89999957715256,0.0,120.82124,0.0,0.1493611261421757,0.0,8.749999793150195,23.740000000000002,0.52668846,1.6589175,0.0016165746560248698,0.005675937437891074,58.289999940685085,28.730000000000004,60.999084,3.3113766,0.06521782275799949,0.008965074986621125,107.55999964301787,321.82,66.946434,117.21782,0.09212419387496908,0.25713948772026096
2025-12-06,178,115.043755,122.18811,175.56300556643444,194,178.5700000000359,374.28999999999996,0.1396326933663975,0.27178049800974685,107,40,0.7494190313450182,0.9065420560747663,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.364671230316162,0.9099153876304626,-8.582387823042906e-07,30,50.890000326088206,34.74000000000001,93.78449,51.066185,0.07279815615481813,0.03963900974774769,63.72000098013906,110.83999999999999,16.844507,36.40215,0.05145645544978251,0.11120099490085691,63.95999869380864,228.70999999999998,4.414762,34.719772,0.015378081761796865,0.12094049336114225,0.0,0.0,0.0,0.0,0.0,0.0,54.960000499516156,374.28999999999996,30.16017,122.18811,0.04497707371395389,0.27178049800974685,123.60999950051976,0.0,84.88358,0.0,0.09465562617684159,0.0,19.999999695170324,23.740000000000002,1.3050244,1.6589175,0.004129180268337428,0.005675937437891074,48.18000010713039,28.730000000000004,50.154633,3.3113766,0.04231042794579719,0.008965074986621125,110.3900001977352,321.82,63.58409,117.21782,0.0931930879667311,0.25713948772026096
2025-12-07,178,104.04519,137.44832,93.77251062887245,188,127.93000170208433,394.08000000000004,0.11490252720422603,0.2901064383129157,21,41,1.2848722805370024e-08,0.9523809523809523,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.6751437187194824,0.8242218494415283,-0.0021558275682179,5,52.17000065745415,35.36000000000001,90.08781,63.614227,0.0699286846226989,0.04937915030755828,28.969999930355286,116.77000000000001,8.504111,38.412735,0.02597828586404338,0.11734289171935111,46.7900011142749,241.95,5.4532714,35.42137,0.01899555671748375,0.12338439628600631,0.0,0.0,0.0,0.0,0.0,0.0,65.62000016221387,394.08000000000004,68.22533,137.44832,0.07311291524195482,0.2901064383129157,62.310001539870456,0.0,35.819855,0.0,0.04178961040346102,0.0,16.449999445613244,50.349999999999994,26.208866,3.3403337,0.022353906062838567,0.011467685550863027,30.810000705850598,26.36,34.77794,4.32102,0.03270199820118539,0.013199815035194282,80.67000155062048,317.37000000000006,43.05838,129.78697,0.05984662273093588,0.2654389396177197
2025-12-07,178,107.06089,137.44832,115.55987824153675,188,143.68000170880333,394.08000000000004,0.13305126907783635,0.2901064383129157,24,41,1.1191661813447589,0.5833333333333334,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.781186819076538,0.8829618692398071,-0.0006911615281512,10,52.760000608497144,35.36000000000001,85.80767,63.614227,0.06660633438080564,0.04937915030755828,54.9800005105167,116.77000000000001,17.704403,38.412735,0.054083251614244855,0.11734289171935111,35.94000058978946,241.95,3.5488095,35.42137,0.012361683082785848,0.12338439628600631,0.0,0.0,0.0,0.0,0.0,0.0,24.86000057750168,394.08000000000004,22.569984,137.44832,0.02937462397271748,0.2901064383129157,118.82000113130164,0.0,84.49089,0.0,0.10367664653785727,0.0,7.010000167783825,50.349999999999994,2.147933,3.3403337,0.006561487232638521,0.011467685550863027,41.38000112032417,26.36,33.844795,4.32102,0.04193984817337393,0.013199815035194282,95.29000042069534,317.37000000000006,71.06816,129.78697,0.08454993510456231,0.2654389396177197
2025-12-07,178,69.27827,137.44832,98.85872439863388,188,172.12999834238252,394.08000000000004,0.09708868287221059,0.2901064383129157,119,41,2.1005313856884125,0.8907563025210085,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.500883936882019,0.9013800024986268,-5.520980637918149e-05,20,35.47999990651623,35.36000000000001,50.60338,63.614227,0.039279769124065216,0.04937915030755828,68.29000038557807,116.77000000000001,16.89903,38.412735,0.05162301326989581,0.11734289171935111,68.35999805028825,241.95,1.7758571,35.42137,0.006185900478249577,0.12338439628600631,0.0,0.0,0.0,0.0,0.0,0.0,43.74999974716263,394.08000000000004,23.494919,137.44832,0.03899533288047387,0.2901064383129157,128.37999859521994,0.0,45.783348,0.0,0.05809335121685234,0.0,23.67999940002742,50.349999999999994,2.4871082,3.3403337,0.0026106845988532086,0.011467685550863027,50.76999954425004,26.36,19.08714,4.32102,0.030031044253460575,0.013199815035194282,97.67999939810508,317.37000000000006,47.704025,129.78697,0.06444695416149626,0.2654389396177197
2025-12-07,178,30.357721,137.44832,83.53887827015913,188,178.340001630492,394.08000000000004,0.09298941989987436,0.2901064383129157,155,41,2.7814083983264704,0.9096774193548387,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.3636431694030762,0.9103978276252748,2.864893728025087e-05,30,1.5200000179729016,35.36000000000001,0.09863973,63.614227,7.656693144273949e-05,0.04937915030755828,88.40000223620368,116.77000000000001,29.144428,38.412735,0.0890301482057637,0.11734289171935111,88.4199993763154,241.95,1.1146524,35.42137,0.0038827047626679117,0.12338439628600631,0.0,0.0,0.0,0.0,0.0,0.0,48.34000113464885,394.08000000000004,15.8786545,137.44832,0.048305672326680975,0.2901064383129157,130.00000049584315,0.0,14.479066,0.0,0.044683747780816165,0.0,18.819999775829473,50.349999999999994,0.50522435,3.3403337,0.0016263503088905806,0.011467685550863027,38.140000365422466,26.36,7.049894,4.32102,0.021683322126761446,0.013199815035194282,121.38000148924009,317.37000000000006,22.8026,129.78697,0.06967974746422233,0.2654389396177197
2025-12-08,178,10.635593,116.85583,9.279945408974926,173,17.64000089882011,340.53,0.00825564614314212,0.2466277886209104,6,32,,1.0,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.693690299987793,0.823745846748352,-0.002236641007078,5,17.64000089882011,31.610000000000003,10.635593,54.982536,0.00825564614314212,0.04267898888228949,0.0,73.75000000000001,0.0,27.01367,0.0,0.08252112033551902,0.0,235.17,0.0,34.85963,0.0,0.12142767940310188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.53,0.0,116.85583,0.0,0.2466277886209104,17.64000089882011,0.0,10.635593,0.0,0.00825564614314212,0.0,17.64000089882011,31.619999999999997,10.635593,2.0491564,0.00825564614314212,0.00705301766524701,0.0,21.75,0.0,3.8459184,0.0,0.011872510288881102,0.0,287.15999999999997,0.0,110.960754,0.0,0.22770226012710004
2025-12-08,178,19.314201,116.85583,22.5996640399394,173,154.52000082061423,340.53,0.06727777601529793,0.2466277886209104,4,32,,1.0,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.8250733613967896,0.8805813789367676,-0.0007672769524781,10,0.0,31.610000000000003,0.0,54.982536,0.0,0.04267898888228949,0.0,73.75000000000001,0.0,27.01367,0.0,0.08252112033551902,154.52000082061423,235.17,19.314201,34.85963,0.06727777601529793,0.12142767940310188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.53,0.0,116.85583,0.0,0.2466277886209104,154.52000082061423,0.0,19.314201,0.0,0.06727777601529793,0.0,38.63000020515356,31.619999999999997,3.3666563,2.0491564,0.011727182859178543,0.00705301766524701,38.63000020515356,21.75,4.124403,3.8459184,0.014366666450502708,0.011872510288881102,77.26000041030711,287.15999999999997,11.823141,110.960754,0.04118393002758129,0.22770226012710004
2025-12-08,178,134.82033,116.85583,179.91656063042922,173,178.56999996440902,340.53,0.15006059254310208,0.2466277886209104,89,32,1.9739185444338203,0.797752808988764,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5065865516662598,0.9014207124710084,-0.0001047275567334,20,59.47999875747534,31.610000000000003,115.81677,54.982536,0.08990023775520456,0.04267898888228949,59.530000598924964,73.75000000000001,14.083506,27.01367,0.0430221716016326,0.08252112033551902,59.56000060800871,235.17,4.9200535,34.85963,0.01713818318626492,0.12142767940310188,0.0,0.0,0.0,0.0,0.0,0.0,16.420000278205166,340.53,1.8581511,116.85583,0.006049964805615042,0.2466277886209104,162.14999968620387,0.0,132.96219,0.0,0.14401062810164655,0.0,18.190000349953063,31.619999999999997,0.9868935,2.0491564,0.003416542449553731,0.00705301766524701,50.81999999719941,21.75,59.43699,3.8459184,0.051315136873952324,0.011872510288881102,109.55999961725655,287.15999999999997,74.396454,110.960754,0.09532891332504669,0.22770226012710004
2025-12-08,178,105.07255,116.85583,140.97708655283975,173,178.49999999437583,340.53,0.14154581932130114,0.2466277886209104,115,32,0.42962881065428044,0.9217391304347826,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.3773233890533447,0.909878671169281,-3.906987425262357e-05,30,37.62000050552275,31.610000000000003,79.65192,54.982536,0.061828058917580635,0.04267898888228949,65.60999979844182,73.75000000000001,20.606592,27.01367,0.0629488401596615,0.08252112033551902,75.26999969041125,235.17,4.814045,34.85963,0.01676892024405902,0.12142767940310188,0.0,0.0,0.0,0.0,0.0,0.0,58.73999962022185,340.53,20.245779,116.85583,0.062173537181282046,0.2466277886209104,119.76000037415399,0.0,84.826775,0.0,0.07937228250417863,0.0,47.439999966156435,31.619999999999997,10.37014,2.0491564,0.032334932775624235,0.00705301766524701,55.40000001824545,21.75,50.23145,3.8459184,0.05368231298075335,0.011872510288881102,75.66000000997394,287.15999999999997,44.470955,110.960754,0.05552856998097985,0.22770226012710004
2025-12-09,178,26.65404,128.43353,29.09277393136773,192,83.51999637174049,329.9,0.08142252392530551,0.2627413381689661,3,32,,1.0,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.700242757797241,0.8241020441055298,-0.0019196440767408,5,0.0,34.12,0.0,63.498474,0.0,0.04928930535900219,83.51999637174049,89.53999999999999,26.65404,29.7249,0.08142252392530551,0.09080337195809639,0.0,206.23999999999998,0.0,35.210155,0.0,0.12264866085186756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.9,0.0,128.43353,0.0,0.26274133816896617,83.51999637174049,0.0,26.65404,0.0,0.08142252392530551,0.0,83.51999637174049,43.660000000000004,26.65404,4.054016,0.08142252392530551,0.01308336262356712,0.0,28.439999999999998,0.0,5.3219366,0.0,0.016434131358811555,0.0,257.8,0.0,119.05757,0.0,0.23322385272823437
2025-12-09,178,51.80737,128.43353,89.87753288212872,192,172.03000054207484,329.9,0.08069569725584781,0.2627413381689661,130,32,,1.0,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.800891995429993,0.8826871514320374,-0.0007565768249559,10,30.730000122964196,34.12,34.691784,63.498474,0.026928741821124466,0.04928930535900219,58.05999964909862,89.53999999999999,13.656361,29.7249,0.04171733272452794,0.09080337195809639,83.24000077001203,206.23999999999998,3.4592228,35.210155,0.012049622710195398,0.12264866085186756,0.0,0.0,0.0,0.0,0.0,0.0,43.170000002659116,329.9,13.802038,128.43353,0.028975697297344498,0.26274133816896617,128.86000053941572,0.0,38.005333,0.0,0.05171999935684646,0.0,18.59999999022789,43.660000000000004,9.949072,4.054016,0.013621139037616945,0.01308336262356712,45.1600001427672,28.439999999999998,6.615459,5.3219366,0.019678560458695697,0.016434131358811555,108.27000040907976,257.8,35.24284,119.05757,0.0473959960368693,0.23322385272823437
