Day,k_policy,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Oracle_k,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match,No_Observations,No_Optimized_Bids
2025-11-25,full,43396,178.97528076171875,119.5338134765625,403.901726938801,207.0,329.8600015977502,360.04,0.26611048658619474,0.23601682769393234,33,31,0.36954545909878994,0.3939393939393939,384,1.4800046682357788,0.9035489559173584,-8.227434388867904e-05,58.7400011354175,32.96,121.58658599853516,57.73989486694336,0.09522777785405075,0.045222438285846524,135.73999863729188,235.0,20.015098571777344,31.71988868713379,0.0683073906578931,0.10825341129951377,135.38000182504092,92.08000000000001,37.37359619140625,30.074031829833984,0.10257531807425092,0.08254097810857204,0.0,0.0,0.0,0.0,0.0,0.0,70.17000065406316,158.36,124.66856384277344,82.94902801513672,0.10574592086600638,0.13382949924014495,259.69000094368715,0.0,54.30671691894531,0.0,0.16036456897488152,0.0,95.32000044079388,0.0,55.39093017578125,0.0,0.07743579947360393,0.0,129.55000058580248,0.0,63.16630554199219,0.0,0.09926533048323671,0.0,104.99000057115391,0.0,60.41804122924805,0.0,0.08940935662935412,0.0,,
2025-11-26,full,43396,254.96444702148438,98.30021667480469,471.0301716100736,153.0,329.78999191398776,240.78000000000003,0.3111395233082242,0.210388172422036,67,27,0.45075990125462095,0.7761194029850746,384,1.518574595451355,0.902031660079956,-5.463919764778866e-05,106.81999753772244,21.62,201.71351623535156,39.796974182128906,0.1579839684577665,0.031169371074575795,112.40999827478173,151.63,10.481088638305664,27.91265106201172,0.035769783917190594,0.0952601034440461,110.55999610148368,67.53000000000002,42.76982116699219,30.5905818939209,0.11738577093326713,0.08395869790341409,0.0,0.0,0.0,0.0,0.0,0.0,129.8699957834169,99.91,175.02542114257812,51.705833435058594,0.178526278987459,0.0945688500216684,199.91999613057104,0.0,79.93900299072266,0.0,0.1326132390954563,0.0,97.37999745599913,0.0,63.99470901489258,0.0,0.0792719535862435,0.0,122.10999754877527,0.0,119.23632049560547,0.0,0.13279523516727207,0.0,110.2999969092134,0.0,71.73340606689453,0.0,0.09907233054990963,0.0,,
2025-11-27,full,43396,249.2000274658203,57.876365661621094,494.96070210282977,116.0,329.9000009117333,196.76999999999998,0.2938110936884699,0.1448659332229807,93,27,0.18224303613274073,0.7419354838709677,384,1.511805772781372,0.9028052091598512,-0.0001398924327344,108.21000378857516,14.51,200.99288940429688,15.139474868774414,0.15741955467576635,0.011857381616488543,111.12999975060686,134.11,6.109822750091553,23.515684127807617,0.020851561032503376,0.0802541584424045,110.55999737255124,48.15,42.09730529785156,19.221206665039062,0.11553997798020021,0.052754393164087636,6.419999803369579,0.0,0.07114565372467041,0.0,0.00024280539739308913,0.0,137.76000177123942,68.72999999999999,176.0764923095703,27.50531005859375,0.18211336234703213,0.06174765717420837,185.71999933712425,0.0,73.05238342285156,0.0,0.11145492030231197,0.0,131.60000071466527,0.0,113.67664337158203,0.0,0.12258923979777862,0.0,95.4099999366267,0.0,66.68522644042969,0.0,0.08203047699876331,0.0,102.89000026044121,0.0,68.83814239501953,0.0,0.08919137346080665,0.0,,
2025-11-28,full,43396,252.28713989257812,128.11351013183594,474.9014571068352,183.0,329.8099983218573,475.9,0.30230364101901175,0.2798975511995691,85,35,0.018211841403393058,0.3411764705882353,384,1.4783525466918943,0.9050689935684204,-0.0001002122097829,106.85000196139335,27.849999999999998,201.71353149414062,50.89316940307617,0.1579839684577665,0.03986001737283008,112.4000007414426,354.28000000000003,8.254633903503418,42.051918029785156,0.028171357775852654,0.14351450946120295,110.5599956190213,93.77,42.31895446777344,35.16843032836914,0.11614831478539259,0.09652302436553609,0.0,0.0,0.0,0.0,0.0,0.0,126.6900002507795,232.79999999999998,174.83160400390625,91.23694610595703,0.17786483034431197,0.16652501661889785,203.11999807107773,0.0,77.45551300048828,0.0,0.1244388133287251,0.0,119.08999940878753,0.0,70.52681732177734,0.0,0.09769695178482041,0.0,116.21999942842956,0.0,113.47811126708984,0.0,0.11735682901036049,0.0,94.49999948464016,0.0,68.28221130371094,0.0,0.08724986188775469,0.0,,
2025-11-29,full,43396,207.589111328125,174.66433715820312,424.2141219661321,258.0,329.84244018218556,451.4599999999999,0.2727630845437254,0.328077540755146,110,32,0.026357158279728593,0.36363636363636365,384,1.5195693969726562,0.902876079082489,-6.473793517151842e-05,77.130001545996,71.38,154.0271453857422,88.5044937133789,0.12063553445331335,0.06931756654903047,126.30999978522334,234.35000000000002,7.665022373199463,33.35264205932617,0.02615913560305453,0.11382566728058645,126.40243885096635,145.73,45.896934509277344,52.807212829589844,0.1259684144873575,0.14493430692552906,0.0,0.0,0.0,0.0,0.0,0.0,130.91000080569248,234.07999999999998,169.96202087402344,103.56173706054688,0.16583461368073454,0.17742591757436416,198.93243937649314,0.0,37.6270866394043,0.0,0.10692847086299079,0.0,116.01243916300979,0.0,70.33857727050781,0.0,0.09526744424277962,0.0,107.4100001643972,0.0,69.00630950927734,0.0,0.08949328305869976,0.0,106.4200008547788,0.0,68.24420928955078,0.0,0.08800235805591926,0.0,,
2025-11-30,full,43396,218.0009002685547,119.23342895507812,412.9238580045875,172.0,329.86000473495585,325.8100000000001,0.27809110922489905,0.23881425692050706,80,35,0.10249938956670937,0.6125,384,1.5563098192214966,0.9015791416168212,-6.936262717846889e-05,82.69999935587487,33.05,165.8399200439453,56.28529357910156,0.12988741262517747,0.04408318063528231,124.61000188838372,211.82,7.547216892242432,32.8704719543457,0.025757089868405,0.11218012046469918,122.55000349069725,80.93999999999998,44.61375045776367,30.077667236328125,0.12244660673131656,0.08255095582052559,0.0,0.0,0.0,0.0,0.0,0.0,140.36000129313192,117.76,187.1239471435547,68.62906646728516,0.1887533683924346,0.11050716584765011,189.50000344182388,0.0,30.87693977355957,0.0,0.08933773600440498,0.0,115.82000101745889,0.0,68.48025512695312,0.0,0.09061986562947695,0.0,117.38000097642912,0.0,69.77129364013672,0.0,0.09214142657058519,0.0,96.66000274106781,0.0,79.74934387207031,0.0,0.09532980961590669,0.0,,
2025-12-01,full,43396,193.12522888183594,120.62342834472656,346.44680607115464,181.0,329.499995926599,336.93,0.3056806180162729,0.2326536601104568,39,33,0.03704097598988593,0.358974358974359,384,1.535982370376587,0.9031893610954284,-5.7507875098296016e-05,56.78999903749763,35.10000000000001,121.58658599853516,61.17002487182617,0.09522777785405075,0.04790895192300526,136.79999741673774,219.02999999999997,21.11404800415039,32.27972412109375,0.07205787120812211,0.11016400730624781,135.9099994723636,82.79999999999998,50.424583435058594,27.173681259155273,0.13839496895410003,0.07458070088120371,0.0,0.0,0.0,0.0,0.0,0.0,103.28999897603546,137.23000000000002,142.19723510742188,67.74717712402344,0.15179562530532067,0.10886305766490972,226.2099969505635,0.0,50.927982330322266,0.0,0.15388499271095224,0.0,79.14999880197962,0.0,54.07822799682617,0.0,0.07372646597714125,0.0,106.64999851128708,0.0,63.421241760253906,0.0,0.09745137747104435,0.0,143.69999861333238,0.0,75.62576293945312,0.0,0.1345027742152309,0.0,,
2025-12-02,full,43396,174.18145751953125,118.59397888183594,336.5320008299075,166.0,329.7200005520896,309.11,0.2432909631573209,0.21981626401535903,132,33,0.009596781397871684,0.8181818181818182,384,1.5561442375183103,0.9022717475891112,-0.0001328422927196,56.789999150971234,32.88,121.58658599853516,63.18498992919922,0.09522777785405075,0.049487088853376535,136.84000020116972,192.85999999999999,5.5547051429748535,27.318191528320312,0.018957057856018145,0.09323134254803848,136.0900011999486,83.36999999999999,47.04016876220703,28.090803146362305,0.12910612744725203,0.07709783261394401,1.0700000150305249,0.0,0.01185762882232666,0.0,4.0467634038288686e-05,0.0,116.88999999943834,120.6,141.4628448486328,68.13847351074219,0.1500478072638894,0.10856069551055073,211.76000053762073,0.0,32.706748962402344,0.0,0.09320268302449715,0.0,122.56000011901287,0.0,60.6515007019043,0.0,0.08954734139383441,0.0,96.1900004297487,0.0,52.99991989135742,0.0,0.06634646718114787,0.0,110.97000000332804,0.0,60.53002166748047,0.0,0.08739715016111584,0.0,,
2025-12-03,full,43396,81.54591369628906,133.28404235839844,246.49123921769834,200.0,329.6899965330161,312.95,0.24030700466979033,0.245701648531853,34,36,0.08247656348578691,0.47058823529411764,384,1.5444873571395874,0.9033543467521667,-0.0001199243376507,0.0,43.11,0.0,72.02462005615234,0.0,0.05641037177252691,164.8999931032431,188.45,24.688186645507812,31.665851593017578,0.08425567347480369,0.10806900038599422,164.79000342977298,81.39,56.857723236083984,29.59355926513672,0.15605133119498663,0.08122227637333186,0.0,0.0,0.0,0.0,0.0,0.0,46.53000151199437,171.58,20.61064910888672,88.41312408447266,0.05656784745126993,0.14460751520647372,283.1599950210217,0.0,60.935272216796875,0.0,0.18373915721852038,0.0,105.86999864024466,0.0,24.879247665405273,0.0,0.07348531401650812,0.0,114.74999874873778,0.0,27.33737564086914,0.0,0.08032745907557466,0.0,109.06999914403364,0.0,29.32929039001465,0.0,0.08649422797015802,0.0,,
2025-12-04,full,43396,205.66018676757812,117.34700012207031,369.433927708922,173.0,329.9200018891087,293.82,0.29316620803003857,0.2199841376353308,88,38,0.3474491288306943,0.7727272727272727,384,1.5556389093399048,0.9031195640563964,-0.0001350901049214,70.46000135870972,36.419999999999995,143.213623046875,63.48715591430664,0.11216628026175421,0.049723748144930344,130.8800005193657,201.96999999999997,14.381152153015137,33.578346252441406,0.04907989709387544,0.1145959489975092,128.5800000110332,55.43000000000001,48.0654182434082,20.281494140625,0.1319200306744089,0.05566444049289125,0.0,0.0,0.0,0.0,0.0,0.0,148.09000127554054,142.89,167.7743377685547,79.54430389404297,0.18221489014694386,0.12991239575265878,181.83000061356807,0.0,37.88585662841797,0.0,0.11095131706942143,0.0,126.51000070252456,0.0,73.63798522949219,0.0,0.10814374580872825,0.0,100.94000057873487,0.0,70.07905578613281,0.0,0.0929151776160118,0.0,102.47000060784912,0.0,61.94316101074219,0.0,0.09210727937040243,0.0,,
2025-12-05,full,43396,189.75350952148438,111.64912414550781,372.1083895888078,169.0,329.8899964635833,280.42,0.22076170222548383,0.2066777143111009,131,34,0.23417042095210816,0.8320610687022901,384,1.5257790088653564,0.9053612947463988,-8.522407519312168e-05,77.34000058701487,37.73,154.0271453857422,60.977081298828125,0.12063553445331335,0.04775783368227112,126.74999601527183,185.52,3.1005921363830566,29.700328826904297,0.010581678690486235,0.1013610778169194,125.79999986129666,57.16999999999999,32.62578201293945,20.97170639038086,0.08954448908168426,0.057558802811910385,0.0,0.0,0.0,0.0,0.0,0.0,80.64000048129078,108.63,154.06271362304688,56.09703063964844,0.12075693694859158,0.09449128025103376,249.24999598229263,0.0,35.69078826904297,0.0,0.10000476527689227,0.0,112.92999899619404,0.0,62.537071228027344,0.0,0.07288705619920607,0.0,113.08999876405791,0.0,63.965946197509766,0.0,0.07473143551754391,0.0,103.86999870333142,0.0,63.2504768371582,0.0,0.07314321332960022,0.0,,
2025-12-06,full,43396,195.68759155273438,120.5885009765625,379.8108938630427,196.0,329.87001113313744,372.36999999999995,0.24114926771665957,0.2505759051282085,103,39,0.2513369550076875,0.8349514563106796,384,1.5148850679397583,0.9063021540641784,-6.123539756521712e-05,77.34000316201609,35.48000000000001,154.0271453857422,51.49077224731445,0.12063553445331335,0.04032806564006868,127.25000375810934,225.98999999999998,9.237834930419922,30.833133697509766,0.031526812964543,0.10522711299252077,125.28000421301199,110.9,32.42262649536133,38.264583587646484,0.08898692029880323,0.10502072649561904,0.0,0.0,0.0,0.0,0.0,0.0,128.65000482103287,157.11000000000004,164.3164520263672,76.04861450195312,0.15049062375786768,0.12741139803014848,201.2200063121046,0.0,31.371145248413086,0.0,0.09065864314511861,0.0,111.38000373181555,0.0,64.41893768310547,0.0,0.07932658151433622,0.0,113.68000385063435,0.0,65.89166259765625,0.0,0.0813404065627549,0.0,104.81000355068753,0.0,65.37698364257812,0.0,0.08048227620844711,0.0,,
2025-12-07,full,43396,221.88021850585938,132.4359893798828,421.4775645576374,188.0,329.9528578323026,373.86000000000007,0.24926639319075738,0.2584666046440286,122,39,0.19054141698084992,0.7540983606557377,384,1.5854138135910034,0.9023759365081788,-0.0001187704071307,98.71999671993701,35.36000000000001,185.5283203125,64.06818389892578,0.14530755615234375,0.050178820798892784,115.92286089324865,223.27,6.2669243812561035,30.89784812927246,0.021387716398137246,0.1054479569410904,115.31000021911694,115.22999999999999,30.085012435913086,37.469966888427734,0.08257112064027639,0.10283982690404543,0.0,0.0,0.0,0.0,0.0,0.0,104.97999738073494,169.56999999999996,159.4704132080078,86.11740112304688,0.13601767259425793,0.14269932661201176,224.9728604515677,0.0,62.40983581542969,0.0,0.11324871480621432,0.0,107.6605807739972,0.0,63.86726760864258,0.0,0.07727462529539254,0.0,132.356138136,0.0,96.62435913085938,0.0,0.10321394919601944,0.0,89.93613892230542,0.0,61.388614654541016,0.0,0.06877781652531127,0.0,,
2025-12-08,full,43396,200.09983825683594,112.12767028808594,391.4011971186096,178.0,329.92999940643557,333.73,0.25018469025769485,0.21953275425569702,133,32,0.04682492221443336,0.7593984962406015,384,1.5514010190963743,0.9048592448234558,-0.0002183359024545,74.06999786462596,32.410000000000004,154.0271453857422,55.932090759277344,0.12063553445331335,0.043806548806306946,129.50000060033736,226.82999999999998,4.636868000030518,32.1643180847168,0.01582467119866111,0.1097701633983203,126.36000094147226,74.49,41.435829162597656,24.031265258789062,0.11372448460572042,0.06595604205106977,0.0,0.0,0.0,0.0,0.0,0.0,123.89999628602924,134.85000000000002,175.1934356689453,70.37703704833984,0.1790997117775954,0.11682801706929509,206.03000312040635,0.0,24.906387329101562,0.0,0.07108497929377278,0.0,110.70999980562543,0.0,65.60980224609375,0.0,0.081700712693403,0.0,109.60999980040505,0.0,66.73231506347656,0.0,0.0826018687172045,0.0,109.60999980040513,0.0,67.75772094726562,0.0,0.08588210884708739,0.0,,
2025-12-09,full,43396,180.12286376953125,128.56617736816406,323.82802011486683,191.0,329.9532149952083,313.01,0.26508132493730646,0.24755251567226577,80,32,0.15527734147185437,0.7,384,1.5277526378631592,0.9067113399505616,-6.02219918023736e-05,56.84999944124658,35.120000000000005,121.58658599853516,64.49932098388672,0.09522777785405075,0.05051648551481392,137.7899996968642,193.89,13.761316299438477,31.724870681762695,0.04696452881331515,0.10827042032588251,135.31321585709748,84.0,44.77494812011719,32.34199142456055,0.12288901826994057,0.08876560983156936,0.0,0.0,0.0,0.0,0.0,0.0,108.64000080417888,123.9,142.91033935546875,76.96530151367188,0.1542293355290986,0.11704439721496093,221.31321419102935,0.0,37.212501525878906,0.0,0.11085198981504452,0.0,113.553212419369,0.0,59.15207290649414,0.0,0.08789188805016956,0.0,88.80000131938786,0.0,56.70124053955078,0.0,0.07663269722172315,0.0,127.60000125645136,0.0,64.2695541381836,0.0,0.10055673966541374,0.0,,
2025-12-10,full,43396,245.73770141601562,92.59123229980469,433.9533318922308,150.0,329.86999767292275,256.38,0.2867521994281985,0.17627865606887008,118,34,0.16844861363535615,0.7966101694915254,384,1.565474033355713,0.9048871397972108,-0.0001270675968763,98.83999752824505,27.93,199.22308349609375,48.59797668457031,0.15603342574972523,0.038062403456212666,115.99000003846919,170.95,4.572022438049316,26.148887634277344,0.015603366711011655,0.08924073724705683,115.04000010620825,57.49999999999999,41.94261169433594,17.844362258911133,0.11511540696746166,0.04897551536560058,0.0,0.0,0.0,0.0,0.0,0.0,134.4799983348184,86.47,176.08590698242188,57.88129425048828,0.18214554231181676,0.07959703266500533,195.38999933810416,0.0,69.65179443359375,0.0,0.10460666309179661,0.0,103.60999944615466,0.0,67.12687683105469,0.0,0.08581948397441337,0.0,122.05999874214396,0.0,110.06539916992188,0.0,0.11284197343488406,0.0,104.19999948462385,0.0,68.54544067382812,0.0,0.0880907423891605,0.0,,
2025-12-11,full,43396,101.27681732177734,102.21611022949219,281.9830345850588,205.0,329.9499975088599,407.53000000000003,0.18542856646397868,0.2376402693131428,150,45,0.08404957220868757,0.8266666666666667,384,1.5682204961776731,0.9050089716911316,-0.0001660062906405,24.710000355043693,22.37,50.6840705871582,33.091163635253906,0.039696249178927334,0.02591731607323826,155.48000073176246,264.4,10.290074348449707,32.92889404296875,0.03511789491806147,0.11237950296667953,149.75999642205377,120.76,40.30266571044922,36.1960563659668,0.11061442236698986,0.09934345027322503,0.0,0.0,0.0,0.0,0.0,0.0,41.270000176183956,190.05,54.651214599609375,54.65360641479492,0.05154238489183531,0.12910594010826407,288.679997332676,0.0,46.62559509277344,0.0,0.13388617290612592,0.0,129.8699992926523,0.0,68.08118438720703,0.0,0.08953665765203667,0.0,101.68999911565267,0.0,15.749246597290039,0.0,0.04567886795855508,0.0,98.38999910055496,0.0,17.44637680053711,0.0,0.05021303643216411,0.0,,
2025-12-12,full,43396,203.45053100585938,145.96617126464844,370.1308177953045,185.0,329.90000512382187,328.67,0.25386414719997524,0.25690328927294037,87,35,1.1198098587715895,0.7586206896551724,384,1.5556659698486328,0.9061172008514404,-9.92588118794084e-05,77.99000115530114,47.019999999999996,157.74497985839844,84.28785705566406,0.12354737799553195,0.06601505636145967,125.9900033640417,217.01,7.293708801269531,32.33514404296875,0.02489191920022553,0.11035315705298451,125.92000060447896,64.64,38.41183090209961,29.343172073364258,0.10542485000421777,0.08053507585849623,0.0,0.0,0.0,0.0,0.0,0.0,114.64000232521562,157.57999999999998,169.26181030273438,93.9971923828125,0.16341441917540211,0.13499672098792748,215.2600027986062,0.0,34.188690185546875,0.0,0.09044972892485847,0.0,109.40000148008502,0.0,66.26836395263672,0.0,0.07677832319473786,0.0,110.41000179584279,0.0,68.20610809326172,0.0,0.08726500345054801,0.0,110.09000184789402,0.0,68.97605895996094,0.0,0.08982081793724132,0.0,,
2025-12-13,full,43396,177.4555206298828,131.80270385742188,312.1904914430431,184.0,329.9399996041001,317.70000000000005,0.25319583326132283,0.22858098117847647,96,35,0.06701619034055636,0.7083333333333334,384,1.5583359003067017,0.9065392017364502,-4.373995166530602e-05,56.909998782786566,43.99,121.58658599853516,75.8594970703125,0.09522777785405075,0.059413884153460515,137.67999762441553,178.7,6.929930686950684,23.384845733642578,0.0236504213826177,0.07980764058064005,135.35000319689806,95.01,48.938995361328125,32.5583610534668,0.1343176340246544,0.0893594564443759,0.0,0.0,0.0,0.0,0.0,0.0,120.11999937660714,183.19999999999996,148.31683349609375,99.77131652832031,0.16920232700666232,0.15928677212346384,209.82000022749298,0.0,29.138675689697266,0.0,0.0839935004095095,0.0,113.37999922007545,0.0,61.29451370239258,0.0,0.09150917648846744,0.0,108.83000018758432,0.0,57.491912841796875,0.0,0.07885763242919258,0.0,107.73000019644036,0.0,58.66908645629883,0.0,0.08282902091254152,0.0,,
2025-12-14,full,43396,178.63356018066406,141.66961669921875,317.46586106096464,177.0,329.95579182109805,400.39,0.25163988035948504,0.28082641725872587,78,35,0.1005620388266046,0.6923076923076923,384,1.5591177940368652,0.906834840774536,-8.559494654827258e-05,60.77000380563236,37.75,125.51614379882812,69.56986236572266,0.0983054451328693,0.05448778205500184,135.1657908922096,272.28000000000003,11.297269821166992,42.583335876464844,0.03855524469563249,0.14532811561225603,134.01999712325616,90.36,41.820106506347656,29.516403198242188,0.11477919053098322,0.08101051959146799,0.0,0.0,0.0,0.0,0.0,0.0,113.32000341850818,233.14,138.0017547607422,95.4813003540039,0.1420353660945509,0.17547180885671598,216.63578840258992,0.0,40.631778717041016,0.0,0.10960451426493414,0.0,103.99000282213245,0.0,56.91391372680664,0.0,0.07277114003160709,0.0,110.30579006764127,0.0,59.16377258300781,0.0,0.08459932798049798,0.0,115.6599989313244,0.0,62.55583953857422,0.0,0.09426940810258533,0.0,,
2025-12-15,full,43396,93.71813201904297,114.74424743652344,259.6449854985333,184.0,329.95580562515073,326.04,0.18184285971601788,0.20722154145403993,133,37,0.16061672224594156,0.8045112781954887,384,1.5897812843322754,0.9053030014038086,-2.5973521813655355e-05,18.980000278443224,33.650000000000006,40.98185729980469,62.91556930541992,0.032097382872804954,0.049276076042219355,155.820000654788,208.32000000000002,7.491547584533691,23.491214752197266,0.025567103665530375,0.08017065603511085,155.15580469191946,84.07000000000001,45.244728088378906,28.337465286254883,0.12417837317768257,0.07777480937670973,3.3000000000000003,0.0,0.150079607963562,0.0,0.0005121906531804872,0.0,81.37000038126419,171.36,54.59583282470703,82.48147583007812,0.07051738400299573,0.13515415369152992,245.28580524388659,0.0,38.972206115722656,0.0,0.11081329070157442,0.0,101.13580626255296,0.0,14.982941627502441,0.0,0.04284457502175349,0.0,125.66999952507176,0.0,58.28508758544922,0.0,0.08120630955990228,0.0,103.1499998375259,0.0,20.45009994506836,0.0,0.05779197775181017,0.0,,
2025-12-16,full,43396,179.09927368164062,128.42367553710938,332.46664968303867,177.0,329.93999554036856,344.71000000000004,0.2559702368051226,0.23387793247819644,36,40,0.08402512762467171,0.6388888888888888,384,1.5981525182724,0.9051437377929688,-4.520518551760835e-05,61.429998668264744,38.84,125.84133911132812,70.06553649902344,0.09856014121404968,0.05487599878027888,135.3100007331343,213.35000000000002,16.819381713867188,28.184062957763672,0.05740107015877305,0.0961863695845717,133.19999613896945,92.52,36.43855667114258,30.174076080322266,0.10000902543229986,0.08281556411334585,0.0,0.0,0.0,0.0,0.0,0.0,85.80999784201904,158.3,129.81784057617188,84.0543212890625,0.11787031460209439,0.13468601270490524,244.1299976983494,0.0,49.28143310546875,0.0,0.1380999188354743,0.0,108.5899984613907,0.0,56.25347900390625,0.0,0.07910633488485648,0.0,107.68999851348062,0.0,57.405277252197266,0.0,0.08014051147278442,0.0,113.65999856549712,0.0,65.44051361083984,0.0,0.09672338646967282,0.0,,
2025-12-17,full,43396,108.9278335571289,104.01276397705078,264.6877482447542,167.0,329.88999928307146,320.92999999999995,0.19154890723294568,0.18480729454880312,80,36,0.08541001595740842,0.7875,384,1.6000856161117554,0.905355989933014,-6.94630922756438e-05,28.670000160643145,33.28,58.29429626464844,58.31559753417969,0.04565665076668113,0.04567333412485154,150.59999829786523,207.57000000000002,10.361896514892578,20.523540496826172,0.035363005858710196,0.07004259776050181,150.62000082456296,80.08,40.271629333496094,25.173625946044922,0.11052925060755436,0.06909136266344976,0.0,0.0,0.0,0.0,0.0,0.0,73.71999957661393,186.8,68.158203125,83.99710845947266,0.07387110114276241,0.1369576030936633,256.1699997064575,0.0,40.76961898803711,0.0,0.11767780510008181,0.0,132.50999944905757,0.0,57.28282165527344,0.0,0.08235619768358139,0.0,108.4699999365558,0.0,35.91081619262695,0.0,0.06423492072491137,0.0,88.90999989745802,0.0,15.734188079833984,0.0,0.04495778702067817,0.0,,
2025-12-18,full,43396,127.76458740234375,118.75846862792969,287.01217287468967,173.0,329.9399952313056,333.12,0.19774714440168106,0.2369536916998155,62,40,0.01033665799381105,0.5967741935483871,384,1.6084860563278198,0.9051461219787598,-8.37094743521541e-05,38.01999944250377,32.38,80.60472869873047,56.767127990722656,0.06313039498124579,0.04446055795808043,146.00999797306307,213.93,7.755289077758789,33.45122146606445,0.026467198818487848,0.11416211142023244,145.90999781573882,86.81,39.404579162597656,28.540122985839844,0.10814955060194743,0.07833102232150264,0.0,0.0,0.0,0.0,0.0,0.0,70.16999943546409,188.20999999999998,91.9123306274414,84.45133209228516,0.09416513620121912,0.14229520912794602,259.76999579584157,0.0,35.85227966308594,0.0,0.10358200296556584,0.0,121.05999888979241,0.0,57.84612274169922,0.0,0.08248786288572302,0.0,104.8399979482955,0.0,15.298640251159668,0.0,0.044240464172405645,0.0,104.03999839321781,0.0,54.61982727050781,0.0,0.07101881775038905,0.0,,
2025-12-19,full,43396,230.77777099609375,102.32667541503906,326.35871428706554,155.0,329.85999891049806,235.97,0.3034094093139348,0.1650795979352202,102,34,0.6071448282541749,0.7843137254901961,384,1.5804131031036377,0.9070647358894348,-6.038780799806155e-05,77.67000360640364,35.18,171.53468322753906,65.07268524169922,0.1343476056549022,0.0509655558645922,126.61999786797928,145.75,9.673322677612305,17.75963020324707,0.03301305231512776,0.06060994373235257,125.56999743611509,55.040000000000006,49.569732666015625,19.494365692138672,0.13604875134390487,0.053504098338275435,0.0,0.0,0.0,0.0,0.0,0.0,137.15000224157444,120.75999999999999,198.23452758789062,74.39012145996094,0.20809473559022493,0.10960195954821952,192.70999666892354,0.0,32.543182373046875,0.0,0.09531467651758616,0.0,100.84999954529609,0.0,73.51119232177734,0.0,0.0923593188444234,0.0,101.35999961847108,0.0,74.94390106201172,0.0,0.09404004147221638,0.0,127.64999974673083,0.0,82.32266998291016,0.0,0.11701005341851783,0.0,,
2025-12-20,full,43396,233.15603637695312,126.50918579101562,321.3516430876676,171.0,329.5800040594962,263.34,0.3148559783964424,0.22689459326240652,31,34,2.468597023618171,0.22580645161290322,384,1.5809587240219116,0.9073581099510192,-0.0001109090479088,79.95000204148411,35.78,172.43228149414062,69.62921905517578,0.13505061320817904,0.05453427078228186,125.31000125840025,128.2,19.669849395751953,24.316036224365234,0.06712912664602678,0.08298560107874113,124.32000075961196,99.36,41.05389404296875,32.56392288208008,0.11267623854223657,0.08937472140138353,0.0,0.0,0.0,0.0,0.0,0.0,77.67000208581766,139.74,171.53468322753906,81.26045227050781,0.1343476056549022,0.12556531937264193,251.91000197367867,0.0,61.62134552001953,0.0,0.18050836872680837,0.0,87.52000171269515,0.0,72.00836944580078,0.0,0.09002428472032291,0.0,154.54000063410606,0.0,88.51118469238281,0.0,0.13428098832088375,0.0,87.52000171269516,0.0,72.636474609375,0.0,0.09055071085711755,0.0,,
