Day,k_policy,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Oracle_k,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match,No_Observations,No_Optimized_Bids
2025-11-03,full,41896,61.690887451171875,96.36311340332031,322.5309329508555,169.0,314.4999927384111,283.56,0.1130489779606706,0.11406838570344023,116,31,0.5758978877027019,0.5689655172413793,384,0.7057109475135803,0.8630466461181641,-0.0001535478834804,24.839999414651032,60.99999999999999,5.385540962219238,33.30864715576172,0.006607145364909839,0.04086406086417013,0.0,17.77,0.0,25.433622360229492,0.0,0.002084381442405302,289.65999332376003,204.78999999999996,56.30534744262695,37.6208610534668,0.10644183259576076,0.0711199433968648,0.0,0.0,0.0,0.0,0.0,0.0,20.279999547101376,278.13,6.2866034507751465,95.04876708984375,0.011884440415710858,0.11230204433949748,294.2199931913097,0.0,55.404293060302734,0.0,0.10116454024925443,0.0,100.59999763771312,0.0,19.62397575378418,0.0,0.03633465193805467,0.0,110.53999752802372,0.0,21.822830200195312,0.0,0.039618904626213466,0.0,103.35999757267426,0.0,20.244094848632812,0.0,0.037095428315355825,0.0,,
2025-11-04,full,41896,106.19136047363281,88.07620239257812,201.53184423398778,175.0,314.33000314082494,291.84000000000003,0.18478554034004083,0.11136674458565451,235,32,0.4638811548839042,0.7404255319148936,384,0.6874694228172302,0.8704274892807007,-0.0005141655647111,61.60000015041883,45.75000000000001,24.054443359375,19.942895889282227,0.029510722332690136,0.02446654857144077,0.0,16.310000000000002,0.0,23.16948127746582,0.0,0.0018988266829056263,252.73000299040615,229.78000000000003,82.13691711425781,44.96382522583008,0.15527481800735068,0.08500136933130811,9.180000306880885,0.0,2.494373083114624,0.0,0.0047154606372770275,0.0,38.13000004901002,291.84000000000003,14.713794708251953,88.07620239257812,0.02417805100008681,0.11136674458565451,267.02000278493404,0.0,88.98319244384766,0.0,0.15589203888698927,0.0,103.60000114410201,0.0,33.776912689208984,0.0,0.059312666720440804,0.0,104.40000103655375,0.0,36.45087814331055,0.0,0.06308988353449772,0.0,106.33000096016922,0.0,35.963558197021484,0.0,0.0623829954458235,0.0,,
2025-11-05,full,41896,95.39219665527344,108.79814147949219,213.41731912853822,201.0,314.54927717896715,361.87,0.1464501314444143,0.1298983085014619,147,37,0.1569837310327419,0.4897959183673469,384,0.7439159154891968,0.8639613389968872,-0.0001470623162508,124.13000053643269,54.84,51.05870819091797,25.30428695678711,0.06264037531763453,0.0310440731313739,0.0,24.180000000000003,0.0,32.61614227294922,0.0,0.002673016085309721,190.41927664253438,282.84999999999997,44.3334846496582,50.877716064453125,0.08380975612677977,0.09618121928477828,0.0,0.0,0.0,0.0,0.0,0.0,73.32999957341315,358.94,33.82427978515625,108.29084777832031,0.04609452718363222,0.1292759311279283,241.21927760555403,0.0,61.56791687011719,0.0,0.10035560282222036,0.0,103.8299991736133,0.0,30.587467193603516,0.0,0.04704185252789074,0.0,99.8792788076183,0.0,28.00851821899414,0.0,0.0438800657340702,0.0,110.83999919773557,0.0,36.796207427978516,0.0,0.05552821561818299,0.0,,
2025-11-06,full,41896,96.46624755859375,87.72791290283203,282.0775962617605,171.0,314.54927717896686,301.89,0.16670058602961027,0.11000323014685834,190,36,0.3325052410601839,0.6842105263157895,384,0.7228079438209534,0.8728852868080139,-0.000372111355975,64.77000046791122,50.129999999999995,23.602706909179688,20.72093963623047,0.02895652066346558,0.025421080971559623,0.0,16.39,0.0,23.273874282836914,0.0,0.0019073819277853558,249.77927671105562,235.37,72.86354064941406,43.73310089111328,0.1377440653661447,0.08267476724751335,15.240000191127237,0.0,5.493950843811035,0.0,0.01038597810318753,0.0,29.62000022717887,299.26,13.413533210754395,86.85456085205078,0.022240062379297352,0.10935085556120258,269.68927676066073,0.0,77.55876159667969,0.0,0.13407455063928156,0.0,106.29927484600503,0.0,32.720191955566406,0.0,0.056634545590768456,0.0,102.14000107026939,0.0,31.461549758911133,0.0,0.05425515148373289,0.0,106.1100012626924,0.0,32.28450012207031,0.0,0.05581089616656147,0.0,,
2025-11-07,full,41896,80.7821044921875,53.621826171875,201.1607044648266,107.0,314.52000916511776,188.73999999999998,0.13589288332431285,0.07310354418226213,116,35,0.9129468046653314,0.5431034482758621,384,0.7219170928001404,0.8764185309410095,-0.0001630932571119,59.69000045353194,31.400000000000002,25.347408294677734,11.669478416442871,0.031096971019536283,0.014316469686135194,0.0,9.69,0.0,11.347222328186035,0.0,0.0009299478185428906,254.83000871158583,147.65,55.4346923828125,30.605127334594727,0.10479591230477657,0.057857126677584046,1.0800000242408032,0.0,0.6214236617088318,0.0,0.0007623814385422299,0.0,29.04000050177859,184.28,10.356979370117188,52.06421661376953,0.016332801408209738,0.07190943226072724,284.4000086390984,0.0,69.80370330810547,0.0,0.11879769711514307,0.0,106.6800032503333,0.0,27.107860565185547,0.0,0.045902762807658114,0.0,99.54000259820776,0.0,25.90943145751953,0.0,0.04287349276610173,0.0,108.30000331657672,0.0,27.764812469482422,0.0,0.047116627750553,0.0,,
2025-11-08,full,41896,69.7001724243164,73.687744140625,232.29480424858363,132.0,314.54958526332285,245.92,0.11770188557572576,0.08955433543606259,117,32,0.04184110079710921,0.4700854700854701,384,0.7694782614707947,0.8687559962272644,-0.0003908602886999,81.46999710306143,23.380000000000003,21.190237045288086,12.023725509643555,0.025996829298936843,0.014751069618663487,0.0,15.99,0.0,23.096010208129883,0.0,0.0018928052948803378,233.07958816026155,206.55,48.509925842285156,38.56800842285156,0.09170505627678892,0.07291046052251876,0.0,0.0,0.0,0.0,0.0,0.0,25.55999895841182,238.87,7.447760105133057,72.59447479248047,0.01327889619981411,0.08778676960608,288.9895863049111,0.0,62.252403259277344,0.0,0.10442299322626891,0.0,99.8199963203698,0.0,20.718889236450195,0.0,0.03712572715818538,0.0,99.4595932007185,0.0,22.677276611328125,0.0,0.03810311767669175,0.0,115.26999574223467,0.0,26.304006576538086,0.0,0.04247304312871009,0.0,,
2025-11-09,full,41896,93.29193115234375,84.77888488769531,283.1879680781535,169.0,314.52000471114286,258.88000000000005,0.14325491627562864,0.09945850462569754,166,29,0.4487027609526274,0.5421686746987951,384,0.7901519536972046,0.8671855926513672,-0.000333993663592,144.7900009892637,36.25,49.89052963256836,17.738340377807617,0.06120721367136873,0.021761935194738492,0.0,19.419999999999998,0.0,27.116336822509766,0.0,0.0022222860936863737,169.73000372187911,203.21000000000004,43.40140151977539,39.92420959472656,0.0820477026042599,0.07547428333727267,0.0,0.0,0.0,0.0,0.0,0.0,23.33999926958289,258.88000000000005,9.195165634155273,84.77888488769531,0.013615589909949724,0.09945850462569754,291.18000544155996,0.0,84.09675598144531,0.0,0.12963932997140518,0.0,102.23000160863275,0.0,28.887929916381836,0.0,0.044515433864740106,0.0,107.1700016995307,0.0,32.19806671142578,0.0,0.048966634174945206,0.0,105.12000140297938,0.0,32.2059326171875,0.0,0.049772852378799734,0.0,,
2025-11-10,full,41896,93.84091186523438,105.69143676757812,274.43473420225814,173.0,317.93183886830565,314.89,0.14837185875779926,0.1213196678445673,150,36,0.6488467682979798,0.48,384,0.7732092142105103,0.873302161693573,-0.0005859111492105,127.4318387833369,51.14,43.743648529052734,27.492595672607422,0.05366603775749171,0.03372875210529571,0.0,25.65,0.0,33.30921936035156,0.0,0.002729816371115519,190.50000008496875,238.09999999999997,50.097267150878906,44.88962173461914,0.09470582100030756,0.08486109936815607,0.0,0.0,0.0,0.0,0.0,0.0,23.640000477295676,314.36,9.195165634155273,105.57494354248047,0.013615589909949724,0.12131012078465109,294.29183839101006,0.0,84.645751953125,0.0,0.13475626524212328,0.0,101.24000000998333,0.0,27.98602867126465,0.0,0.04465835108671819,0.0,103.97183880966692,0.0,28.894502639770508,0.0,0.046326257109640376,0.0,112.72000004865542,0.0,36.96037673950195,0.0,0.05738724875857758,0.0,,
2025-11-11,full,41896,103.04652404785156,109.94386291503906,265.1028294148414,183.0,321.319996678087,309.38,0.17747702078753913,0.12038311980445568,162,31,0.3924334917338548,0.5432098765432098,384,0.7595559358596802,0.8781535625457764,-0.0003248978876813,71.87999834440696,58.65,26.108997344970703,28.741098403930664,0.0320313116176135,0.03526045320871475,0.0,25.12,0.0,37.8140754699707,0.0,0.003099006974214492,249.43999833368005,225.60999999999999,76.9375228881836,43.3886833190918,0.14544570916992564,0.08202365962152643,0.0,0.0,0.0,0.0,0.0,0.0,25.769999519207147,307.91999999999996,10.339574813842773,109.38798522949219,0.016079675856764925,0.12020173605046874,295.5499971588799,0.0,92.70694732666016,0.0,0.16139734429790772,0.0,107.79999890071912,0.0,32.76175308227539,0.0,0.056955372829474826,0.0,107.5299988377923,0.0,33.14216613769531,0.0,0.05701535900165407,0.0,105.98999893957559,0.0,37.142608642578125,0.0,0.0635062859356823,0.0,,
2025-11-12,full,41896,107.32478332519531,101.53225708007812,257.32500758518506,183.0,317.6599997777671,324.21000000000004,0.16782694132513604,0.12048749856489181,152,37,0.3515464260258002,0.6447368421052632,384,0.7957879900932312,0.8745281100273132,-0.0004080835967991,123.57999920110012,51.769999999999996,52.83839416503906,23.907482147216797,0.06482375285048746,0.029330425850211523,0.0,21.95,0.0,30.73723602294922,0.0,0.002519032775798873,194.080000576667,250.49,54.48638153076172,46.88753890991211,0.10300318847464857,0.08863803993888142,28.080000794006594,0.0,8.166605949401855,0.0,0.015438470481590352,0.0,36.61999980774109,321.3900000000001,18.22567367553711,99.56095886230469,0.02548960499213516,0.11989345720857826,252.95999917601935,0.0,80.93250274658203,0.0,0.12689886287855073,0.0,100.57999995648018,0.0,31.100910186767578,0.0,0.050074835800634154,0.0,105.32000010608357,0.0,33.74875259399414,0.0,0.053057338605169105,0.0,111.75999971520335,0.0,42.475120544433594,0.0,0.06469476457933948,0.0,,
2025-11-13,full,41896,94.63882446289062,103.50119018554688,317.86916183616296,219.0,321.39999499165526,430.84,0.15442929515560616,0.12646095112273287,226,28,0.4185941116058893,0.6592920353982301,384,0.7434421181678772,0.8851067423820496,-0.0002913334281315,108.75999817991442,38.87,36.88866424560547,17.461097717285156,0.045256139337187896,0.021421805471043765,0.0,21.78,0.0,31.857818603515625,0.0,0.0026108685956003626,212.63999681174084,370.19,57.750160217285156,54.182273864746094,0.10917315581841826,0.10242827705608873,3.1199999731179355,0.0,0.4851168394088745,0.0,0.0009170837985497348,0.0,23.81999974363194,430.11,10.74531364440918,103.43289184570312,0.01669868424225804,0.12645535412837566,294.4599952749054,0.0,83.40839385986328,0.0,0.13681353342015837,0.0,105.12999839115352,0.0,30.915395736694336,0.0,0.05090580750963675,0.0,110.1699983031608,0.0,32.34388732910156,0.0,0.05225161004602036,0.0,106.09999829734095,0.0,31.379545211791992,0.0,0.051271879939942346,0.0,,
2025-11-14,full,41896,100.75729370117188,89.65998077392578,265.5166831416476,165.0,317.6700019820701,296.84999999999997,0.16183616297477008,0.11281876683770635,173,36,0.27304638622632693,0.43352601156069365,384,0.7751247882843018,0.8856136202812195,-0.0003164832247232,103.71000247317676,46.61,43.15700912475586,23.791547775268555,0.052946330703332316,0.029188194038472427,0.0,16.5,0.0,22.609914779663086,0.0,0.0018529679380153324,213.95999950889336,233.74000000000004,57.60028839111328,43.258522033691406,0.10888983227143777,0.08177760486121859,0.0,0.0,0.0,0.0,0.0,0.0,12.53999999937566,296.84999999999997,4.314043998718262,89.65998077392578,0.00815543617281248,0.11281876683770635,305.13000198269447,0.0,96.44325256347656,0.0,0.1536807240976629,0.0,110.88000062933826,0.0,34.609806060791016,0.0,0.055118106062964606,0.0,100.69000069830633,0.0,30.754253387451172,0.0,0.05048170382856797,0.0,106.10000065442554,0.0,35.39323806762695,0.0,0.05623634957324758,0.0,,
2025-11-15,full,41896,108.57364654541016,80.81539154052734,281.6535353676243,146.0,321.40000001645126,271.3,0.19219724951997813,0.10006440451780182,273,31,0.123097051618865,0.7032967032967034,384,0.7802277207374573,0.8867952823638916,0.0002559321803314,43.6399997325268,44.45,19.67214012145996,18.615041732788086,0.024134377164902566,0.022837496727456417,0.0,15.52,0.0,22.31650161743164,0.0,0.0018289216208352433,277.76000028392446,211.32999999999998,88.9015121459961,39.883853912353516,0.16806287235507555,0.07539798616951016,13.640000006301143,0.0,4.735025882720947,0.0,0.008951276749635681,0.0,9.260000045851944,270.13,4.288402080535889,79.8189697265625,0.008106962591772057,0.09998274414191129,298.4999999642982,0.0,99.55022430419922,0.0,0.17513902009431762,0.0,110.48000002273568,0.0,37.341705322265625,0.0,0.06597122449990206,0.0,105.97000000879576,0.0,35.72049331665039,0.0,0.06331059846502836,0.0,104.94999998491983,0.0,35.51145553588867,0.0,0.06291543493649687,0.0,,
2025-11-16,full,41896,114.16575622558594,80.52799987792969,224.5385681550912,165.0,317.760004700483,261.54,0.20614391671968002,0.08991318638206737,253,31,0.128382974279339,0.7154150197628458,384,0.767559826374054,0.8896281123161316,-0.0003130572834326,33.00000007902852,40.37,14.586126327514648,20.036285400390625,0.017894703175206222,0.024581124002564493,0.0,20.97,0.0,27.10767364501953,0.0,0.002221576426189818,284.76000462145447,200.2,99.57962036132812,33.384037017822266,0.1882492135444738,0.06311048595331306,49.440001546595866,0.0,14.135215759277344,0.0,0.026721763313007345,0.0,17.160000428975053,261.07,9.340279579162598,80.41150665283203,0.016322833311786567,0.08990363947846558,251.1600027249121,0.0,90.69025421142578,0.0,0.16309930718234503,0.0,109.18000152672579,0.0,38.91162109375,0.0,0.07017757065751568,0.0,106.85000158020576,0.0,37.85590744018555,0.0,0.06824711610827384,0.0,101.73000159355142,0.0,37.39821243286133,0.0,0.06771922995389051,0.0,,
2025-11-17,full,41896,117.4520492553711,79.2891616821289,362.26743648633726,164.0,321.4799957635844,296.04999999999995,0.20368666528028018,0.09522439855503681,269,40,0.07662581372473475,0.6802973977695167,384,0.7860281467437744,0.8889173269271851,-0.0002247736002966,60.85999864318743,41.71,27.65074920654297,18.429889678955078,0.03392278434834732,0.022610348899459485,0.0,17.34,0.0,23.4653263092041,0.0,0.0019230723009795716,260.619997120397,237.00000000000003,89.80130004882812,37.39394760131836,0.16976388093193287,0.07069097735459776,38.039998992286876,0.0,12.226902961730957,0.0,0.02151937273633703,0.0,31.399999483292312,295.42999999999995,13.643508911132812,78.923095703125,0.02209809689294033,0.09519439915923583,252.03999728800522,0.0,91.58163452148438,0.0,0.16006918819491933,0.0,108.3999985320389,0.0,39.95033264160156,0.0,0.06868465746153996,0.0,105.81999864183665,0.0,38.219993591308594,0.0,0.06627157481346037,0.0,107.25999858970886,0.0,39.28172302246094,0.0,0.06873042822955695,0.0,,
2025-11-18,full,41896,99.40913391113281,87.16830444335938,229.34153262372635,163.0,313.9799955757059,296.29,0.14627747623739834,0.10258086505224906,103,34,1.0760640942731354,0.5631067961165048,384,0.7962431907653809,0.8889883756637573,1.751080537453676e-05,156.46999699758095,42.68,62.76200485229492,18.437721252441406,0.07699833542467599,0.022619952231894166,0.0,20.42,0.0,27.630897521972656,0.0,0.0022644564433676982,157.5099985781251,233.19,36.647117614746094,41.09968566894531,0.06927914081272236,0.07769645637698719,0.0,0.0,0.0,0.0,0.0,0.0,39.12999944764828,294.57000000000005,18.375362396240234,85.57476806640625,0.025992808076534483,0.10245026872566709,274.84999612805774,0.0,81.03376007080078,0.0,0.12028467032802842,0.0,90.40999873717139,0.0,27.34518051147461,0.0,0.04112247214611721,0.0,104.41999849501632,0.0,34.06249237060547,0.0,0.049595236377317053,0.0,119.14999834351826,0.0,38.00144958496094,0.0,0.0555597666397038,0.0,,
2025-11-19,full,41896,80.162841796875,72.29304504394531,272.7859631985348,156.0,321.5599902615945,235.68000000000004,0.11921625700720338,0.08573236555323532,129,39,0.2129913716848829,0.49612403100775193,384,0.773456871509552,0.8931978940963745,-0.0002497419155013,159.01999378240654,41.64,48.71350860595703,19.545345306396484,0.05976321785620123,0.023978823771401616,0.0,18.26,0.0,20.991472244262695,0.0,0.0017203304576514254,162.539996479188,175.78,31.449331283569336,31.7562255859375,0.059453039151002154,0.06003321132418229,0.0,0.0,0.0,0.0,0.0,0.0,17.879999286761326,235.12000000000003,8.078399658203125,71.92698669433594,0.012025284527644585,0.08570236615743436,303.67999097483323,0.0,72.08443450927734,0.0,0.10719097423455376,0.0,107.63999765552207,0.0,27.12133026123047,0.0,0.039990085538913575,0.0,101.95999496693139,0.0,24.939247131347656,0.0,0.03738169614432899,0.0,111.95999763914112,0.0,28.102262496948242,0.0,0.041844478296820586,0.0,,
2025-11-20,full,41896,103.75041198730469,93.68251037597656,290.42606872908243,181.0,321.55000366355614,300.15000000000003,0.1626581102738177,0.11158704946165146,160,35,0.46644294454454394,0.83125,384,0.7743266820907593,0.8936931490898132,-0.0003090595109068,101.82000178211239,38.64,50.444969177246094,19.8538761138916,0.06188742163890594,0.024357338744915667,0.0,24.61,0.0,28.940689086914062,0.0,0.002371798810597776,219.73000188144374,236.9,53.30544662475586,44.887943267822266,0.10077068863491176,0.08485791190613802,67.17000121450793,0.0,19.926118850708008,0.0,0.03205128895780138,0.0,40.74999995383584,298.16,18.26727294921875,92.86750793457031,0.027228912235444422,0.11108776841646892,213.63000249521238,0.0,65.55702209472656,0.0,0.10337790674057862,0.0,108.6600013510051,0.0,33.78458023071289,0.0,0.052931161497347064,0.0,116.87000126132223,0.0,36.56170654296875,0.0,0.056782962543975614,0.0,96.02000105122883,0.0,33.40411376953125,0.0,0.05294398389250174,0.0,,
2025-11-21,full,41896,90.96469116210938,105.41571044921875,248.9026991015167,196.0,321.4899993805838,308.46000000000004,0.15420045024746487,0.11533801057301377,161,40,0.33699495183093064,0.5093167701863354,384,0.7910236716270447,0.8930320143699646,-1.3864558384277042e-05,62.920000145347885,37.89,26.766931533813477,19.089719772338867,0.03283848294071625,0.023419846175885838,0.0,28.540000000000006,0.0,39.411903381347656,0.0,0.0032299543829984964,258.56999923523597,242.02999999999997,64.19776916503906,46.91408157348633,0.12136196730674863,0.08868821001412942,23.229999256500243,0.0,7.298636436462402,0.0,0.013797627053186956,0.0,34.16999953184704,306.03999999999996,14.362274169921875,103.70352935791016,0.022570169854824143,0.11506186666421025,264.09000059223655,0.0,69.30379486083984,0.0,0.11783265482588368,0.0,103.97999969324952,0.0,29.836130142211914,0.0,0.05071346792537019,0.0,105.02999996931861,0.0,29.242183685302734,0.0,0.049590647202250725,0.0,112.47999971801568,0.0,31.886390686035156,0.0,0.05389633989556687,0.0,,
2025-11-22,full,41896,89.91637420654297,99.1515121459961,305.9364218982272,186.0,313.80171837507845,274.34,0.1653840611291885,0.10105729753898264,211,37,0.3187188254422623,0.7440758293838863,384,0.7899693250656128,0.8946022391319275,-0.0001250337381393,20.62000078365509,53.34,6.9278178215026855,23.383975982666016,0.008499257498808322,0.028688170233736224,0.0,27.81,0.0,39.18460464477539,0.0,0.0032113263927860507,293.18171759142336,193.18999999999997,82.98855590820312,36.58293151855469,0.15688480363038018,0.06915780091246036,42.83999885412017,0.0,16.735136032104492,0.0,0.03163675763032416,0.0,11.879999486960868,273.65999999999997,4.983555793762207,99.19019317626953,0.009421109191956052,0.10110475260276805,259.0817200339974,0.0,68.19767761230469,0.0,0.12432620422265551,0.0,104.97999910377091,0.0,30.962858200073242,0.0,0.05619435264428655,0.0,103.06172064173043,0.0,29.366893768310547,0.0,0.054328074146687375,0.0,105.75999862957708,0.0,29.58662986755371,0.0,0.05486164169591669,0.0,,
2025-11-23,full,41896,76.32732391357422,92.41643524169922,247.75203959032225,175.0,325.5299945652827,253.89,0.12651759164645293,0.09967480456920955,131,34,0.2722664646159883,0.44274809160305345,384,0.7911962866783142,0.8955433964729309,-0.0004088530084118,98.9599985640225,45.75,26.78470230102539,23.457059860229492,0.03286028699813008,0.02877783643635917,0.0,24.650000000000002,0.0,32.881954193115234,0.0,0.0026948000637942934,226.5699960012602,183.49,49.542625427246094,36.077423095703125,0.09365730464832284,0.06820216806905609,2.040000014925832,0.0,0.4576261043548584,0.0,0.0006610528483743212,0.0,39.899999213398694,253.64000000000001,15.010221481323242,92.41643524169922,0.023630209624089987,0.09967480456920955,283.58999533695817,0.0,60.85947799682617,0.0,0.10222632997237777,0.0,111.46999821337953,0.0,25.77373504638672,0.0,0.04282608251978771,0.0,104.90999823177955,0.0,24.178817749023438,0.0,0.03988843611829006,0.0,109.1499981201236,0.0,26.374771118164062,0.0,0.043803073008375146,0.0,,
2025-11-24,full,41896,130.450927734375,97.01544189453125,236.78670632042048,189.0,325.4399974818532,276.39,0.2122504522151974,0.10030609269750868,217,36,0.36623859535165204,0.7557603686635944,384,0.7852534055709839,0.8981198072433472,-0.0004833712958483,95.2899974118371,43.230000000000004,51.776092529296875,19.225032806396484,0.06352048891136444,0.02358585231938331,0.0,27.669999999999998,0.0,38.89321517944336,0.0,0.003187445925212535,230.15000007001603,205.49,78.67481994628906,38.89720153808594,0.14872996330383295,0.07353279445291283,23.0,0.0,5.686722755432129,0.0,0.010750402546746776,0.0,41.36999915984765,271.94000000000005,18.160356521606445,94.91461181640625,0.028361196925368377,0.09955312133738636,261.0699983220056,0.0,106.60383605957031,0.0,0.1731388563488085,0.0,106.11999938416545,0.0,41.399131774902344,0.0,0.06837465419965344,0.0,112.1599990488437,0.0,44.52455139160156,0.0,0.07270613217495406,0.0,107.15999904884401,0.0,44.52724075317383,0.0,0.0711696682763195,0.0,,
2025-11-25,full,41896,116.9600601196289,90.44009399414062,272.7779040337123,187.0,325.5799936732862,293.46999999999997,0.18204516055966946,0.10521273757680441,158,36,0.06609144740330068,0.7974683544303798,384,0.8225211501121521,0.8947291970252991,-0.0001547260603899,114.69999747157988,40.05,58.86106491088867,18.277225494384766,0.07221253904178254,0.022423055837063794,0.0,23.05,0.0,29.654556274414062,0.0,0.002430302767338586,210.87999620170632,230.37,58.0989990234375,42.50831604003906,0.10983262151788693,0.08035937897240203,3.2099999223233464,0.0,1.39783775806427,0.0,0.0017149098537883015,0.0,41.189998947435136,288.44,19.900094985961914,86.33894348144531,0.030027712315563213,0.10381017426883551,281.17999480352773,0.0,95.66212463378906,0.0,0.15030253619657427,0.0,113.66999775197142,0.0,39.98568344116211,0.0,0.06170575949335473,0.0,104.65999798204142,0.0,36.06252670288086,0.0,0.0563962784160237,0.0,107.24999793927334,0.0,40.9118537902832,0.0,0.06394312265029105,0.0,,
2025-11-26,full,41896,105.49951171875,75.08331298828125,316.0348758265581,131.0,325.55999930086307,216.69000000000003,0.17219800692395565,0.0877615679932351,218,33,0.4090485050150754,0.7110091743119266,384,0.7938826084136963,0.8998569250106812,-0.0001916774397992,105.15000061820943,43.98,41.05187225341797,22.517234802246094,0.050363689476522276,0.027624828145943713,0.0,15.860000000000001,0.0,21.695627212524414,0.0,0.0017780386176466491,220.4099986826536,156.85000000000002,64.4476318359375,30.870450973510742,0.12183431744743338,0.05835870122964475,44.4900001722218,0.0,13.316493034362793,0.0,0.025174017933897154,0.0,26.15999975640788,206.97000000000003,13.244181632995605,69.38133239746094,0.020466392942614427,0.08439506470254172,254.9099993722333,0.0,78.9388427734375,0.0,0.12655759875173878,0.0,109.4699997144955,0.0,35.785282135009766,0.0,0.05822488868330056,0.0,109.18999986613598,0.0,35.166072845458984,0.0,0.057497668245876654,0.0,106.89999972023158,0.0,34.548152923583984,0.0,0.056475455940497986,0.0,,
2025-11-27,full,41896,99.71210479736328,50.40079879760742,315.21210238865245,116.0,325.580000295918,189.12,0.17124295900336994,0.06744534347240438,231,41,0.2905935269655452,0.5584415584415584,384,0.8056355118751526,0.8985941410064697,-0.0003293788568018,73.5999996910378,34.58,26.004302978515625,14.434419631958008,0.031902869386292915,0.01770858478943875,0.0,10.499999999999996,0.0,10.094354629516602,0.0,0.0008272705772161053,251.98000060488025,144.04000000000002,73.70779418945312,25.872024536132812,0.13934008961707703,0.04890948810574952,9.0,0.0,2.717740535736084,0.0,0.0051377227329863,0.0,26.759999865737207,185.15000000000003,12.709033966064453,49.10324478149414,0.01889895917038724,0.06627254283688971,289.8200004301808,0.0,84.28532409667969,0.0,0.14720628219215257,0.0,106.35000011332585,0.0,32.40153884887695,0.0,0.05588757101976284,0.0,111.69000008904068,0.0,34.1588249206543,0.0,0.05859387574289446,0.0,107.54000009355147,0.0,33.151737213134766,0.0,0.056761512240712644,0.0,,
2025-11-28,full,41896,114.47126007080078,119.75361633300781,312.7244698100875,205.0,325.539999334108,440.29,0.20587264399666863,0.12450660453682655,269,40,0.09179845346821411,0.5241635687732342,384,0.7980414032936096,0.8995085954666138,-0.0002641791816091,39.35000078314267,39.41,15.865199089050293,17.08779525756836,0.019463908520973423,0.020963824325628693,0.0,34.5,0.0,50.06437683105469,0.0,0.004102965140612354,286.18999855096536,366.38,98.6060562133789,52.6014404296875,0.1864087354756952,0.0994398150705855,30.0,0.0,8.998538970947266,0.0,0.017011189120810333,0.0,13.440000046872779,435.27,6.018739700317383,115.0157241821289,0.011378060331970787,0.12398249217534558,282.0999992872352,0.0,99.45397186279297,0.0,0.1774834053610663,0.0,108.43999974830079,0.0,38.21684646606445,0.0,0.06869753256892958,0.0,109.15999966780079,0.0,38.140525817871094,0.0,0.06860389715269982,0.0,107.93999991800644,0.0,38.113887786865234,0.0,0.0685712136900409,0.0,,
