Day,Search keyword,Search keyword match type,Campaign,Clicks,Conv. value,Currency code,Cost
2023-01-14,quantum computing applications,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.12
2023-01-14,quantum computing ai,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,3,0.00,USD,0.76
2023-01-14,quantum information,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,3,0.00,USD,0.74
2023-01-14,quantum physics,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.64
2023-01-14,quantum algorithms,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,3,0.00,USD,2.16
2023-01-14,ibm quantum computing,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,9,0.00,USD,8.66
2023-01-14,quantum machine learning,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,4,0.00,USD,4.60
2023-01-14,Quantum computing,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,15,0.00,USD,18.22
2023-01-14,quantum computing ai,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,3,0.00,USD,6.01
2023-01-14,quantum programming,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,392.71,USD,1.49
2023-01-14,Quantum computer,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,29,60.17,USD,27.67
2023-01-14,Quantum universities,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,2.29
2023-01-14,Quantum Computing applications,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.69
2023-01-14,azure quantum,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.36
2023-01-14,azure quantum computing,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,2.48
2023-01-15,Learn quantum computing,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,3,0.00,USD,7.29
2023-01-15,Learn quantum computing,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.57
2023-01-15,basics of quantum computing,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.67
2023-01-15,Quantum computation,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,18,452.88,USD,45.16
2023-01-15,Quantum Physics Lectures,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,2.20
2023-01-15,Quantum research,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.85
2023-01-15,mit quantum computing,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,7,0.00,USD,25.10
2023-01-15,mit quantum computing,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,3,0.00,USD,10.78
2023-01-15,mit quantum,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,6,60.17,USD,18.27
2023-01-15,mit xpro quantum computing,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,7.65
2023-01-15,quantum computing programming,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,5.75
2023-01-15,system architecture,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,3,0.00,USD,9.50
2023-01-15,quantum electrodynamics,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,2.82
2023-01-15,quantum encryption,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.27
2023-01-15,quantum coding,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.68
2023-01-15,quantum chemistry,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,8.01
2023-01-15,quantum machine learning,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.09
2023-01-15,ibm computing,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,3,0.00,USD,9.77
2023-01-15,quantum computer science,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,5,8416.54,USD,16.43
2023-01-15,quantum technology,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,20,452.88,USD,45.93
2023-01-15,quantum information,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,9,0.00,USD,13.18
2023-01-15,quantum algorithms,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,4.51
2023-01-15,Introduction to Quantum Mechanics,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,2.82
2023-01-15,quantum computer science,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,9,0.00,USD,22.15
2023-01-15,ibm quantum computer,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,5,0.00,USD,11.31
2023-01-15,quantum information science,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,3.10
2023-01-15,cloud quantum computing,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,2.62
2023-01-15,introduction quantum mechanics,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,3.26
2023-01-15,Quantum computing,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,16,0.00,USD,39.27
2023-01-15,qubit quantum computer,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,3.82
2023-01-15,quantum computing ai,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,3,0.00,USD,13.42
2023-01-15,Quantum computer,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,4,0.00,USD,7.11
2023-01-15,quantum mechanics course,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,4.99
2023-01-15,Quantum computing course,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,5,0.00,USD,12.65
2023-01-15,Quantum computing course,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.26
2023-01-15,Quantum Physics Lectures,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,3.91
2023-01-15,masters in quantum computing,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,5.64
2023-01-15,Quantum computing Certification,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,11.75
2023-01-15,mit quantum computing,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,7,0.00,USD,8.67
2023-01-15,Quantum computing course,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,3,0.00,USD,5.77
2023-01-15,Quantum computing course,Broad,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,17,0.00,USD,29.86
2023-01-15,edx Quantum computing,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.01
2023-01-15,Quantum Physics Lectures,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.39
2023-01-15,mit quantum computing,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,4,0.00,USD,1.38
2023-01-15,quantum computing training,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,5,0.00,USD,2.25
2023-01-15,mit quantum computing,Broad,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,7,0.00,USD,16.17
2023-01-15,mit quantum,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.94
2023-01-15,quantum computing programming,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,6,0.00,USD,15.12
2023-01-15,Learn quantum computing,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,17,0.00,USD,8.43
2023-01-15,basics of quantum computing,Exact,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.22
2023-01-15,Quantum computation,Exact,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,1.18
2023-01-15,Quantum research,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,6,60.17,USD,1.72
2023-01-15,Quantum computing course,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,24,0.00,USD,24.30
2023-01-15,quantum mechanics course,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,7,0.00,USD,5.51
2023-01-15,edx Quantum computing,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.84
2023-01-15,Quantum Physics Lectures,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,0.93
2023-01-15,quantum research,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.60
2023-01-15,study quantum mechanics,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.06
2023-01-15,Learn quantum computing,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,6,0.00,USD,8.53
2023-01-15,Quantum computing school,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,3.43
2023-01-15,Learn quantum computing,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,2,60.17,USD,6.81
2023-01-15,Quantum computation,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.63
2023-01-15,program quantum computer,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.89
2023-01-15,system architecture,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,17,0.00,USD,8.61
2023-01-15,quantum physics,Exact,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.22
2023-01-15,Quantum computing,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,6,0.00,USD,4.54
2023-01-15,quantum machine learning,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.34
2023-01-15,quantum machine learning,Exact,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.34
2023-01-15,quantum information,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,9,0.00,USD,1.85
2023-01-15,quantum programming,Exact,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,0.45
2023-01-15,ibm quantum computer,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,8,0.00,USD,3.84
2023-01-15,introduction to quantum computing,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,60.17,USD,1.00
2023-01-15,quantum computer ai,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,17,0.00,USD,4.56
2023-01-15,quantum technology,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,0.54
2023-01-15,Quantum computing,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,2,0.19,USD,0.67
2023-01-15,Quantum computing,Exact,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,18,0.00,USD,10.59
2023-01-15,quantum computing applications,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.48
2023-01-15,quantum computing ai,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,2,1817.71,USD,0.81
2023-01-15,Quantum Computing applications,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,4,0.00,USD,0.57
2023-01-15,Quantum universities,Exact,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.71
2023-01-15,quantum physics,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,1.27
2023-01-15,Introduction to Quantum Mechanics,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.59
2023-01-15,honeywell quantum,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.08
2023-01-15,quantum algorithms,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,1.65
2023-01-15,Introduction to Quantum Mechanics,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.90
2023-01-15,ibm quantum computing,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,10,0.00,USD,12.91
2023-01-15,quantum tech hd,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.41
2023-01-15,quantum machine learning,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,5,0.00,USD,4.21
2023-01-15,Quantum Electrodynamics,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.41
2023-01-15,Quantum computing,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,22,0.00,USD,32.24
2023-01-15,quantum computing applications,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,2.29
2023-01-15,quantum computing ai,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,6,0.00,USD,7.96
2023-01-15,quantum computing ai,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,3,0.00,USD,7.93
2023-01-15,quantum information,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,2.23
2023-01-15,quantum programming,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,2.13
2023-01-15,theory of quantum computing,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.43
2023-01-15,Quantum computer,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,37,120.34,USD,44.28
2023-01-15,Quantum universities,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.59
2023-01-16,Learn quantum computing,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,4,0.00,USD,9.73
2023-01-16,Learn quantum computing,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,5.06
2023-01-16,Quantum computation,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.44
2023-01-16,Quantum computation,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,12,0.00,USD,29.57
2023-01-16,online course quantum computing,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,3.20
2023-01-16,Quantum research,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,60.17,USD,2.35
2023-01-16,mit quantum computing,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,11,2641.71,USD,40.40
2023-01-16,mit quantum computing,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,6.42
2023-01-16,mit quantum,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,7.34
2023-01-16,mit xpro quantum computing,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,4.13
2023-01-16,quantum computing programming,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,4,0.00,USD,14.66
2023-01-16,quantum electrodynamics,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.05
2023-01-16,Introduction to Quantum Mechanics,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,2.12
2023-01-16,quantum coding,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,4,0.00,USD,6.27
2023-01-16,quantum chemistry,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,2,60.17,USD,7.08
2023-01-16,ibm computing,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,9.21
2023-01-16,quantum computer science,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,6.83
2023-01-16,quantum technology,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,17,0.00,USD,36.03
2023-01-16,quantum information,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,7,0.00,USD,12.52
2023-01-16,quantum algorithms,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,4.09
2023-01-16,quantum encryption,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,2641.71,USD,5.66
2023-01-16,quantum computer science,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,3,0.00,USD,5.17
2023-01-16,quantum computer ai,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,5.06
2023-01-16,quantum machine learning,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,9.07
2023-01-16,Quantum computing,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,13,0.00,USD,30.10
2023-01-16,qubit quantum computer,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.53
2023-01-16,quantum computing applications,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,5,60.17,USD,10.60
2023-01-16,quantum computing ai,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,3.35
2023-01-16,Quantum computer,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,5,0.00,USD,6.35
2023-01-16,Quantum universities,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.61
2023-01-16,quantum mechanics course,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,4,0.00,USD,16.03
2023-01-16,Quantum computing course,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,10,0.00,USD,41.06
2023-01-16,Quantum computing course,Broad,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,2,2641.71,USD,4.97
2023-01-16,Quantum Physics Lectures,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,2.89
2023-01-16,Quantum computing certificate,Phrase,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,4,14549.25,USD,37.83
2023-01-16,Quantum computing Certification,Exact,*Quantum Computing Program - xPRO - US - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,3.37
2023-01-16,mit quantum computing,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,12,0.00,USD,6.77
2023-01-16,Quantum computing course,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,2,332.54,USD,2.62
2023-01-16,Quantum computing course,Broad,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,10,0.00,USD,17.74
2023-01-16,edx Quantum computing,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,3,0.00,USD,7.87
2023-01-16,Quantum Physics Lectures,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.67
2023-01-16,online course quantum computing,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.17
2023-01-16,mit quantum computing,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,6,0.00,USD,3.52
2023-01-16,quantum computing training,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,1.04
2023-01-16,mit quantum computing,Broad,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,11,6435.90,USD,36.38
2023-01-16,mit quantum,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,5,0.00,USD,9.96
2023-01-16,quantum computing programming,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,4,0.00,USD,4.35
2023-01-16,Learn quantum computing,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,14,0.00,USD,7.48
2023-01-16,Quantum computation,Exact,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,2,60.17,USD,0.22
2023-01-16,Quantum research,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,4,0.00,USD,2.73
2023-01-16,Quantum computing course,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,15,120.34,USD,10.37
2023-01-16,quantum mechanics course,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,9,60.17,USD,3.40
2023-01-16,Quantum Physics Lectures,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.50
2023-01-16,Quantum computing Certification,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,5.03
2023-01-16,study quantum mechanics,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,2.10
2023-01-16,quantum computing applications,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,3,0.00,USD,5.01
2023-01-16,Learn quantum computing,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.72
2023-01-16,Quantum computing school,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,2.28
2023-01-16,Learn quantum computing,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.34
2023-01-16,program quantum computer,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.07
2023-01-16,system architecture,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,7,0.00,USD,2.88
2023-01-16,quantum physics,Exact,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.22
2023-01-16,Introduction to Quantum Mechanics,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,0.88
2023-01-16,quantum coding,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.21
2023-01-16,Quantum computing,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,5,0.00,USD,2.10
2023-01-16,quantum machine learning,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.09
2023-01-16,quantum machine learning,Exact,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,0.46
2023-01-16,quantum algorithms,Exact,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,0.59
2023-01-16,quantum information,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,6,0.00,USD,1.52
2023-01-16,quantum technology,Exact,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,0.31
2023-01-16,quantum encryption,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.68
2023-01-16,ibm quantum computer,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,4,0.00,USD,1.26
2023-01-16,quantum computer ai,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,5,0.00,USD,3.18
2023-01-16,quantum machine learning,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,3,60.17,USD,2.06
2023-01-16,quantum technology,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,2,60.17,USD,0.64
2023-01-16,Quantum computing,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.12
2023-01-16,Quantum computing,Exact,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,15,60.17,USD,4.54
2023-01-16,quantum computing applications,Broad,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,2,0.00,USD,0.29
2023-01-16,quantum information,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.21
2023-01-16,quantum programming,Phrase,*Quantum Computing Program - xPRO - B - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.31
2023-01-16,quantum physics,Exact,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,0.75
2023-01-16,Introduction to Quantum Mechanics,Phrase,*Quantum Computing Program - xPRO - A - AW Lead Gen - Run 13 - 1T2023,1,0.00,USD,1.32
