Day,N_Estimators,Hist_MSE,Hist_R2,Hist_Bias,CV_Score,best_params
2025-12-12,30,1.8305721282958984,0.9134642481803894,-0.00019314545851109268,2.5188436269760133,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-13,30,1.8395190238952637,0.9133104085922241,-0.00014993145387359117,2.6351684093475343,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-14,30,1.795495629310608,0.9156195521354675,-9.700044916140941e-05,2.6168551445007324,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-15,30,1.793149709701538,0.9161242246627808,4.257576957426436e-05,2.807878017425537,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-16,30,1.9193192720413208,0.9106752276420593,5.431717776850131e-05,2.5823875665664673,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-17,30,1.7677193880081177,0.9180333018302917,9.293340922128507e-05,2.3196231842041017,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-18,30,1.875964879989624,0.9130568504333496,2.9709774911824317e-05,2.4908053159713743,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-19,30,1.8893290758132935,0.9127410650253296,8.130048564105483e-05,2.6644052028656007,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-20,30,1.777929663658142,0.9179644584655762,0.00013236582433863572,2.624454641342163,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-21,30,1.8432968854904175,0.9151025414466858,7.617986332150848e-06,2.7969931602478026,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-22,30,1.7505215406417847,0.9195601940155029,-7.709202242571444e-05,2.533926010131836,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-23,30,1.9350972175598145,0.9113478660583496,-3.9729700501291405e-05,2.572468948364258,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-24,30,1.8377399444580078,0.91611248254776,3.382512204933228e-05,2.7406179666519166,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-25,30,1.8317919969558716,0.9164294004440308,-0.0002405718285065862,2.438320207595825,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-26,30,1.8262932300567627,0.9168401956558228,-5.6157505902147686e-05,2.578668403625488,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-27,30,1.753326177597046,0.9203623533248901,-0.0001783553616427045,2.68251485824585,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-28,30,1.9469797611236572,0.911798894405365,2.3723844129524136e-05,2.661773920059204,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-29,30,1.8526787757873535,0.9162127375602722,-8.553567250926884e-05,2.567259693145752,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-30,30,1.881443977355957,0.9150717258453369,-0.00017559852204050878,2.6022947788238526,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
2025-12-31,30,1.7883065938949585,0.9194805026054382,-7.050327394440172e-05,2.5065373182296753,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 30}"
