Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,N_Estimators,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-07,177,51.519985,227.05382,103.17814448805657,289,177.00000000000608,571.83,0.06498762553950804,0.19951989843466206,239,45,0.29948405931000943,0.2175732217573222,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.6451163291931152,0.8732156753540039,-0.0012790517487109,10,167.39999980479996,444.0400000000001,47.93634,117.830956,0.06224771350706024,0.15300933281484785,0.0,39.92,0.0,59.049625,0.0,0.008150066547002016,9.600000195206096,87.86999999999999,3.583642,50.17325,0.0027399120324478046,0.03836049907281217,27.409999833474764,0.0,6.9124074,0.0,0.008976102851140949,0.0,12.829999720342874,571.83,3.472918,227.05382,0.004509755815489744,0.19951989843466206,136.76000044618846,0.0,41.13466,0.0,0.05150176563448409,0.0,13.900000070373183,11.66,3.6854243,1.6905289,0.0046597800608653185,0.0018877876812833547,16.479999965955976,24.87,4.8198147,4.304124,0.005877086167933488,0.004067156360382039,146.61999996367692,535.3,43.014744,221.05919,0.05445075564110082,0.19356495162671317
2025-12-07,177,61.280586,227.05382,154.88247989852198,289,177.0000000000002,571.83,0.07676996456936977,0.19951989843466206,194,45,0.021026900045180322,0.5721649484536082,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.9322068691253664,0.9073864817619324,-0.0002218196299043,20,164.24999988225105,444.0400000000001,56.025967,117.830956,0.07275248838240214,0.15300933281484785,0.0,39.92,0.0,59.049625,0.0,0.008150066547002016,12.750000117749158,87.86999999999999,5.2546196,50.17325,0.004017476186967624,0.03836049907281217,32.499999232004285,0.0,10.73206,0.0,0.013234014009929239,0.0,12.449999586096956,571.83,3.83725,227.05382,0.004982859193614484,0.19951989843466206,132.05000118189895,0.0,46.711277,0.0,0.058553088178700134,0.0,27.4900000502909,11.66,7.810969,1.6905289,0.009480939831939485,0.0018877876812833547,26.040000238362367,24.87,9.764068,4.304124,0.01200980370463085,0.004067156360382039,123.46999971134692,535.3,43.705547,221.05919,0.055279219612120664,0.19356495162671317
2025-12-07,177,44.27133,227.05382,155.91392337321867,289,176.9999999999535,571.83,0.05748851370944746,0.19951989843466206,331,45,0.34406392384325,0.797583081570997,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.81032395362854,0.9132285118103028,-0.0002629919558866,30,176.7301490743483,444.0400000000001,44.27133,117.830956,0.05748851370944746,0.15300933281484785,0.0,39.92,0.0,59.049625,0.0,0.008150066547002016,0.2698509256051829,87.86999999999999,0.0,50.17325,0.0,0.03836049907281217,20.769999770978757,0.0,5.953625,0.0,0.007731077373387142,0.0,21.639999658732503,571.83,3.516418,227.05382,0.0045662429569766644,0.19951989843466206,134.5900005702422,0.0,34.80129,0.0,0.045191194307878595,0.0,33.20985130757934,11.66,6.1315928,1.6905289,0.007962176416914126,0.0018877876812833547,40.240000500489,24.87,7.5875645,4.304124,0.009852827695800355,0.004067156360382039,103.55014819188511,535.3,30.552174,221.05919,0.039673510835126234,0.19356495162671317
2025-12-08,177,59.628113,130.76952,190.13940975203244,191,177.00000045529634,317.5200000000001,0.07743005329614197,0.10312319787989614,211,39,0.7271655163550499,0.7819905213270142,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.8658398389816284,0.9112393856048584,4.189288114844865e-05,30,177.00000045529634,235.20999999999998,59.628113,58.91348,0.07743005329614197,0.07650206082799935,0.0,32.23,0.0,45.196114,0.0,0.0062379957048732506,0.0,50.08,0.0,26.659935,0.0,0.02038314134702355,15.109999719453246,0.0,1.8129915,0.0,0.0023542592766697076,0.0,13.109999848784883,317.5200000000001,3.8122036,130.76952,0.004950334652161249,0.10312319787989614,148.78000088705818,0.0,54.002922,0.0,0.07012545998650764,0.0,13.410000072370039,7.300000000000001,4.0181465,2.2187488,0.005217761962047654,0.00128662273087371,47.910000106861666,45.48,16.698122,10.4646845,0.021683339710591713,0.008388687773642848,115.68000027606462,264.74,38.911842,118.08609,0.050528951623502606,0.09344788813112596
2025-12-09,177,32.667667,156.44582,195.66711324617384,220,176.78000231175878,359.0799999999999,0.04242058659711411,0.12697458596756214,244,38,0.10690581091268254,0.7827868852459017,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.8432384729385376,0.9124456644058228,5.230457957636896e-05,30,176.28000231175878,275.52,32.667667,74.78237,0.04242058659711411,0.09710860768958315,0.0,32.0,0.0,51.984985,0.0,0.007174998954914796,0.5,51.56,0.0,29.678448,0.0,0.022690979323064187,12.45000012878282,0.0,1.1284008,0.0,0.0014652842458563087,0.0,10.000000059818575,359.0799999999999,2.1017592,156.44582,0.002729238255031187,0.12697458596756214,154.33000212315739,0.0,29.437508,0.0,0.03822606192903841,0.0,27.72000041229051,0.99,3.703469,0.1884296,0.00480913738673194,0.00014406588199219604,40.850000602564045,21.86,7.64917,2.4869494,0.009932825423780099,0.0032294268418013488,108.21000129690422,336.22999999999996,21.31503,153.77042,0.02767862192901218,0.12360109812500153
2025-12-10,177,22.881823,142.6751,24.862818323974125,198,176.2800002456155,343.87000000000006,0.029713178220196472,0.12498582880015634,10,41,,,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.24995231628418,0.7986608147621155,-0.003893305060219,5,176.2800002456155,263.42,22.881823,73.16289,0.029713178220196472,0.09500561778670562,0.0,27.91,0.0,36.974663,0.0,0.005103265425209838,0.0,52.540000000000006,0.0,32.53756,0.0,0.024876945588240877,18.339999959538503,0.0,2.6610663,0.0,0.0034555261821287574,0.0,0.0,343.87000000000006,0.0,142.6751,0.0,0.12498582880015634,157.94000028607695,0.0,20.220757,0.0,0.02625765234766603,0.0,176.2800002456155,8.77,22.881823,1.0697687,0.029713178220196472,0.0013891475184711465,0.0,16.33,0.0,3.1043096,0.0,0.002505564782512936,0.0,318.77000000000004,0.0,138.50102,0.0,0.12109111834147114
2025-12-10,177,126.84273,142.6751,135.92802469174586,198,134.16000716051963,343.87000000000006,0.14374232219598043,0.12498582880015634,129,41,,,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.7252206802368164,0.8708941340446472,-0.001236861616317,10,89.44000477367845,263.42,87.57366,73.16289,0.11371873069974207,0.09500561778670562,0.0,27.91,0.0,36.974663,0.0,0.005103265425209838,44.72000238684117,52.540000000000006,39.269073,32.53756,0.03002359149623835,0.024876945588240877,0.0,0.0,0.0,0.0,0.0,0.0,7.280000388555358,343.87000000000006,6.343275,142.6751,0.00685929178907323,0.12498582880015634,126.88000677196428,0.0,120.49946,0.0,0.13688302836703178,0.0,31.20000166523728,8.77,24.937193,1.0697687,0.026314272765707022,0.0013891475184711465,37.4400019982847,16.33,32.70406,3.1043096,0.03603220648540857,0.002505564782512936,65.52000349699765,318.77000000000004,69.201485,138.50102,0.08139584243561357,0.12109111834147114
2025-12-10,177,138.15103,142.6751,224.98386052286443,198,176.9399987398305,343.87000000000006,0.17609893051110329,0.12498582880015634,152,41,,,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.053473234176636,0.9027178287506104,-0.0002597338606096,20,168.40999884044328,263.42,131.97672,73.16289,0.17137829128662477,0.09500561778670562,0.0,27.91,0.0,36.974663,0.0,0.005103265425209838,8.529999899387205,52.540000000000006,6.174315,32.53756,0.004720639224478515,0.024876945588240877,3.979999887483116,0.0,1.6529347,0.0,0.0021464174134141803,0.0,8.499999829428798,343.87000000000006,7.092122,142.6751,0.009209471250321713,0.12498582880015634,164.45999902291857,0.0,129.40598,0.0,0.1647430426213632,0.0,47.069999677538284,8.77,33.789173,1.0697687,0.04348725093688999,0.0013891475184711465,47.119999735341175,16.33,37.432724,3.1043096,0.0482070510668272,0.002505564782512936,82.74999932695107,318.77000000000004,66.92913,138.50102,0.08440463359767328,0.12109111834147114
2025-12-10,177,136.71362,142.6751,225.17238637941807,198,176.99999999999994,343.87000000000006,0.1728401101590272,0.12498582880015634,143,41,0.46217057028584724,0.951048951048951,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.8129099607467647,0.9141143560409546,7.560628956093467e-05,30,167.4599992975722,263.42,127.932,73.16289,0.16612602768828008,0.09500561778670562,0.0,27.91,0.0,36.974663,0.0,0.005103265425209838,9.540000702427756,52.540000000000006,8.78162,32.53756,0.006714082470747126,0.024876945588240877,0.7500000224948978,0.0,0.02160871,0.0,2.805997894227455e-05,0.0,14.749999817914624,343.87000000000006,10.367573,142.6751,0.013462805976046727,0.12498582880015634,161.5000001595904,0.0,126.32444,0.0,0.15934924219164914,0.0,35.86999976413103,8.77,25.834124,1.0697687,0.03354688710405715,0.0013891475184711465,45.01999968580306,16.33,34.0762,3.1043096,0.04424962904957747,0.002505564782512936,96.11000055006585,318.77000000000004,76.80329,138.50102,0.09504359152860607,0.12109111834147114
2025-12-11,177,48.728226,154.3391,37.113847342191484,218,165.71000002961506,332.15,0.04993716569802062,0.11871987724279069,107,42,,1.0,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.171214580535889,0.8025160431861877,-0.00415687138774,5,87.97999923134977,245.10999999999999,23.748589,69.18388,0.03083871422802171,0.08983868443772959,0.0,36.96,0.0,57.817764,0.0,0.007980042730357592,77.73000079826528,50.08,24.979637,27.337463,0.01909845146999891,0.02090115007470351,19.089999833217398,0.0,4.4831743,0.0,0.005821623569594316,0.0,84.37000074025394,332.15,26.555742,154.3391,0.02114510005219621,0.11871987724279069,62.2499994561437,0.0,17.68931,0.0,0.02297044393381999,0.0,0.0,9.92,0.0,1.4578161,0.0,0.0011188548326946067,0.0,19.209999999999997,0.0,2.9926612,0.0,0.0029806267321725428,165.71000002961506,303.02000000000004,48.728226,149.8886,0.04993716569802062,0.11462039892837292
2025-12-11,177,33.260063,154.3391,204.91773843491487,218,173.72999773378666,332.15,0.03854830931913373,0.11871987724279069,240,42,0.21634620337370455,0.925,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.627263069152832,0.8756136298179626,-0.001350238039821,10,124.52999865092131,245.10999999999999,24.56788,69.18388,0.03190260797280599,0.08983868443772959,0.0,36.96,0.0,57.817764,0.0,0.007980042730357592,49.19999908286541,50.08,8.692183,27.337463,0.006645701346327742,0.02090115007470351,3.0499999573444123,0.0,0.8562419,0.0,0.0011118724279606835,0.0,7.379999911753696,332.15,1.5644827,154.3391,0.0018140191615518887,0.11871987724279069,163.29999786468858,0.0,30.839336,0.0,0.035622417260881827,0.0,41.70999941753965,9.92,4.7591863,1.4578161,0.005283277250202165,0.0011188548326946067,44.379999386451615,19.209999999999997,9.840767,2.9926612,0.01061992848413299,0.0029806267321725428,87.63999892979544,303.02000000000004,18.660109,149.8886,0.022645103092914762,0.11462039892837292
2025-12-11,177,59.842037,154.3391,271.6390671546806,218,177.00000000619733,332.15,0.07191863957737828,0.11871987724279069,265,42,0.3135579086128216,0.879245283018868,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.001908302307129,0.9052206873893738,1.4859036078379228e-05,20,124.56999919124208,245.10999999999999,49.000603,69.18388,0.06362970589885819,0.08983868443772959,0.0,36.96,0.0,57.817764,0.0,0.007980042730357592,52.43000081495525,50.08,10.841433,27.337463,0.008288933678520084,0.02090115007470351,3.6299999674579477,0.0,1.405621,0.0,0.0018252684489954787,0.0,10.739999952251669,332.15,4.7275677,154.3391,0.005766768699770832,0.11871987724279069,162.63000008648766,0.0,53.708847,0.0,0.06432660132693283,0.0,45.39999949149432,9.92,10.597622,1.4578161,0.012489331746245435,0.0011188548326946067,49.02500110860578,19.209999999999997,16.715847,2.9926612,0.019691173587080852,0.0029806267321725428,82.5749994060972,303.02000000000004,32.52857,149.8886,0.039738134790908486,0.11462039892837292
2025-12-11,177,57.481087,154.3391,268.99137449341,218,176.67999844032525,332.15,0.06982880794516984,0.11871987724279069,256,42,0.32569609506467584,0.89453125,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.7795840501785278,0.9157465100288392,1.3699464698254835e-05,30,140.58999897183196,245.10999999999999,48.46737,69.18388,0.06293727564356108,0.08983868443772959,0.0,36.96,0.0,57.817764,0.0,0.007980042730357592,36.08999946849329,50.08,9.013714,27.337463,0.006891532301608762,0.02090115007470351,9.68999995463624,0.0,2.9509075,0.0,0.003831899281705649,0.0,11.670000028332108,332.15,6.49994,154.3391,0.007299491937560156,0.11871987724279069,155.3199984573569,0.0,48.030235,0.0,0.058697418273895616,0.0,51.17999945997723,9.92,11.617163,1.4578161,0.014435474291606545,0.0011188548326946067,53.38999950771359,19.209999999999997,19.440649,2.9926612,0.023581070399584025,0.0029806267321725428,72.10999947263446,303.02000000000004,26.423271,149.8886,0.03181226352740752,0.11462039892837292
2025-12-12,177,46.856155,145.00725,39.59904418236839,199,176.79000521032623,327.43000000000006,0.06084503004063017,0.11551166280167764,213,36,3.8208485705413836e-08,0.6948356807511737,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.232398986816406,0.7999238967895508,-0.0040123366989738,5,176.79000521032623,265.49999999999994,46.856155,73.05924,0.06084503004063017,0.09487103911406847,0.0,33.08,0.0,54.85363,0.0,0.007570932661934391,0.0,28.850000000000005,0.0,17.094378,0.0,0.013069691025674783,36.520001076311516,0.0,9.00663,0.0,0.011695554393815841,0.0,17.430000513694132,327.43000000000006,4.5459223,145.00725,0.005903104892702698,0.11551166280167764,122.84000362032057,0.0,33.303604,0.0,0.04324637199250489,0.0,0.0,3.73,0.0,0.38880342,0.0,0.0003904702695321094,0.0,17.68,0.0,2.6070125,0.0,0.003272944227382921,176.79000521032623,306.02,46.856155,142.01144,0.06084503004063017,0.11184825360482162
2025-12-12,177,44.503395,145.00725,40.9547117168354,199,172.780003906322,327.43000000000006,0.05778985937240419,0.11551166280167764,180,36,0.29591334637731787,0.7055555555555556,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.6272192001342773,0.8758047819137573,-0.0015376018248328,10,172.780003906322,265.49999999999994,44.503395,73.05924,0.05778985937240419,0.09487103911406847,0.0,33.08,0.0,54.85363,0.0,0.007570932661934391,0.0,28.850000000000005,0.0,17.094378,0.0,0.013069691025674783,29.16000071425011,0.0,8.041416,0.0,0.010442176572702187,0.0,13.28000039138728,327.43000000000006,3.975384,145.00725,0.005162232717749383,0.11551166280167764,130.34000280068454,0.0,32.486595,0.0,0.04218545039155094,0.0,0.0,3.73,0.0,0.38880342,0.0,0.0003904702695321094,0.0,17.68,0.0,2.6070125,0.0,0.003272944227382921,172.780003906322,306.02,44.503395,142.01144,0.05778985937240419,0.11184825360482162
2025-12-12,177,41.27976,145.00725,97.01649472829152,199,176.9999999999999,327.43000000000006,0.05360380779103144,0.11551166280167764,222,36,0.32343294191065197,0.9054054054054054,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.030755519866944,0.9040011167526244,-7.85513968873138e-05,20,176.9999999999999,265.49999999999994,41.27976,73.05924,0.05360380779103144,0.09487103911406847,0.0,33.08,0.0,54.85363,0.0,0.007570932661934391,0.0,28.850000000000005,0.0,17.094378,0.0,0.013069691025674783,35.020000761210106,0.0,5.6724305,0.0,0.007365930927932675,0.0,28.470000770657702,327.43000000000006,7.166426,145.00725,0.009305958803790084,0.11551166280167764,113.50999846813198,0.0,28.440899,0.0,0.03693191620171878,0.0,0.4100000134516575,3.73,0.18234526,0.38880342,0.00023678433284669275,0.0003904702695321094,61.13000176741517,17.68,15.15466,2.6070125,0.019679075757004758,0.003272944227382921,115.45999821913296,306.02,25.94275,142.01144,0.03368794505024441,0.11184825360482162
2025-12-12,177,38.83438,145.00725,145.00403922987783,199,176.98999965396155,327.43000000000006,0.05042836436913828,0.11551166280167764,372,36,0.4189364704957548,0.9301075268817204,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.8305721282958984,0.9134642481803894,-0.000193145458511,30,176.98999965396155,265.49999999999994,38.83438,73.05924,0.05042836436913828,0.09487103911406847,0.0,33.08,0.0,54.85363,0.0,0.007570932661934391,0.0,28.850000000000005,0.0,17.094378,0.0,0.013069691025674783,49.38999986444265,0.0,6.7640476,0.0,0.00878344972645249,0.0,26.889999964076324,327.43000000000006,6.1807284,145.00725,0.008025981533788277,0.11551166280167764,100.70999982544254,0.0,25.889606,0.0,0.03361893434729077,0.0,39.01000058191177,3.73,7.0919676,0.38880342,0.009209270630613166,0.0003904702695321094,42.540000060696286,17.68,10.614185,2.6070125,0.013783044566618234,0.003272944227382921,95.43999901135346,306.02,21.12823,142.01144,0.027436050410300138,0.11184825360482162
2025-12-13,177,14.74683,137.99945,39.65891473802888,187,177.0000000000012,329.93,0.0191494892621712,0.10798501483830877,214,35,4.590003543068703e-08,0.9953271028037384,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.534066677093506,0.7863265872001648,-0.0042173304512013,5,177.0000000000012,260.11,14.74683,65.60542,0.0191494892621712,0.08519187625906058,0.0,34.809999999999995,0.0,51.96236,0.0,0.007171877822076925,0.0,35.010000000000005,0.0,20.431679,0.0,0.015621260757171277,79.06000160897901,0.0,4.3302126,0.0,0.0056229951974136405,0.0,4.979999918187568,329.93,0.191235,137.99945,0.00024832811239382566,0.10798501483830877,92.95999847283458,0.0,10.225383,0.0,0.013278166494160786,0.0,150.44000043633417,20.84,9.775535,2.9799137,0.012694013915388973,0.0034612661804501533,12.44999979546892,11.04,2.3246632,3.9098399,0.003018690079495253,0.0018079833012850646,14.10999976819811,298.05,2.6466339,131.10971,0.003436784957688659,0.10271577147044647
2025-12-13,177,60.518547,137.99945,95.58629744001874,187,176.82000201993037,329.93,0.07665301471159816,0.10798501483830877,208,35,0.3592090397160173,0.8653846153846154,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.6045079231262207,0.877259373664856,-0.0010996511312832,10,167.77000169510114,260.11,56.898033,65.60542,0.07388490985676763,0.08519187625906058,0.0,34.809999999999995,0.0,51.96236,0.0,0.007171877822076925,9.050000324829222,35.010000000000005,3.6205163,20.431679,0.0027681048548305266,0.015621260757171277,52.34000130991729,0.0,15.255329,0.0,0.019809799311415327,0.0,20.640000316277874,329.93,7.111849,137.99945,0.00905168432066164,0.10798501483830877,103.84000039373522,0.0,38.15137,0.0,0.04779152984112793,0.0,27.800000694966297,20.84,4.0657167,2.9799137,0.004950141857277801,0.0034612661804501533,16.060000318054506,11.04,5.1845117,3.9098399,0.006486403235479787,0.0018079833012850646,132.96000100690958,298.05,51.268322,131.10971,0.06521646842601868,0.10271577147044647
2025-12-13,177,55.122658,137.99945,135.38196182651663,187,176.9398531780928,329.93,0.07121881788681614,0.10798501483830877,198,35,0.22424240931189912,0.8888888888888888,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0025081634521484,0.9056293964385986,-0.0001757629324052,20,173.20985322649568,260.11,54.447212,65.60542,0.07070239768613135,0.08519187625906058,0.0,34.809999999999995,0.0,51.96236,0.0,0.007171877822076925,3.729999951597107,35.010000000000005,0.67544687,20.431679,0.0005164202006847893,0.015621260757171277,42.34000179691495,0.0,15.01861,0.0,0.0195024078125504,0.0,13.620000292174463,329.93,4.3926687,137.99945,0.005704097572183657,0.10798501483830877,120.97985108900338,0.0,35.71138,0.0,0.04601231374047534,0.0,17.48000035375984,20.84,2.8237405,2.9799137,0.0036269611634578394,0.0034612661804501533,22.630000391865458,11.04,7.337093,3.9098399,0.00952757732769496,0.0018079833012850646,136.82985243246748,298.05,44.961826,131.10971,0.05806428032445828,0.10271577147044647
2025-12-13,177,53.57348,137.99945,167.1124383656727,187,176.97000674400374,329.93,0.06956780654676971,0.10798501483830877,232,35,0.43196997664851994,0.8491379310344828,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.839519023895264,0.913310408592224,-0.0001499314538735,30,176.97000674400374,260.11,53.57348,65.60542,0.06956780654676971,0.08519187625906058,0.0,34.809999999999995,0.0,51.96236,0.0,0.007171877822076925,0.0,35.010000000000005,0.0,20.431679,0.0,0.015621260757171277,84.7900038886539,0.0,20.839125,0.0,0.027060633969518633,0.0,12.44000058955452,329.93,4.3051295,137.99945,0.0055904235970164265,0.10798501483830877,79.74000226579533,0.0,28.429224,0.0,0.03691675083782455,0.0,39.99000164989736,20.84,7.9465723,2.9799137,0.010319016505143167,0.0034612661804501533,47.41000193023693,11.04,12.834819,3.9098399,0.01666664699384539,0.0018079833012850646,89.57000316386946,298.05,32.792084,131.10971,0.04258214738215758,0.10271577147044647
2025-12-14,177,45.741676,163.9021,39.69880114587881,222,176.78999480079688,364.54,0.059397828813194865,0.1333440446610485,213,40,1.2980722332933001e-08,0.9765258215962441,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.177313804626465,0.8036844730377197,-0.0040200292541842,5,176.78999480079688,255.29,45.741676,69.91096,0.059397828813194865,0.09078283546116309,0.0,29.900000000000002,0.0,46.765907,0.0,0.006454660134277939,0.0,79.34999999999998,0.0,47.22522,0.0,0.03610654906560745,74.69999780315361,0.0,17.69525,0.0,0.022978156647059687,0.0,10.789999682677742,364.54,2.765006,163.9021,0.0035904971158318504,0.1333440446610485,91.29999731496552,0.0,25.28142,0.0,0.03282917381191007,0.0,0.0,16.619999999999997,0.0,3.1526508,0.0,0.002886657774761987,0.0,6.279999999999999,0.0,0.53011584,0.0,0.0006768428321015988,176.78999480079688,341.64,45.741676,160.21933,0.059397828813194865,0.12978054265570854
2025-12-14,177,75.64531,163.9021,85.30456867828002,222,176.33000581883385,364.54,0.09721836617867613,0.1333440446610485,131,40,1.1736966955058858,0.8549618320610687,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.6236138343811035,0.8767015933990479,-0.0016743524540684,10,173.000005731806,255.29,73.75238,69.91096,0.09577110333735213,0.09078283546116309,0.0,29.900000000000002,0.0,46.765907,0.0,0.006454660134277939,3.3300000870278925,79.34999999999998,1.8929336,47.22522,0.001447262841324,0.03610654906560745,63.02000212870758,0.0,21.841503,0.0,0.028362271976077203,0.0,17.550000584324316,364.54,7.615951,163.9021,0.009517135754733695,0.1333440446610485,95.76000310580196,0.0,46.18785,0.0,0.05933895973182987,0.0,10.960000370210013,16.619999999999997,4.26223,3.1526508,0.005534716333686651,0.002886657774761987,31.25000104708684,6.279999999999999,12.995165,0.53011584,0.016609165364441663,0.0006768428321015988,134.12000440153702,341.64,58.387913,160.21933,0.0750744870484771,0.12978054265570854
2025-12-14,177,63.96257,163.9021,138.48845699091657,222,176.809854395431,364.54,0.08287580739361217,0.1333440446610485,222,40,0.37285149465195805,0.8423423423423423,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.9986356496810915,0.9060728549957277,-0.0001142682293419,20,174.35000376228135,255.29,63.620335,69.91096,0.08261415077573814,0.09078283546116309,0.0,29.900000000000002,0.0,46.765907,0.0,0.006454660134277939,2.459850633149673,79.34999999999998,0.34223127,47.22522,0.00026165661787403257,0.03610654906560745,52.75985192951704,0.0,14.573797,0.0,0.018924797665385094,0.0,14.15000042978156,364.54,3.8595405,163.9021,0.005011803540145438,0.1333440446610485,109.90000203613243,0.0,45.52923,0.0,0.05893920618808164,0.0,57.04985195146464,16.619999999999997,15.472325,3.1526508,0.02009157959921568,0.002886657774761987,57.9100013327332,6.279999999999999,21.623705,0.53011584,0.02807945019954297,0.0006768428321015988,61.8500011112332,341.64,26.866537,160.21933,0.03470477883324678,0.12978054265570854
