Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-11,357,197.10434,106.05346,419.7478262251546,205,357.1399999999995,424.93,0.28174475484472195,0.27848426913618385,57,46,1.8637905995017494,0.5614035087719298,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.494765281677246,0.9034402966499328,-2.2434189717335048e-05,111.63000183755699,22.14,142.27115,27.627506,0.11043486897806112,0.021445247767069426,122.7399998767376,119.01,45.952103,37.673527,0.14037408710673882,0.11508477646951444,122.76999828570487,283.78000000000003,8.881093,40.752426,0.030935798759922056,0.14195424489959996,0.0,0.0,0.0,0.0,0.0,0.0,101.71999793237393,424.93,28.109388,106.05346,0.08785415278353878,0.27848426913618385,255.4200020676256,0.0,168.99493,0.0,0.19389059623463104,0.0,124.95999865043103,38.89,85.4522,2.964491,0.10455492562584767,0.00981960179710531,95.68000078680613,43.74,48.933506,7.02806,0.06528905648842676,0.021898352345896176,136.50000056276232,342.29999999999995,62.718628,96.0609,0.11190077360873801,0.24676630548706308
2025-12-12,357,201.57149,144.86601,397.9293143112909,184,357.13999999999646,328.5400000000001,0.2560235462725432,0.2731110819973134,190,35,0.3287310091601828,0.9263157894736842,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5260478258132937,0.9017971754074096,-3.3396144695690065e-05,107.74999691675082,46.629999999999995,158.39459,81.48249,0.12295032775678687,0.06324900199461599,124.38999828907619,64.9,40.43095,25.4906,0.12350811805270343,0.0778684669435161,125.00000479416948,217.01,2.7459626,37.89291,0.009565100463052938,0.1319936130591813,3.04000002451534,0.0,0.0,0.0,0.0,0.0,55.159999504341116,328.5400000000001,60.72754,144.86601,0.06587489470742162,0.2731110819973134,298.94000047114,0.0,140.84395,0.0,0.19014864553094665,0.0,78.41999903703376,21.919999999999998,62.267677,1.6165316,0.06531862142938466,0.005487419385344299,85.67999858884264,28.659999999999997,60.079723,2.9016302,0.070478509129979,0.008294202401987541,193.04000237412006,277.96,79.22409,140.34784,0.12022641534573328,0.259329457680913
2025-12-13,357,233.79501,142.84875,382.4922387397682,182,357.0098960659377,336.40000000000003,0.3069449449567577,0.27466082315673157,116,35,1.277527489522891,0.7931034482758621,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.525627613067627,0.902451992034912,-7.939409204491614e-05,118.00989305903244,43.230000000000004,180.31538,76.90857,0.13996587489086906,0.05969859565068948,119.36000069356822,93.39,45.055786,34.371,0.13763602710218398,0.10499622958453081,119.64000231333712,199.78,8.423842,31.569195,0.02934304296370472,0.1099659979215113,0.0,0.0,0.0,0.0,0.0,0.0,106.5400017404015,336.40000000000003,111.352005,142.84875,0.13129290230228022,0.27466082315673157,250.46989432553625,0.0,122.44301,0.0,0.1756520436925915,0.0,63.99000079195741,50.43,49.566463,3.2994065,0.052193760404755915,0.011377723719058534,78.86000107167362,23.650000000000002,61.840187,5.7371063,0.0620552134516987,0.016557155213207962,214.1598942023068,262.32,122.38836,133.81226,0.1926959748440704,0.24672594860459163
2025-12-14,357,171.64195,145.90286,235.76554544583735,178,357.11999860651105,413.4800000000001,0.3067501646146191,0.3211966672445512,215,38,0.23832454737924522,0.7953488372093023,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.4828176498413086,0.905549943447113,8.8946421260606e-05,44.11000026339319,38.21,96.77455,64.15633,0.07511912993165636,0.04979994576581277,145.0499977107545,90.74999999999999,68.03813,31.160788,0.20784229827768919,0.09518969947730986,167.96000063236332,284.52000000000004,6.8293037,50.585762,0.023788736405273583,0.1762070220014286,0.0,0.0,0.0,0.0,0.0,0.0,133.00999864819434,413.4800000000001,131.16017,145.90286,0.18072268301196334,0.3211966672445512,224.1099999583167,0.0,40.48181,0.0,0.12602748077216464,0.0,97.65999917201017,37.900000000000006,61.64113,2.4857044,0.11521016700946876,0.00838867896943769,76.65999928506189,51.63,49.480328,9.747647,0.07811840232304877,0.030180329748977604,182.80000014943897,323.95,60.520523,133.66951,0.11342160090103098,0.28262766357394264
2025-12-15,357,242.50197,126.19648,336.58118796625786,182,356.52999514668056,332.14000000000004,0.36413134600766756,0.25660821530276595,58,37,2.108423088379272,0.5,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5086301565170288,0.9042171239852904,-4.746959449107203e-05,84.53999983695121,32.68,168.50186,62.78758,0.13079588643044307,0.04873748527716788,132.91999808583046,86.68,57.01078,30.343784,0.174156028685467,0.09269392499132258,139.0699972238989,212.78,16.989315,33.065117,0.05917943089175747,0.11517680503427549,0.0,0.0,0.0,0.0,0.0,0.0,116.56999772064653,332.14000000000004,116.46921,126.19648,0.13709102116377966,0.25660821530276595,239.95999742603402,0.0,126.032745,0.0,0.2270403265048702,0.0,79.9699992091088,67.02000000000001,76.9778,3.950329,0.10768504276617083,0.01354878925777488,104.88999862287167,42.760000000000005,84.42415,8.22633,0.1302792200266665,0.024831854095418028,171.66999731470005,222.36,81.10001,114.01982,0.12616707723829013,0.21822757529766282
2025-12-16,357,266.44135,130.12947,382.24698656225667,178,357.14000000000317,352.65,0.32008464631351424,0.26257299816437263,125,41,1.4259143582502076,0.8,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5236403942108154,0.903623104095459,-0.0001061306348012,118.27000385870063,38.720000000000006,218.55466,65.31605,0.1696482746646544,0.05070015413013721,119.43499807065128,93.49999999999999,38.196823,32.421288,0.11668331436146732,0.09904026969864192,119.43499807065122,220.43000000000004,9.689876,32.392136,0.03375305728739251,0.11283257433559349,0.0,0.0,0.0,0.0,0.0,0.0,117.51000118868696,352.65,120.81364,130.12947,0.14877390007756852,0.26257299816437263,239.62999881131623,0.0,145.62773,0.0,0.17131075902276255,0.0,46.840000247665955,45.050000000000004,40.955032,2.979103,0.05177631730274233,0.010035673225489108,88.8000016385203,34.63999999999999,67.06523,5.8677745,0.08918958488459999,0.018063540321098102,221.49999811381687,272.96000000000004,158.4211,121.28259,0.17911876008168687,0.23447378563045035
2025-12-17,357,248.6296,118.2205,366.27462884987983,163,357.0949978813951,319.74999999999994,0.32449003203038296,0.24489659670352062,103,35,1.94373644539461,0.5922330097087378,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5400490760803225,0.902932345867157,6.194987928874692e-05,108.26999687548489,32.46,193.72343,57.359543,0.1503735928515405,0.04452409119918766,124.38999944367522,79.72,39.99622,27.130348,0.12218010697764904,0.0828775538374994,124.43500156223497,207.57000000000002,14.909957,33.730618,0.051936332201193446,0.11749495166683357,0.0,0.0,0.0,0.0,0.0,0.0,104.76999910072334,319.74999999999994,102.909065,118.2205,0.12627247771444797,0.24489659670352062,252.3249987806717,0.0,145.72055,0.0,0.19821754891118548,0.0,33.799999382668716,43.80999999999999,29.786514,2.9482446,0.03326349425055035,0.009895840095049749,74.55999935099085,19.6,55.78089,2.2938614,0.07147147100580473,0.00723180705185644,248.73499914773555,256.34,163.06221,112.97839,0.2197550659163586,0.22776894943555862
2025-12-18,357,256.74344,124.63933,377.7607628954669,174,357.1399999999844,342.63999999999993,0.3087967643133615,0.26816011576930554,167,42,4.6708444875480115,0.9041916167664671,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.519315242767334,0.9045427441596984,8.805201710961439e-05,113.66999826472352,31.02,209.80942,56.5432,0.16285997387023657,0.04389042403334311,121.73500086762142,86.81,40.952972,30.176182,0.12510277546091617,0.09218193419971142,121.73500086763949,224.81000000000003,5.981058,37.919937,0.020834014982208753,0.13208775753625102,2.7500000804519913,0.0,0.0,0.0,0.0,0.0,116.91000060315507,342.63999999999993,120.435776,124.63933,0.14747884249897622,0.26816011576930554,237.47999931637736,0.0,136.30766,0.0,0.1613179159878331,0.0,73.65499865593013,48.12,58.650833,3.4910474,0.06367658769766503,0.011726511233541006,141.50000062550086,38.52,90.51525,5.628042,0.1200652457771145,0.017650098090858247,141.98500071855335,256.0,107.57736,115.52023,0.12505492855145275,0.2387834940386251
2025-12-19,357,246.23375,109.66382,357.5839680507501,152,357.1399999999997,242.35000000000002,0.330215079339692,0.20050014440028324,59,33,1.801323795028886,0.7457627118644068,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5403608083724976,0.9035025238990784,-8.334930202474647e-05,102.21999990742509,34.18,188.08754,63.84515,0.14599884089399837,0.04955840196551727,127.46000004628742,57.33000000000001,42.76451,20.207905,0.1306366599081635,0.061730927614267135,127.46000004628713,150.84,15.3817,25.610767,0.053579578537530134,0.08921081482049883,0.0,0.0,0.0,0.0,0.0,0.0,199.12999833653726,242.35000000000002,132.67857,109.66382,0.19012463959514522,0.20050014440028324,158.01000166346245,0.0,113.55515,0.0,0.14009044557109895,0.0,92.17000033027188,38.629999999999995,48.377262,2.7679367,0.07626304866952076,0.009346771649093205,123.58999980917693,20.810000000000002,86.66848,2.779366,0.1107569292025344,0.0086676118549113,141.37999986055084,182.91000000000003,111.18801,104.11652,0.1431951044287122,0.18248576326003701
2025-12-20,357,256.55737,130.50385,372.10075456460487,173,356.9900071011799,291.04,0.33852075275676,0.2651781174503131,94,34,0.030892646777490606,0.7872340425531915,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5163155794143677,0.9053558707237244,-4.811891082018893e-05,112.680004281195,35.17,198.074,64.25114,0.15375061638887041,0.049873540332796264,121.9800014367909,102.13,44.212555,36.112465,0.13506013169741204,0.11031605815843724,122.33000138319385,153.74,14.27082,30.140255,0.049710004670477516,0.10498851895907958,3.8500000675707358,0.0,0.0,0.0,0.0,0.0,139.75000177278255,291.04,118.429634,130.50385,0.15915997412030164,0.26517811745031306,213.39000526082646,0.0,138.12775,0.0,0.17936077114892388,0.0,64.4600017923751,38.019999999999996,69.486725,2.9391642,0.07315359574041393,0.010114326972564956,83.71000130147483,20.929999999999996,80.62149,3.4412951,0.09221133615193298,0.010400060687806838,208.82000400732983,232.09,106.44915,124.1234,0.17315581483351664,0.24466372361572455
2025-12-21,357,177.98361,124.58887,281.980006451492,184,357.1399999999901,375.89,0.2740339726893629,0.26632415658887587,201,38,0.47777097672279173,0.9253731343283582,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5480334758758545,0.9038049578666688,8.978155689438795e-06,49.53000072486833,34.47,119.581406,57.511936,0.09282245788377684,0.04464238319872188,151.43000121574997,79.36000000000001,51.856766,27.930843,0.15841161265716483,0.08532289951452145,156.17999805937183,262.06,6.5454288,39.1461,0.022799902148421255,0.13635887387563256,0.9899999843395412,0.0,0.058624387,0.0,0.00020420822379989796,0.0,119.57999916589097,375.89,143.20026,124.58887,0.1650345477419858,0.26632415658887587,236.57000084975957,0.0,34.72473,0.0,0.10879521589308606,0.0,91.6299990944181,56.459999999999994,52.722164,3.9409251,0.07076816984005437,0.01372755201805102,106.0399990995285,42.88,57.338234,7.3455453,0.08487460720326631,0.022961426510567318,159.47000180604348,276.55,67.923225,113.302414,0.11839119835169555,0.2296351786131479
2025-12-22,357,223.026,123.87024,317.42593637828315,167,351.9797856467359,398.87,0.3206511942843804,0.2844109704528297,43,32,4.290134085968179,0.4186046511627907,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5178908109664917,0.9060792326927184,-3.021063109755122e-05,84.96999894514576,29.659999999999997,161.696,50.05003,0.12551299634876392,0.03885024145457573,127.5199994338135,76.97,43.156963,27.02101,0.13183553128109127,0.08254354090823979,139.4897872677766,292.23999999999995,18.17302,46.799206,0.0633026666545252,0.1630171880900142,0.0,0.0,0.0,0.0,0.0,0.0,146.2499996726944,398.87,139.99832,123.87024,0.17479683874631974,0.2844109704528297,205.72978597404145,0.0,83.02767,0.0,0.14585434545034007,0.0,80.67989061473257,53.629999999999995,70.96553,2.293952,0.08536516032228256,0.007962306364074486,138.3298912844005,20.209999999999997,94.51159,2.082759,0.12781456839264882,0.006512112683728078,132.9700037476028,325.03000000000003,57.548862,119.49353,0.1074714508596708,0.26993654516978643
