Day,Search keyword,Search keyword match type,Campaign,Clicks,Conv. value,Currency code,Cost
2025-07-27,google gen ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,6,0.00,USD,56.87
2025-07-27,ai certification for product managers,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,200.00,USD,15.92
2025-07-27,artificial intelligence project management certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,8.70
2025-07-27,learn ai for business,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,8,0.00,USD,66.40
2025-07-27,ai deployment training,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,10.18
2025-07-27,enterprise ai course,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,1,200.00,USD,10.19
2025-07-27,ai training,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,2.56
2025-07-27,ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,2,0.00,USD,3.42
2025-07-27,artificial intelligence online,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.83
2025-07-27,ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.78
2025-07-27,how to learn artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,2.57
2025-07-27,best ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,3,0.00,USD,6.67
2025-07-27,top ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,2.24
2025-07-27,ai degree programs online,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,2.52
2025-07-27,artificial intelligence course for managers,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,2.36
2025-07-27,ai certificate program,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,12,0.00,USD,26.05
2025-07-27,mit xpro ai course,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,1,200.00,USD,1.80
2025-07-27,generative ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,2.33
2025-07-27,google gen ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,2.10
2025-07-27,learn ai for business,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,7,0.00,USD,16.26
2025-07-27,artificial intelligence courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,6,0.00,USD,2.14
2025-07-27,ai class,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.31
2025-07-27,ai in business,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.31
2025-07-27,ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,13,0.00,USD,4.52
2025-07-27,artificial intelligence online,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,6,0.00,USD,2.56
2025-07-27,artificial intelligence certificate programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.31
2025-07-27,how to learn artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,6,0.00,USD,2.30
2025-07-27,ai engineer course,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.30
2025-07-27,ai certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,3,0.00,USD,1.11
2025-07-27,best ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.33
2025-07-27,best machine learning certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.33
2025-07-27,best ai courses online,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.33
2025-07-27,google artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.35
2025-07-27,top ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.35
2025-07-27,ai certificate programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.33
2025-07-27,ai solutions for business,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.41
2025-07-27,artificial intelligence professionals,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.34
2025-07-27,ai certificate course,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.37
2025-07-27,ai for business leaders course,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.38
2025-07-27,ai design courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.35
2025-07-27,mit online ai program,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.35
2025-07-27,artificial intelligence course for managers,Phrase,Course - DAI - Run 1 - Search - Lead Gen - B,3,0.00,USD,1.07
2025-07-27,ai certificate program,Phrase,Course - DAI - Run 1 - Search - Lead Gen - B,28,0.00,USD,10.68
2025-07-27,mit xpro ai course,Phrase,Course - DAI - Run 1 - Search - Lead Gen - B,3,0.00,USD,1.02
2025-07-27,generative ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,4,0.00,USD,1.41
2025-07-27,generative ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,7,0.00,USD,2.59
2025-07-27,google gen ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,2,0.00,USD,0.66
2025-07-27,genai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.29
2025-07-27,ai certification for product managers,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.33
2025-07-27,ai training for product managers,Phrase,Course - DAI - Run 1 - Search - Lead Gen - B,2,0.00,USD,0.72
2025-07-27,learn ai for business,Phrase,Course - DAI - Run 1 - Search - Lead Gen - B,7,0.00,USD,2.49
2025-07-28,artificial intelligence courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,11,0.00,USD,73.60
2025-07-28,ai training,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,4,200.00,USD,28.05
2025-07-28,ai in business,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.50
2025-07-28,ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,5,0.00,USD,28.59
2025-07-28,ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.89
2025-07-28,ai courses online,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,3,0.00,USD,18.67
2025-07-28,artificial intelligence degree programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,7.72
2025-07-28,how to learn artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,18,0.00,USD,120.06
2025-07-28,ai engineer course,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,14.14
2025-07-28,best ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,6.34
2025-07-28,mit ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,4,0.00,USD,23.36
2025-07-28,ai certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,8,0.00,USD,52.42
2025-07-28,ai degree programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,4,0.00,USD,26.93
2025-07-28,best ai certifications,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.42
2025-07-28,best machine learning certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,13.45
2025-07-28,top ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,3,0.00,USD,19.54
2025-07-28,ai strategy course,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,6.36
2025-07-28,ai certificate programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,4,0.00,USD,22.74
2025-07-28,ai solutions for business,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,7.31
2025-07-28,ai certificate course,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,6.72
2025-07-28,ai for executives,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.55
2025-07-28,artificial intelligence in project management,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,12.29
2025-07-28,artificial intelligence course for managers,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,5,0.00,USD,31.24
2025-07-28,ai certificate program,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,55,0.00,USD,353.75
2025-07-28,artificial intelligence professional program,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,6.63
2025-07-28,generative ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.28
2025-07-28,generative ai certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,17.70
2025-07-28,gen ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,200.00,USD,14.26
2025-07-28,google gen ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,5,0.00,USD,32.06
2025-07-28,genai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,13.75
2025-07-28,ai certification for product managers,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,13.82
2025-07-28,online ai course for business leaders,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,8.34
2025-07-28,ai certification for executives,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,18.34
2025-07-28,learn ai for business,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,11,0.00,USD,73.13
2025-07-28,ai deployment training,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,12.01
2025-07-28,enterprise ai course,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,11.02
2025-07-28,artificial intelligence courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,2,200.00,USD,3.84
2025-07-28,ai training,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.67
2025-07-28,ai in business,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.73
2025-07-28,ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,2,0.00,USD,3.84
2025-07-28,artificial intelligence online,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,2,0.00,USD,2.97
2025-07-28,how to learn artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,2,0.00,USD,3.77
2025-07-28,best ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,3,0.00,USD,5.96
2025-07-28,mit ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,3,0.00,USD,5.73
2025-07-28,ai certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,3,0.00,USD,6.60
2025-07-28,ai degree programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.57
2025-07-28,best ai certifications,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,2.04
2025-07-28,ai strategy course,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.68
2025-07-28,artificial intelligence course for managers,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,3,0.00,USD,5.90
2025-07-28,ai certificate program,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,12,2850.00,USD,21.49
2025-07-28,mit xpro ai course,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,2,0.00,USD,2.86
2025-07-28,generative ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,2.30
2025-07-28,learn ai for business,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,5,0.00,USD,8.63
2025-07-28,artificial intelligence courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,10,0.00,USD,3.41
2025-07-28,artificial intelligence program,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.40
2025-07-28,ai training,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.35
2025-07-28,ai class,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,2,0.00,USD,0.84
2025-07-28,ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,11,0.00,USD,3.53
2025-07-28,artificial intelligence certificate programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.33
2025-07-28,how to learn artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,5,0.00,USD,1.75
2025-07-28,ai engineer course,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,6,0.00,USD,1.87
2025-07-28,best ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.35
2025-07-28,best ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,3,0.00,USD,1.01
2025-07-28,how can i learn artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.40
2025-07-28,best ai certifications,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,2,0.00,USD,0.72
2025-07-28,best machine learning certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,2,0.00,USD,0.65
2025-07-28,ai for business leaders course,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.29
2025-07-28,ai design courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,200.00,USD,0.37
2025-07-28,ai degree programs online,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.26
2025-07-28,ai strategy course,Phrase,Course - DAI - Run 1 - Search - Lead Gen - B,2,200.00,USD,0.75
2025-07-28,artificial intelligence in project management,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.35
2025-07-28,ai certificate program,Phrase,Course - DAI - Run 1 - Search - Lead Gen - B,41,0.00,USD,13.71
2025-07-28,artificial intelligence professional program,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.41
2025-07-28,generative ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,2,0.00,USD,0.60
2025-07-28,generative ai certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.26
2025-07-28,gen ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.29
2025-07-28,google gen ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,4,0.00,USD,1.46
2025-07-28,learn ai for business,Phrase,Course - DAI - Run 1 - Search - Lead Gen - B,9,4150.00,USD,3.01
2025-07-29,artificial intelligence courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,5,0.00,USD,25.09
2025-07-29,ai training,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,11.50
2025-07-29,ai class,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,12.16
2025-07-29,ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,5,0.00,USD,28.13
2025-07-29,ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.32
2025-07-29,ai courses online,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,4.89
2025-07-29,how to learn artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,17,0.00,USD,86.49
2025-07-29,best ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,6.04
2025-07-29,mit ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,4.04
2025-07-29,ai certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,3,0.00,USD,15.42
2025-07-29,ai degree programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,4.88
2025-07-29,how can i learn artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,4.69
2025-07-29,best ai certifications,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,4.00
2025-07-29,best machine learning certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,10.16
2025-07-29,top ai certifications,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,4.07
2025-07-29,google artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,4.48
2025-07-29,ai business process automation,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,4.55
2025-07-29,artificial intelligence professionals,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,4.91
2025-07-29,ai degree programs online,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.40
2025-07-29,ai strategy course,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.62
2025-07-29,artificial intelligence in project management,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,11.17
2025-07-29,artificial intelligence course for managers,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,11.47
2025-07-29,ai certificate program,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,37,0.00,USD,184.79
2025-07-29,ai executive education online,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.68
2025-07-29,stanford ai executive program,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,6.19
2025-07-29,executive ai training,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.45
2025-07-29,mit xpro ai course,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,6.20
2025-07-29,generative ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.20
2025-07-29,gen ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,9.55
2025-07-29,ai certification for product managers,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,9.44
2025-07-29,online ai course for business leaders,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.52
2025-07-29,ai certification for executives,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.12
2025-07-29,learn ai for business,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,12,0.00,USD,60.40
2025-07-29,ai deployment training,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.46
2025-07-29,enterprise ai course,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,3,0.00,USD,14.04
2025-07-29,artificial intelligence courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.88
2025-07-29,ai training,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.88
2025-07-29,ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,4,0.00,USD,6.93
2025-07-29,how to learn artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,3,0.00,USD,5.65
2025-07-29,ai engineer course,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.78
2025-07-29,mit ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.18
2025-07-29,ai certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.74
2025-07-29,best ai certifications,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.76
2025-07-29,google artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.86
2025-07-29,artificial intelligence course for managers,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,2,0.00,USD,3.50
2025-07-29,ai certificate program,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,8,0.00,USD,13.88
2025-07-29,mit xpro ai course,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,3,0.00,USD,4.60
2025-07-29,generative ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.80
2025-07-29,generative ai certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.78
2025-07-29,google gen ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.72
2025-07-29,ai certification mit,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.67
2025-07-29,ai business analyst certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.76
2025-07-29,learn ai for business,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,5,200.00,USD,8.22
2025-07-29,artificial intelligence courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,10,0.00,USD,2.92
2025-07-29,ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,17,0.00,USD,5.43
2025-07-29,ai courses online,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,4,2500.00,USD,1.31
2025-07-29,artificial intelligence certificate programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,2,0.00,USD,0.56
2025-07-29,how to learn artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,13,0.00,USD,4.37
2025-07-29,ai engineer course,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.40
2025-07-29,best ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.34
2025-07-29,ai certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.33
2025-07-29,best ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,2,0.00,USD,0.54
2025-07-29,ai degree programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.33
2025-07-29,top ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.30
2025-07-29,ai certificate program,Phrase,Course - DAI - Run 1 - Search - Lead Gen - B,35,0.00,USD,11.48
2025-07-29,generative ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,2,0.00,USD,0.69
2025-07-29,generative ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,5,0.00,USD,1.54
2025-07-29,genai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,3,0.00,USD,1.38
2025-07-29,ai certification for product managers,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.36
2025-07-29,ai training for product managers,Phrase,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.33
2025-07-29,learn ai for business,Phrase,Course - DAI - Run 1 - Search - Lead Gen - B,9,0.00,USD,2.71
2025-07-30,artificial intelligence courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,3,0.00,USD,14.77
2025-07-30,ai training,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,7,0.00,USD,36.41
2025-07-30,ai class,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,4,0.00,USD,18.91
2025-07-30,ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,4,0.00,USD,21.91
2025-07-30,ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,10.68
2025-07-30,ai courses online,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,3,0.00,USD,15.32
2025-07-30,how to learn artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,19,0.00,USD,97.02
2025-07-30,ai engineer course,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,7,0.00,USD,35.74
2025-07-30,best ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.58
2025-07-30,mit ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,3,0.00,USD,16.11
2025-07-30,ai certification,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,9,133.33,USD,44.85
2025-07-30,best ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.52
2025-07-30,top ai certifications,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.43
2025-07-30,google artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.67
2025-07-30,artificial intelligence professionals,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,9.64
2025-07-30,ai for executives,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,4.03
2025-07-30,artificial intelligence course for managers,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,2,0.00,USD,7.55
2025-07-30,ai certificate program,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,31,66.67,USD,154.38
2025-07-30,ai for business wharton,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.35
2025-07-30,mit xpro ai course,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,1,100.00,USD,4.40
2025-07-30,generative ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.28
2025-07-30,generative ai programs,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.48
2025-07-30,google gen ai course,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.04
2025-07-30,ai certification for product managers,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,3,0.00,USD,12.99
2025-07-30,ai certification mit,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,3,0.00,USD,15.87
2025-07-30,mit professional education ai,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,100.00,USD,4.31
2025-07-30,learn ai for business,Phrase,Course - DAI - Run 1 - Search - Lead Gen - USA,6,0.00,USD,32.71
2025-07-30,ai certification for business leaders,Exact,Course - DAI - Run 1 - Search - Lead Gen - USA,1,0.00,USD,5.46
2025-07-30,artificial intelligence courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,2,0.00,USD,3.32
2025-07-30,ai in business,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,2,0.00,USD,3.38
2025-07-30,ai courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,4,0.00,USD,6.73
2025-07-30,how to learn artificial intelligence,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.70
2025-07-30,ai engineer course,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.18
2025-07-30,ai degree programs online,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,2,0.00,USD,3.28
2025-07-30,ai certificate program,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,13,0.00,USD,22.08
2025-07-30,mit xpro ai course,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,2,0.00,USD,3.39
2025-07-30,generative ai training,Exact,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.69
2025-07-30,ai training for product managers,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.69
2025-07-30,learn ai for business,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,5,0.00,USD,8.43
2025-07-30,ai deployment training,Phrase,Course - DAI - Run 1 - Search - Lead Gen - A,1,0.00,USD,1.62
2025-07-30,artificial intelligence courses,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,13,0.00,USD,3.57
2025-07-30,ai training,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,3,0.00,USD,1.00
2025-07-30,ai class,Exact,Course - DAI - Run 1 - Search - Lead Gen - B,1,0.00,USD,0.25
