Match type,Region,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Cost,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49,Clicks
Phrase,USA,Friday,0,Sep,0,10,9.60245002503719,9.53531447429081,9.669518469318682,-0.201406652239136,-0.08052814899942726,4.0,0.250225,4.33,3.38,0.62292475,0.5135196,-0.101035595,-0.25159997,-0.018287582,-0.099678926,0.1359304,-0.113871075,0.026700197,0.008915678,0.012288086,-0.066328496,0.038826104,-0.20097534,-0.13951488,-0.087078206,-0.14190352,-0.031033501,-0.04524989,-0.055490546,-0.03109867,-0.04090703,0.029236697,-0.18871039,-0.01955907,-0.0034891623,0.16180053,-0.03542536,-0.10117017,-0.030737411,-0.06905865,-0.15364859,0.04410592,-0.011260673,0.026530508,0.07127426,0.03390146,0.03906269,-0.043860707,-0.05871943,-0.022693567,-0.056957155,-0.05819929,-0.03500808,-0.033360817,-0.0042810435,-0.016645905,0.017107304,0.006720773,0.0029362508,2
Broad,B,Monday,0,Mar,0,4,10.007892611890918,8.931491077181967,8.694664460960162,0.2006482512920229,0.1681282011604384,72.0,1.241547,9.915652,0.25,0.8084734,-0.36934572,0.052864455,-0.24287662,-0.21995726,-0.026236871,-0.04872278,-0.21402581,0.10597453,0.06722967,0.041284896,0.0940454,-0.049344536,-0.029004937,-0.0011342856,-0.042996272,-0.02216704,0.018767297,-0.051885333,0.031038161,-0.027851343,0.008281069,-0.010667219,-0.02893903,-5.8666614e-05,0.018682009,0.03851262,-0.0022898116,0.0029603462,0.0074618678,0.002945831,0.0063346373,-0.032071505,-0.033224344,0.013063349,0.050713483,0.001896342,0.03696751,-0.030629702,-0.031822674,-0.004880399,0.027373543,0.014869624,0.0030419815,-0.024095211,0.013046953,0.029105574,0.017375676,-0.006611645,0.010303606,1
Phrase,B,Monday,0,Jun,0,91,9.60245002503719,9.60245002503719,9.568882249664,0.0,0.02877237889130512,4.0,0.250225,4.33,2.02,0.62292475,0.5135196,-0.101035595,-0.25159997,-0.018287582,-0.099678926,0.1359304,-0.113871075,0.026700197,0.008915678,0.012288086,-0.066328496,0.038826104,-0.20097534,-0.13951488,-0.087078206,-0.14190352,-0.031033501,-0.04524989,-0.055490546,-0.03109867,-0.04090703,0.029236697,-0.18871039,-0.01955907,-0.0034891623,0.16180053,-0.03542536,-0.10117017,-0.030737411,-0.06905865,-0.15364859,0.04410592,-0.011260673,0.026530508,0.07127426,0.03390146,0.03906269,-0.043860707,-0.05871943,-0.022693567,-0.056957155,-0.05819929,-0.03500808,-0.033360817,-0.0042810435,-0.016645905,0.017107304,0.006720773,0.0029362508,4
Broad,B,Tuesday,0,Oct,0,104,7.550135342488429,8.116914837139719,8.152940850394296,-0.2161560795274715,-0.03087943993249574,60.0,1.54,12.309891,1.8,0.74693394,0.25923496,-0.15448385,-0.08720215,0.14729057,-0.15128838,-0.12944312,0.028439915,-0.08479233,0.038817637,-0.011423648,0.10578199,0.22979328,-0.037012354,0.088024914,-0.05364662,0.18654816,-0.059623033,-0.22733164,-0.039291866,0.03390609,0.01181357,0.035972737,-0.12131135,0.029959843,-0.07221889,-0.046648115,-0.020270877,0.06620884,0.024647038,-0.10603688,0.09257676,0.06590973,0.025586074,-0.09624413,0.12857799,-0.122665405,0.0001738722,0.018181525,-0.0054852194,0.043324716,0.029599084,0.043893598,-0.020468306,-0.002350877,-0.012344543,0.0021683266,-0.04830144,0.0048968717,0.015772656,4
Broad,A,Sunday,1,Dec,0,43,11.010415172807951,11.010415172807951,11.010415172807951,0.0,-2.4694939242420226e-16,56.0,0.480678,5.268923,1.71,0.6404581,0.1342403,0.26061583,-0.36620793,-0.050594922,-0.3386163,0.03149558,-0.015069297,0.021678494,0.0031942795,0.10357041,-0.18203911,-0.09740887,-0.055468354,0.022775076,-0.18784316,0.023591358,-0.005216024,0.10507655,-0.19457161,-0.12828234,0.008173164,-0.020124257,-0.07732889,0.013039509,-0.05396021,-0.06864104,0.039377537,-0.06635087,-0.06786123,-0.02850923,0.074902125,0.13482091,-0.07535515,-0.102364585,-0.13816582,-0.011888601,-0.00435508,0.0139362365,0.031024938,-0.048721187,0.0023107387,0.020881662,0.03637631,-0.033434797,-0.010780653,0.02785616,0.012067146,-0.0033496707,-0.019969773,2
Phrase,A,Tuesday,0,Jan,0,13,10.809748150372926,9.872745082939675,9.804688367091552,0.0,0.058168744542104356,66.0,0.527687,5.498622,4.42,0.7557319,-0.15936254,0.3859555,0.053041577,0.3125912,0.014231652,0.15231602,0.028169086,0.1370806,-0.12119023,0.02616198,-0.043045,-0.050391898,0.07776287,-0.015263765,0.10850171,-0.017088184,0.04905531,-0.011303119,-0.034591135,-0.040281165,-0.006206679,-0.05037119,-0.037611604,-0.04952378,0.02371219,0.08423765,0.12937942,0.03356076,0.05556525,-0.040388267,-0.048092317,0.029394913,0.036997885,-0.020720506,0.0037327695,-0.06857226,0.019874485,0.003577804,0.052809533,-0.07598825,0.04757842,-0.018029328,-0.048942327,0.06968591,0.025683705,-0.03661839,0.0002540525,0.01791037,0.0051530376,2
Phrase,USA,Tuesday,0,Sep,0,125,7.550135342488429,7.170888478512505,7.1617820677269926,0.0,0.016540167517360857,27.0,0.484526,4.99073,8.36,0.8320953,0.22437687,-0.017916473,0.017022246,0.075130224,0.20862164,-0.22506513,0.059234034,-0.1914208,-0.12680003,-0.053076044,-0.024630364,-0.020783437,0.11436642,0.008576636,0.09145575,0.03662697,0.04952877,0.0051194285,-0.0042249924,-0.010266514,-0.03637437,0.061794076,-0.05572988,-0.012760206,0.015874678,0.0695967,-0.07803809,-0.004570795,-0.0043526394,-0.018990545,0.06916375,-0.046935238,-0.014261288,-0.051813018,-0.05344236,0.031486016,0.07068955,0.14182177,-0.0071549546,-0.0045835576,-0.02115143,-0.054898266,-0.045807656,-0.04517893,-0.0023572813,0.05505372,0.022813456,-0.03325666,0.011374816,3
Broad,USA,Monday,0,Feb,0,32,10.809748150372926,9.602405287393932,9.568837512020743,0.20127243930936345,0.01726342733478313,66.0,0.527687,5.498622,2.74,0.7557319,-0.15936254,0.3859555,0.053041577,0.3125912,0.014231652,0.15231602,0.028169086,0.1370806,-0.12119023,0.02616198,-0.043045,-0.050391898,0.07776287,-0.015263765,0.10850171,-0.017088184,0.04905531,-0.011303119,-0.034591135,-0.040281165,-0.006206679,-0.05037119,-0.037611604,-0.04952378,0.02371219,0.08423765,0.12937942,0.03356076,0.05556525,-0.040388267,-0.048092317,0.029394913,0.036997885,-0.020720506,0.0037327695,-0.06857226,0.019874485,0.003577804,0.052809533,-0.07598825,0.04757842,-0.018029328,-0.048942327,0.06968591,0.025683705,-0.03661839,0.0002540525,0.01791037,0.0051530376,1
Exact,A,Friday,0,Mar,0,31,3.044522437723423,2.613437661106721,2.505666466952546,0.6466271649250523,0.09237530927500724,81.0,0.57729,10.508915,1.54,0.7461148,0.25028026,-0.2036595,0.2251805,-0.015222955,-0.30898026,0.092600614,0.17089154,-0.09575483,0.010154505,-0.07175877,0.07331163,-0.13532872,-0.017734008,-0.045667715,0.035140373,-0.02413025,0.0656023,0.05902936,0.05879307,0.07989824,-0.13956274,0.0022284146,0.08634803,0.007214065,0.06341345,0.0969431,-0.105443105,0.037836093,-0.057237588,-0.015987433,-0.011811383,-0.0049779513,0.01315778,-0.063374884,-0.093050756,-0.03115902,-0.086773954,0.0045863544,-0.0938379,0.054610107,0.024628459,-0.013778408,0.03324157,-0.00898593,-0.006113764,0.031115754,-0.043119278,0.018799467,0.0063757715,1
Broad,USA,Sunday,1,Jan,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.45564032,0.39967892,-0.23868324,-0.19192688,0.05959275,-0.106073976,0.05540392,-0.06572329,0.3868865,0.08367836,0.19078028,-0.26051453,0.22957659,0.098811224,-0.07064229,-0.004070669,0.00015801289,-0.21944284,0.16543877,0.18152589,0.058137543,-0.03043836,0.011398113,0.058252525,-0.10481276,-0.07640702,0.13110569,-0.018937696,0.019612635,0.0025842318,0.03418247,0.14051212,-0.002679584,-0.010392278,0.09279552,-0.015460011,-0.046811324,0.041860666,0.041148983,0.014861507,0.016729666,-0.024367845,0.0037200092,-0.002757076,0.012245361,-0.0021982817,-0.002249363,-0.013229208,0.006255763,-0.012403593,1
Exact,B,Monday,0,Dec,0,42,7.550135342488429,7.7058055116436455,7.666887969354842,0.23350525373282416,0.006671578678080727,23.0,0.84256,3.8,0.77,0.58911026,0.20883048,-0.06742632,0.11114917,-0.10091291,-0.46026203,0.030598696,0.21943137,-0.12177875,-0.103350885,0.15735897,-0.012861162,0.027781295,0.108350016,-0.07111979,-0.24607122,0.08876549,0.11094099,-0.19595201,-0.0025435789,-0.02430758,-0.05743899,-0.15989108,0.12575865,-0.068000264,-0.12398544,0.070777826,0.13669658,0.097066015,-0.10121138,0.074267834,-0.018806027,-0.09099528,-0.018764373,-0.045320675,0.03745377,0.0602052,0.031469278,0.0013880363,-0.008929383,0.013005738,-0.035716765,-0.009047867,-0.0018672615,0.013594388,0.011635922,-0.0120002525,0.02867387,-0.008058552,0.0035680917,2
Broad,A,Saturday,1,Dec,0,44,7.550135342488429,7.492884799324524,7.492884799324524,-0.1717516294917143,-1.9299366189708575e-16,26.0,1.048805,7.975156,9.27,0.5921406,0.1315525,-0.2372185,0.56365836,0.07661174,-0.3009842,-0.15490822,-0.23067977,0.03651327,-0.0018446314,0.09297625,0.0041486034,-0.09379052,0.014978033,-0.0537347,-0.0050964947,-0.11296611,0.034474503,0.033871245,-0.040245622,-0.028052317,0.057788707,-0.008629679,-0.03014004,0.01252697,-0.051802777,-0.02496147,0.006644445,-0.044342756,-0.05127386,-0.0074175126,0.05149881,0.00975881,0.0014110808,0.09727195,0.045055863,-0.012080174,-0.0076243174,-0.0047825095,-0.04295395,-0.0056554475,0.089055836,0.030471554,0.022717945,0.0007317926,0.057119355,0.04489873,0.030699529,0.014542151,0.018402573,7
Phrase,USA,Tuesday,0,Dec,0,62,7.550135342488429,6.9535669612546345,7.298006790436511,0.389830852576325,-0.12714700832747797,27.0,0.484526,4.99073,3.24,0.8320953,0.22437687,-0.017916473,0.017022246,0.075130224,0.20862164,-0.22506513,0.059234034,-0.1914208,-0.12680003,-0.053076044,-0.024630364,-0.020783437,0.11436642,0.008576636,0.09145575,0.03662697,0.04952877,0.0051194285,-0.0042249924,-0.010266514,-0.03637437,0.061794076,-0.05572988,-0.012760206,0.015874678,0.0695967,-0.07803809,-0.004570795,-0.0043526394,-0.018990545,0.06916375,-0.046935238,-0.014261288,-0.051813018,-0.05344236,0.031486016,0.07068955,0.14182177,-0.0071549546,-0.0045835576,-0.02115143,-0.054898266,-0.045807656,-0.04517893,-0.0023572813,0.05505372,0.022813456,-0.03325666,0.011374816,1
Phrase,USA,Wednesday,0,Jan,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91,0.75161785,-0.1976043,-0.44655862,-0.084640935,-0.06605164,0.22747059,0.1367454,0.13255137,-0.012998792,-0.055712894,-0.10704885,-0.12433394,0.019911388,-0.0014985447,0.03011657,-0.05784605,0.0019734812,-0.056467522,0.013010602,-0.09042882,0.00419962,0.0062631043,0.00925701,0.039060634,0.07956984,-0.051682267,-0.034699336,-0.052970715,0.09031741,0.020621616,0.050412223,0.0033320573,0.017984353,-0.08718789,0.042119537,-0.0066695455,0.036085002,-0.020503907,0.0006273689,-0.07034006,-0.062932216,-0.004877867,-0.0030712006,0.017328342,0.027597494,-0.048820056,0.0069303573,-0.02853363,0.010372813,-0.0069537186,2
Exact,B,Thursday,0,Apr,0,11,5.351858133476067,4.802793095757729,4.723049866069117,0.4379003838613187,0.04101080383985736,64.0,0.286591,2.32,0.54,0.5724175,-0.2089343,0.059067015,0.2852914,-0.23914285,0.3743659,-0.14424786,0.19229937,-0.05910657,-0.17336172,0.028720431,-0.19373333,-0.016085273,-0.13797927,0.04574089,0.0874825,0.18997364,-0.1380818,0.11419555,0.018921698,0.044939008,-0.0056186663,0.17302513,-0.09746048,-0.03247022,-0.11408262,0.024748039,0.10204747,-0.0035970754,-0.12641683,-0.009149219,-0.08823956,-0.08510969,0.07087856,-0.034853213,-0.038374875,-0.029118873,0.031358965,-0.058899835,-0.021314193,-0.013114447,-0.018622521,0.052170694,0.029024672,0.019731523,0.033703916,0.038916845,-0.0048758253,-0.023468805,0.017952625,1
Phrase,A,Tuesday,0,Nov,0,90,4.2626798770413155,4.948759890378168,4.941038886554611,0.0,-0.009699465980218425,15.0,0.429148,4.67,1.11,0.5295513,0.25722235,0.4007082,0.3480163,-0.17599094,0.30856222,0.2408578,-0.12937398,-0.21091524,0.09314298,-0.052922044,-0.08968539,0.06818006,0.018329004,-0.020802433,-0.08329478,0.047655746,-0.06166918,-0.04638944,0.11831562,0.063479036,0.020976089,-0.0005259044,0.06505789,0.065662116,0.02690515,-0.011317679,0.00013781214,0.11828676,-0.01621757,0.025613775,0.034600276,0.017578902,-0.0044072308,0.020483542,-0.035163395,-0.085234985,-0.010175739,-0.04631493,-0.01846473,-0.073315665,0.045116805,-0.0077327336,-0.045781758,-0.11540738,0.0013421834,-0.03201896,0.07332438,-0.014236221,-0.030108942,1
Broad,USA,Monday,0,Nov,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.45564032,0.39967892,-0.23868324,-0.19192688,0.05959275,-0.106073976,0.05540392,-0.06572329,0.3868865,0.08367836,0.19078028,-0.26051453,0.22957659,0.098811224,-0.07064229,-0.004070669,0.00015801289,-0.21944284,0.16543877,0.18152589,0.058137543,-0.03043836,0.011398113,0.058252525,-0.10481276,-0.07640702,0.13110569,-0.018937696,0.019612635,0.0025842318,0.03418247,0.14051212,-0.002679584,-0.010392278,0.09279552,-0.015460011,-0.046811324,0.041860666,0.041148983,0.014861507,0.016729666,-0.024367845,0.0037200092,-0.002757076,0.012245361,-0.0021982817,-0.002249363,-0.013229208,0.006255763,-0.012403593,2
Broad,B,Thursday,0,Dec,1,39,10.609081944147828,10.675970679556194,10.843192926182072,0.0,-0.09746665290617178,59.0,0.468036,5.53,2.24,0.7264276,-0.0135916,0.37298343,-0.21945202,0.018788368,-0.15092926,-0.021784296,-0.07523839,-0.081968985,0.06971412,0.08545768,-0.12950718,-0.15305132,-0.048875682,-0.117786385,-0.05645082,-0.060943373,-0.036140505,0.019642333,-0.17940384,0.043292314,0.023880204,-0.009785538,0.030756554,0.028198319,-0.13229787,-0.007090437,-0.099196,0.0328495,0.16206399,-0.100433275,-0.037045013,-0.23178153,0.0070173945,0.039399024,-0.028696813,-0.072970144,-0.0037600643,-0.022402931,0.042137433,0.044777706,0.014617592,0.006434366,0.030128844,-0.007911651,-0.043604717,-0.0013193933,0.006926542,-0.0015651267,-0.005424997,5
Phrase,A,Sunday,1,Oct,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.75161785,-0.1976043,-0.44655862,-0.084640935,-0.06605164,0.22747059,0.1367454,0.13255137,-0.012998792,-0.055712894,-0.10704885,-0.12433394,0.019911388,-0.0014985447,0.03011657,-0.05784605,0.0019734812,-0.056467522,0.013010602,-0.09042882,0.00419962,0.0062631043,0.00925701,0.039060634,0.07956984,-0.051682267,-0.034699336,-0.052970715,0.09031741,0.020621616,0.050412223,0.0033320573,0.017984353,-0.08718789,0.042119537,-0.0066695455,0.036085002,-0.020503907,0.0006273689,-0.07034006,-0.062932216,-0.004877867,-0.0030712006,0.017328342,0.027597494,-0.048820056,0.0069303573,-0.02853363,0.010372813,-0.0069537186,1
Phrase,A,Wednesday,0,Mar,0,40,7.783640596221253,8.526088622665625,8.660536734603207,0.0,-0.10377626559816479,50.0,0.718322,7.49,1.99,0.73962396,-0.15618128,-0.47342807,-0.12271247,-0.109656714,0.18448359,0.20334417,0.07824853,-0.025846953,-0.08674691,-0.124982,-0.1532649,-0.04030491,-0.0053830314,0.013962971,-0.033625077,0.031445432,-0.020203209,0.030118467,-0.092499964,-0.004790631,0.011749435,0.039172426,0.009198471,0.030034948,-0.04864577,-0.024131658,-0.01718225,-0.004180949,0.02000002,0.028514272,0.04798024,0.022258073,-0.025637625,0.013635506,0.03279693,0.025356064,-0.03302283,0.019846518,0.06869074,-0.0057188943,0.0068063485,-0.0628796,0.034621365,-0.010136932,0.020893484,-0.05741472,0.008171588,0.011012227,0.08199824,1
Phrase,USA,Sunday,1,Jul,0,71,9.60245002503719,9.736631651243432,9.703086244691871,-0.20127243930936345,0.017251923369374023,4.0,0.250225,4.33,1.88,0.62292475,0.5135196,-0.101035595,-0.25159997,-0.018287582,-0.099678926,0.1359304,-0.113871075,0.026700197,0.008915678,0.012288086,-0.066328496,0.038826104,-0.20097534,-0.13951488,-0.087078206,-0.14190352,-0.031033501,-0.04524989,-0.055490546,-0.03109867,-0.04090703,0.029236697,-0.18871039,-0.01955907,-0.0034891623,0.16180053,-0.03542536,-0.10117017,-0.030737411,-0.06905865,-0.15364859,0.04410592,-0.011260673,0.026530508,0.07127426,0.03390146,0.03906269,-0.043860707,-0.05871943,-0.022693567,-0.056957155,-0.05819929,-0.03500808,-0.033360817,-0.0042810435,-0.016645905,0.017107304,0.006720773,0.0029362508,1
Phrase,A,Saturday,1,Jan,0,16,4.2626798770413155,4.869016660689557,4.869016660689557,-0.23922968906583453,2.0860687323384205e-16,15.0,0.429148,4.67,0.91,0.5295513,0.25722235,0.4007082,0.3480163,-0.17599094,0.30856222,0.2408578,-0.12937398,-0.21091524,0.09314298,-0.052922044,-0.08968539,0.06818006,0.018329004,-0.020802433,-0.08329478,0.047655746,-0.06166918,-0.04638944,0.11831562,0.063479036,0.020976089,-0.0005259044,0.06505789,0.065662116,0.02690515,-0.011317679,0.00013781214,0.11828676,-0.01621757,0.025613775,0.034600276,0.017578902,-0.0044072308,0.020483542,-0.035163395,-0.085234985,-0.010175739,-0.04631493,-0.01846473,-0.073315665,0.045116805,-0.0077327336,-0.045781758,-0.11540738,0.0013421834,-0.03201896,0.07332438,-0.014236221,-0.030108942,1
Broad,A,Monday,0,Feb,0,53,9.60245002503719,9.60245002503719,9.568882249664,0.0,0.02877237889130512,4.0,0.250225,4.33,1.29,0.62292475,0.5135196,-0.101035595,-0.25159997,-0.018287582,-0.099678926,0.1359304,-0.113871075,0.026700197,0.008915678,0.012288086,-0.066328496,0.038826104,-0.20097534,-0.13951488,-0.087078206,-0.14190352,-0.031033501,-0.04524989,-0.055490546,-0.03109867,-0.04090703,0.029236697,-0.18871039,-0.01955907,-0.0034891623,0.16180053,-0.03542536,-0.10117017,-0.030737411,-0.06905865,-0.15364859,0.04410592,-0.011260673,0.026530508,0.07127426,0.03390146,0.03906269,-0.043860707,-0.05871943,-0.022693567,-0.056957155,-0.05819929,-0.03500808,-0.033360817,-0.0042810435,-0.016645905,0.017107304,0.006720773,0.0029362508,2
Broad,B,Saturday,1,Nov,0,79,7.550135342488429,7.550135342488429,7.521510070906476,0.0,0.014721568242146502,26.0,1.048805,7.975156,1.42,0.5921406,0.1315525,-0.2372185,0.56365836,0.07661174,-0.3009842,-0.15490822,-0.23067977,0.03651327,-0.0018446314,0.09297625,0.0041486034,-0.09379052,0.014978033,-0.0537347,-0.0050964947,-0.11296611,0.034474503,0.033871245,-0.040245622,-0.028052317,0.057788707,-0.008629679,-0.03014004,0.01252697,-0.051802777,-0.02496147,0.006644445,-0.044342756,-0.05127386,-0.0074175126,0.05149881,0.00975881,0.0014110808,0.09727195,0.045055863,-0.012080174,-0.0076243174,-0.0047825095,-0.04295395,-0.0056554475,0.089055836,0.030471554,0.022717945,0.0007317926,0.057119355,0.04489873,0.030699529,0.014542151,0.018402573,4
Broad,USA,Friday,0,Oct,0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23,0.45564032,0.39967892,-0.23868324,-0.19192688,0.05959275,-0.106073976,0.05540392,-0.06572329,0.3868865,0.08367836,0.19078028,-0.26051453,0.22957659,0.098811224,-0.07064229,-0.004070669,0.00015801289,-0.21944284,0.16543877,0.18152589,0.058137543,-0.03043836,0.011398113,0.058252525,-0.10481276,-0.07640702,0.13110569,-0.018937696,0.019612635,0.0025842318,0.03418247,0.14051212,-0.002679584,-0.010392278,0.09279552,-0.015460011,-0.046811324,0.041860666,0.041148983,0.014861507,0.016729666,-0.024367845,0.0037200092,-0.002757076,0.012245361,-0.0021982817,-0.002249363,-0.013229208,0.006255763,-0.012403593,6
Phrase,USA,Friday,0,Aug,0,38,7.550135342488429,7.2400535566739075,7.1617820677269926,0.0,0.013417969533756601,27.0,0.484526,4.99073,8.08,0.8320953,0.22437687,-0.017916473,0.017022246,0.075130224,0.20862164,-0.22506513,0.059234034,-0.1914208,-0.12680003,-0.053076044,-0.024630364,-0.020783437,0.11436642,0.008576636,0.09145575,0.03662697,0.04952877,0.0051194285,-0.0042249924,-0.010266514,-0.03637437,0.061794076,-0.05572988,-0.012760206,0.015874678,0.0695967,-0.07803809,-0.004570795,-0.0043526394,-0.018990545,0.06916375,-0.046935238,-0.014261288,-0.051813018,-0.05344236,0.031486016,0.07068955,0.14182177,-0.0071549546,-0.0045835576,-0.02115143,-0.054898266,-0.045807656,-0.04517893,-0.0023572813,0.05505372,0.022813456,-0.03325666,0.011374816,2
Phrase,A,Monday,0,Dec,0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.75161785,-0.1976043,-0.44655862,-0.084640935,-0.06605164,0.22747059,0.1367454,0.13255137,-0.012998792,-0.055712894,-0.10704885,-0.12433394,0.019911388,-0.0014985447,0.03011657,-0.05784605,0.0019734812,-0.056467522,0.013010602,-0.09042882,0.00419962,0.0062631043,0.00925701,0.039060634,0.07956984,-0.051682267,-0.034699336,-0.052970715,0.09031741,0.020621616,0.050412223,0.0033320573,0.017984353,-0.08718789,0.042119537,-0.0066695455,0.036085002,-0.020503907,0.0006273689,-0.07034006,-0.062932216,-0.004877867,-0.0030712006,0.017328342,0.027597494,-0.048820056,0.0069303573,-0.02853363,0.010372813,-0.0069537186,1
Phrase,B,Wednesday,0,Aug,0,54,7.783640596221253,8.255840264702947,8.42508983264792,0.0,-0.09850664655239896,50.0,0.718322,7.49,0.84,0.73962396,-0.15618128,-0.47342807,-0.12271247,-0.109656714,0.18448359,0.20334417,0.07824853,-0.025846953,-0.08674691,-0.124982,-0.1532649,-0.04030491,-0.0053830314,0.013962971,-0.033625077,0.031445432,-0.020203209,0.030118467,-0.092499964,-0.004790631,0.011749435,0.039172426,0.009198471,0.030034948,-0.04864577,-0.024131658,-0.01718225,-0.004180949,0.02000002,0.028514272,0.04798024,0.022258073,-0.025637625,0.013635506,0.03279693,0.025356064,-0.03302283,0.019846518,0.06869074,-0.0057188943,0.0068063485,-0.0628796,0.034621365,-0.010136932,0.020893484,-0.05741472,0.008171588,0.011012227,0.08199824,2
Broad,A,Thursday,0,Feb,0,43,8.999742789830492,8.18378823819379,8.217913627157424,0.20062020316221485,-0.029250333397400043,35.0,0.453332,2.455562,2.31,0.8422776,-0.04985057,0.2649209,-0.1867974,0.24853526,0.019234536,-0.150059,-0.0691541,-0.14345494,-0.0025332647,-0.039840106,-0.09780824,0.05794658,0.0933873,0.013367359,0.02308125,-0.017391983,0.005116375,-0.038348414,0.020323846,0.070423506,0.0059979125,0.012132453,0.019392492,0.03050973,0.0120262895,0.039352916,0.006491458,-0.07988582,0.0036185666,0.06787559,0.024045527,0.052840006,0.013884922,0.07435617,0.05250271,0.024872702,-0.04806146,-0.051491193,-0.021183627,0.04800757,-0.013041768,0.06696878,0.034091838,-0.009348017,-0.0022032368,0.0062122946,0.015798384,-0.034548204,0.0080854185,2
