Keyword,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49
architecture and systems engineering mit,0.71430147,0.43421778,0.20391695,-0.15294702,-0.17239147,0.19023965,0.023230447,-0.2792108,-0.06992387,-0.035706595,0.0035353685,0.07631277,0.008768047,0.07758314,-0.09046963,0.10740645,0.07523011,0.08014567,0.03155996,-0.018055592,0.045957133,0.0531273,0.09033246,0.03812841,0.013182427,-0.028102852,0.06225118,0.02009893,0.0061603063,-0.03508216,-0.012094824,-0.006443253,-0.0006235164,-0.059027117,-0.044744812,0.059127994,0.04696857,0.048326924,-0.025651904,0.0018726675,-0.032310706,0.03371861,-0.018493608,-0.03835631,-0.0003703822,-0.010576137,-0.029522335,0.008409464,0.009160002,0.007552553
mit systems engineering course,0.82778084,0.17188883,0.21157612,-0.102604344,0.08048604,0.0011799933,0.30237675,-0.17231266,-0.03869045,0.08568043,0.023764592,0.20862892,0.04717432,0.036717195,-0.04628168,0.027646648,-0.03533682,0.014986114,-0.061131343,-0.07023664,-0.035534676,-0.09159077,0.0014009374,0.071046956,0.029149257,0.00028252142,0.01139227,0.0011234387,-0.012788908,0.014473961,0.028299218,0.009616751,-0.013395545,-0.06724844,-0.0036425483,0.026691671,0.016073817,0.043573953,0.00824344,0.0022214008,-0.007780525,-0.017011674,0.042334724,-0.024804419,0.036442943,0.02220995,0.018210601,0.044335924,0.018978106,0.030722167
architecture of complex systems,0.4194305,0.4545943,0.13911428,0.18266757,-0.12372288,0.2950891,-4.640806e-05,-0.13214536,-0.11031536,0.0350232,-0.3047925,-0.070391014,-0.17029305,0.03906849,0.101112366,-0.11847683,0.0036034212,-0.16214137,0.09903612,0.2388589,0.03485993,0.11290365,0.09737854,0.12997894,-0.09748917,0.029110214,0.0013416833,-0.10163104,-0.0043563577,0.05655963,0.141137,-0.0664936,-0.15212654,0.06836998,-0.14697812,-0.054521754,0.11170105,-0.03843552,-0.03340922,-0.004744963,0.027717046,-0.027043954,-0.0008726539,0.03757101,0.050900474,0.06825371,-0.02934047,0.008775843,0.10914693,-0.081090465
online aerospace engineering programs,0.6616329,-0.16591759,-0.50001895,0.18467079,0.2041163,0.16508006,-0.24127208,-0.14160492,-0.12603202,-0.032941997,0.06295399,0.061383177,0.07713658,-0.022336481,0.057006344,0.104003884,-0.1712898,0.07452091,-0.0039444254,0.03124488,0.0015896115,0.05452624,-0.019383254,-0.0062954174,0.015980309,0.025634551,-0.048643403,-0.03526034,0.06126179,-0.0021170792,0.018007183,0.038217705,-0.02050733,0.042389173,0.031455353,0.03589595,0.0033400436,-0.0067784013,-0.04387389,-0.010639657,0.0036904414,0.0017077802,0.0048533315,-0.030222764,0.017825553,0.0133550465,-0.020082517,-0.003318329,-0.016008375,0.012029768
architecture and systems engineering,0.6454458,0.56272125,0.10527695,0.097688,-0.093260095,0.135521,-0.07008429,-0.15299217,-0.03080558,-0.119472265,-0.12757017,-0.06783571,-0.15933076,0.18277948,-0.04343217,0.06355028,0.10184994,-0.026108578,0.09324125,0.058422543,0.037907004,0.056484893,0.10766683,0.016973738,0.023829056,0.046000008,0.0636207,-0.029256143,0.013144592,-0.09747064,-0.015972825,-0.035261687,0.04079288,-0.08569161,-0.10485678,0.018618515,0.030290276,0.056581527,-0.03866129,-0.0023294098,-0.020153096,0.03416847,-0.014099742,-0.039427467,-0.0014692144,-0.04331217,0.0048644366,-0.0057712537,0.004731174,-0.015398103
radar systems engineering course,0.6532454,-0.020834455,-0.03760596,0.04051292,0.11905248,-0.16103104,0.24919523,-0.07318497,0.0061722975,-0.08213971,-0.10470286,0.10199417,-0.04025983,0.096374646,0.058736596,0.020903364,0.11688075,-0.012765072,-0.14376174,-0.037707437,-0.022923907,-0.10646453,-0.07268075,-0.05942784,0.1330165,0.21607058,-0.06982132,-0.040219612,-0.1090669,0.0041591497,0.092433736,-0.23884413,-0.11134532,-0.06971603,-0.0756478,0.03674422,0.0088057555,-0.057894588,-0.12237925,-0.042497665,0.07394359,-0.07850562,0.27639654,-0.018990938,-0.23281595,-0.020111604,0.11810955,-0.10285872,-0.0037724732,0.04723241
model based systems engineering certificate,0.6016076,0.21778375,0.3924899,-0.16986057,0.24507158,-0.16980189,-0.24094415,-0.17767674,-0.11151143,0.032184035,-0.12218775,-0.3141173,-0.017632892,-0.16773134,-0.012376745,-0.0667854,-0.0020471285,-0.17464387,-0.03335308,-0.06206374,-0.07084873,-0.07540815,0.03902761,-0.101226375,0.001250912,-0.011258251,-0.008664688,0.0014839144,0.004463312,-0.008518399,-0.0075936243,-0.012885789,0.0007279268,-0.025657428,-0.0072402367,-0.050687794,-0.039632425,-0.008550281,0.03750909,0.025736853,-0.0131846145,0.02100108,0.015773846,-0.028438782,-0.011832718,0.01802714,0.027819056,0.003579507,-0.02597786,-0.005826388
certified systems engineering professional csep,0.67853737,0.055044692,0.28780806,-0.055747084,0.14690134,-0.26116413,-0.153966,0.09342305,0.027162626,-0.045325305,0.03741913,-0.024047254,-0.0011160626,0.11013295,0.16824213,-0.023186972,0.06794521,-0.15146346,0.056091104,-0.045198075,-0.12377637,0.110396236,-0.14956215,-0.09680039,0.062161166,-0.2058298,0.031819936,0.07670947,-0.0105003845,-0.11158558,-0.11518942,-0.00027158472,-0.0006097553,0.06915444,-0.04115987,0.0326586,-0.020421524,0.08013384,0.06348877,-0.043606866,-0.09254644,-0.037482154,0.19328244,0.06394506,0.0053126984,0.14088883,0.039889712,-0.0701398,0.11650252,0.0028252858
mit engineering certificate,0.59972966,-0.18801533,0.17586781,-0.6964087,-0.05749982,-0.09358774,-0.09710783,0.007942217,-0.14525719,0.009613161,-0.02973592,0.056752678,0.10111004,0.007119815,-0.04593985,0.0690086,0.06573818,0.017269723,-0.045482725,0.010236062,-0.034182694,-0.054550476,0.014806319,0.0014981178,-0.046557244,0.039348513,-0.033256017,-0.018221628,-0.007126867,0.042825453,0.014475178,-0.042558517,4.930223e-05,-0.017354473,0.0008498586,0.009914507,0.008517727,-0.008138525,0.019144712,-0.019209664,-0.0019829983,0.005698415,-0.030112205,0.00067710946,0.039282512,-0.018961653,0.009201377,0.0137579525,0.020068888,-0.006521701
model based systems engineering program,0.565108,0.48298982,0.26876104,0.12012698,0.19335783,0.0016655163,-0.030256746,-0.1915846,-0.10704475,0.027493075,-0.05643035,-0.28994992,0.04778207,-0.30021447,-0.01536041,-0.04590274,-0.24111803,-0.020168696,-0.012892064,-0.019407338,-0.12414892,-0.04207358,-0.020272516,-0.07526666,0.040169265,-0.0011588635,-0.008314762,-0.013910665,0.010570809,0.0075385137,0.011794226,-0.005187968,0.042131335,-0.004177922,-0.011365568,0.037346832,-0.009748747,0.025899855,0.0025978812,-0.000868233,-0.0003953151,0.0071977186,0.01693515,-0.02725283,0.010740732,-0.0007819842,0.022716021,0.0032847177,-0.013134774,0.03050435
best online courses for aerospace engineering,0.6166029,-0.34531313,-0.48428988,0.124541,0.27134874,0.1970377,-0.07736957,-0.2066854,0.018573562,0.01346802,-0.020628618,0.027913906,0.04553603,0.05927632,0.008841827,0.05357291,-0.0142121455,-0.043791916,-0.14891416,-0.019523298,0.07494928,0.049325615,0.029443972,-0.035391178,0.0065486343,-0.058283865,-0.05157603,-0.030640362,0.04327578,-0.03040819,0.03150396,0.0106066195,-0.059978772,-0.022478374,0.016928406,0.043727506,-0.057348315,0.030809661,0.0152086485,-0.04375404,0.0431214,0.031814862,-0.06779973,-0.025878295,0.004592887,-0.03864319,0.06469407,-0.077729635,-0.02027028,0.01799576
computer systems engineering course,0.7760729,0.12571533,0.1764471,0.26176658,0.1281438,-0.114865914,0.27502984,0.024669165,0.041730516,0.0045065344,-0.08596447,0.13180861,-0.10574495,0.16256922,0.03898157,0.08565182,-0.058047548,-0.122453034,-0.120146446,-0.056659106,-0.16198702,-0.10130648,-0.04100589,-0.0414968,-0.015566657,-0.04466195,0.032741465,0.04375747,-0.05451229,-0.0026308952,-0.059233773,-0.0055524795,0.046019573,-0.035771623,-0.06492358,0.024861889,0.026202168,-0.04613688,-0.0010006301,0.0051834565,-0.00055235,-0.022350568,-0.016850471,0.032790717,0.03669241,-0.025506292,-0.010961026,0.009692614,-0.019285578,-0.014876504
mit xpro architecture and systems engineering,0.608569,0.45852563,0.21027832,-0.085619025,-0.0718,0.19492066,0.004820836,-0.037001573,-0.11094169,-0.07792545,-0.05884572,0.081569195,-0.12832786,0.11902795,-0.07668831,0.118575454,0.026385851,-0.053395506,-0.0638346,0.2407364,0.1413361,0.069851846,-0.07531785,-0.1304261,-0.1056225,-0.20128125,-0.12202633,0.1331819,0.001695997,-0.02220221,0.049106907,-0.024997957,0.025792288,-0.057165366,0.084383845,-0.08493451,-0.025880674,0.05180001,-0.016947242,0.041273136,-0.09319648,-0.015841756,-0.0021356465,-0.026178915,0.031529687,-0.050394047,0.008747823,0.05979644,-0.03941481,0.03622945
systems engineering principles and practice,0.61439836,0.49858588,0.22499242,0.14984654,0.17242794,-0.061523575,0.05056094,-0.0740519,-0.040445123,0.021187117,0.023574878,-0.051155526,-0.05478734,0.18960963,-0.1094559,0.06114363,-0.05303794,-0.08202109,0.04551028,0.08286067,0.10084147,-0.08996784,0.09761972,0.0578606,0.04882881,0.061154176,-0.035126347,-0.09210585,-0.006711879,-0.1090919,-0.06817416,-0.029245857,-0.03220942,-0.083536506,0.0628236,-0.04785171,-0.05110314,0.086514704,0.018677833,-0.05091233,-0.05434453,-0.010517678,0.09165283,0.05186793,0.01742084,0.03958413,0.1970318,-0.010033017,-0.13832515,-0.12282196
aerospace engineering course,0.6919661,-0.057853203,-0.59265965,0.022793435,0.09072819,-0.0977994,0.16034165,-0.14918396,0.07028656,-0.02557416,-0.10390815,-0.0099431025,0.04290715,0.057948057,0.026318507,0.08478279,0.05155969,-0.062421475,-0.1170207,-0.03707191,-0.05090669,-0.12029893,-0.019387743,0.048374932,0.031845063,-0.010480499,-0.10791695,-0.05918052,-0.033579636,-0.021460336,0.016468832,0.010330558,-0.035943296,0.006900147,0.013751812,-0.018682068,0.031704552,0.015399496,-0.011387343,0.0064893733,0.004177609,0.037287787,0.023340855,-0.041658055,0.04959161,-0.03398873,0.005696183,0.010992584,0.008090443,0.016897202
best systems engineering phd programs,0.7331864,0.22910991,0.073357284,0.11060541,-0.030801099,-0.123133555,0.070378676,-0.17002496,-0.017196275,-0.009811019,0.16142951,0.11726194,-0.084419474,-0.052555192,0.10309788,-0.020128774,-0.06492886,0.09970714,0.038981445,0.0019777915,0.029360838,0.12473842,-0.04534202,-0.15022588,0.016550448,-0.071730725,0.19220895,-0.039147492,0.16922468,0.085465714,-0.004060026,0.093645416,-0.16435322,-0.13407867,-0.014113602,0.018745784,-0.10276274,0.069909915,0.11242113,-0.13566926,0.054592546,0.029769009,-0.03042124,-0.02207305,-0.07523946,-0.033297017,0.07574527,-0.088847354,-0.032825705,0.13074954
aerospace engineering program,0.64747715,0.11679048,-0.61303324,0.068394154,-0.013523486,-0.14681743,-0.06204498,-0.117438525,0.016463706,-0.09911389,-0.040168073,-0.010837408,0.122877836,-0.0686188,0.14258985,0.12126727,-0.1547891,0.10507941,0.0141475815,0.07144005,-0.081601396,-0.037682526,-0.05285391,0.023881936,0.0049378085,0.012006541,-0.09842831,-0.060471773,-0.014402337,-0.005975459,0.012454865,0.02731716,-0.026688064,0.036972504,-0.013540209,-0.016311517,-0.019835757,0.061114214,-0.028956799,0.027066564,-0.002468551,0.027855562,-0.008695134,-0.03956901,0.021146292,-0.016342536,-0.031558,0.009118919,0.0044165873,0.041539498
process engineering certifications,0.61220855,0.03723613,0.28298676,-0.21976678,0.19012116,-0.2581457,-0.15120019,0.07073692,-0.007636711,-0.02101866,-0.08946965,-0.1439587,-0.0030478535,0.14597571,0.13167574,-0.17264035,0.11591189,0.046311256,-0.044743672,0.015577619,-0.02456605,0.081220806,-0.13533667,0.04148867,0.08860375,-0.0051002717,0.036252983,0.22219221,0.09740849,-0.19224106,-0.15612754,0.14776364,-0.02543415,0.015933702,0.054438073,-0.06510265,0.07702064,0.054400217,0.0023983452,-0.16835937,-0.0018461068,0.06263311,0.03131263,-0.024657456,-0.03069802,-0.049431033,0.012629262,0.109596714,0.060024545,-0.028235273
manufacturing engineering masters,0.6590063,0.0097905,-0.15319252,-0.23380321,-0.10480803,0.08992396,0.14006416,0.1322701,-0.042100877,-0.16823661,0.27969262,-0.095576555,0.031970706,0.08757566,0.035423227,-0.30453137,0.017301818,0.17948003,-0.25734448,0.04752809,-0.0010711664,-0.12905402,-0.097892374,0.05568126,-0.05072057,-0.01713881,0.07634275,0.03516745,0.041457683,-0.036756393,-0.08378068,-0.031901263,0.08573579,0.00063455984,-0.098066114,-0.11121392,0.098842226,-0.019139552,-0.029463857,-0.07336415,0.022388998,0.067419864,0.040514406,0.038401052,0.0064824517,-0.007708344,0.02952637,-0.02428991,0.046324424,-0.04694629
model based engineering training,0.59334373,0.16210045,0.008941641,-0.07742242,0.30343094,0.089748114,0.08670531,0.061368074,0.050282545,-0.13857934,0.027494807,-0.50561357,0.110795975,-0.3892802,-0.07471971,0.019521235,0.05726145,0.056153968,-0.06352103,-0.06554105,0.05643927,0.002080019,-0.03139725,-0.031778276,-0.08603821,0.015863355,-0.052161217,0.0045123477,-0.056301296,0.06555845,0.030834565,-0.016935628,-0.027911155,-0.005471126,0.017336564,0.021351947,0.00026966012,-0.004315217,-0.027123146,0.019748352,0.01472714,-0.01376954,-0.036702063,0.06426816,-0.029625399,-0.0034325887,-0.019226825,-0.062058937,0.04759992,-0.035387702
aerospace engineering certificate online,0.6328198,-0.31303108,-0.315542,-0.1603204,0.25055346,-0.07169009,-0.4308733,-0.15015322,-0.15885745,0.011931015,-0.031279437,-0.0003631476,0.055885915,0.09410007,0.06642417,0.059449993,0.068196006,-0.10010988,0.007916239,0.018937645,0.010690684,-0.12314639,0.0040841806,-0.014959826,0.008809538,0.04872384,-0.08203493,0.00025299183,-0.02101495,0.014652759,0.008910372,-0.05168237,-0.006679234,0.03969854,0.023656804,-0.020525336,-0.023856591,-0.03847755,-0.016979402,-0.016885623,0.032305393,0.039381783,0.011696374,0.01851461,0.046588704,0.00059523684,0.007899307,0.0007998698,-0.007619548,0.00965539
mit mechatronics engineering,0.6502119,0.2433066,-0.15550715,-0.27274385,-0.112724006,0.083342664,0.16079012,0.18401705,-0.14583609,0.038782764,0.012647171,0.044569507,0.10116011,0.05314956,-0.09041471,-0.07706636,-0.023463842,0.0020934308,-0.010052453,0.0706145,-0.09441564,-0.057110503,-0.0072551235,0.21685125,0.18044846,-0.021813985,0.16411926,0.07614137,-0.114292726,0.11443864,0.027857194,0.09893932,-0.18062064,-0.062002428,-0.0063130865,-0.05522693,0.0042181714,-0.08612992,-0.15106453,0.09932673,0.06156983,0.0018440976,-0.105720274,-0.0069029867,-0.075470604,-0.056034252,-0.055327125,0.002582327,-0.117368795,0.015093526
online courses for aerospace engineering,0.63770384,-0.3567932,-0.47000918,0.1462447,0.31157133,0.17881565,-0.08252203,-0.19934662,-0.031375688,0.0241125,-0.03643611,0.04446409,0.040298115,0.041553337,-0.027460253,0.079152375,0.019471694,-0.021459104,-0.10751551,0.022183985,0.031571545,0.0073842783,0.035437535,0.021238018,-0.00753905,-0.0148537615,-0.059369408,-0.017371418,0.024982825,-0.03288975,0.035003204,0.014578668,-0.008831803,0.03162847,0.04699443,0.017841933,0.0021945988,-0.006182836,-0.016594818,-0.018740518,0.025641236,0.02692886,-0.014253322,-0.027468165,0.044799615,0.01423927,-0.00794711,-0.017930504,-0.022608984,0.016661383
fundamentals of systems engineering mit,0.6914791,0.4475231,0.26145467,-0.15975228,0.0026980147,0.06333045,0.13563177,-0.1830075,-0.0840358,0.10582022,0.13499428,0.17025843,0.13829443,0.053756632,-0.112570636,0.08799606,-0.06190387,0.015704017,-0.03410406,-0.04474032,0.05825945,0.092802405,0.013047185,0.07377504,0.009266987,0.048502862,0.025046252,-0.012300848,0.0071637756,-0.065786645,-0.04507519,0.030364228,-0.05755587,-0.043981887,-4.8428945e-05,0.029477421,-0.00026502277,0.06255946,0.08217076,0.038257822,-0.052986056,0.05817198,-0.024379019,0.029534027,0.009860618,-0.014507947,0.025921345,0.026495792,0.00923235,-0.02845167
computer systems engineering program,0.7021572,0.34885487,0.15627797,0.22181727,0.04644252,-0.15721962,0.05689533,0.122390755,-0.04475,-0.027775878,-0.06744609,0.09222677,-0.048701406,0.086923815,0.1852446,0.11682899,-0.28709388,0.007902654,0.014559136,0.093356825,-0.19149442,-0.028969433,-0.10270652,-0.075690225,-0.014853693,0.058614373,0.0023192675,0.0036868793,-0.100855224,-0.006454912,-0.056877248,-0.010740005,0.10827535,0.0059776334,-0.051621612,0.056644417,-0.033439454,-0.0356011,-0.0022445724,-0.009637898,0.024892315,-0.022276286,-0.055577666,0.07103141,0.015087445,0.009033269,-0.021644495,-0.009508541,-0.012360265,-0.0033528686
systems engineering certificate program,0.7102217,0.044565193,0.3111628,-0.17492951,0.17938347,-0.3932907,-0.22307451,-0.033366226,-0.08119941,0.017639527,-0.09621128,0.05430927,-0.020604506,0.039255537,0.199358,0.05352135,-0.041703746,0.024663446,0.10009805,0.084145844,-0.056741264,-0.0785849,0.039431516,-0.10815321,-0.038389124,0.08613119,0.0046195425,-0.0440362,-0.0046605957,-0.0047630514,-0.014028631,-0.0127158705,0.020373682,-0.053065296,-0.028931934,-0.038791586,-0.040718123,0.010794733,0.014012271,0.024606131,0.010557343,0.03121335,0.0067055263,-0.022646712,-0.026975758,0.013375176,0.014535121,-0.012601513,-0.013920579,0.01212252
aerospace certificate programs,0.6320549,-0.20120764,-0.42336905,-0.12225017,0.046850648,-0.3310656,-0.2675222,-0.25856194,0.020076413,-0.011255677,-0.1910732,0.03228976,0.049078446,-0.07520921,0.19968553,0.044948008,-0.051507246,0.011244931,-0.017828016,0.10601997,-0.0011157916,0.0035085732,-0.0038061938,-0.00044726353,-0.038481187,-0.018079985,-0.009343709,-0.04683758,0.013261834,-0.019511394,-0.013015362,0.03656491,-0.01805542,-0.0007424561,-0.0056466125,-0.034232482,-0.022614777,-0.02447485,-0.045568474,0.0039613284,0.006761066,-0.012236682,0.036562175,-0.0072396845,-0.020830194,-0.01344545,0.0041815178,0.0033575636,-0.009675145,0.0007925336
intro to systems engineering,0.67892176,0.47118917,0.17091906,0.20974545,0.101791956,-0.103856444,0.1708405,-0.060752656,-0.0150950365,0.033786703,0.075675525,0.09438341,-0.013510663,0.1330799,0.03943913,0.026254779,-0.05792821,-0.022730337,0.08255306,-0.014007583,0.01654909,-0.07241419,0.037758935,-0.005138432,0.08473953,0.04385103,-0.027187409,-0.06366569,-0.035847962,-0.085867986,0.0068796645,-0.005395335,0.00981622,-0.081832,-0.054850906,-0.047987066,-0.007505718,0.08418896,0.21082354,0.046324756,-0.04313019,-0.072993584,0.118966915,0.07064338,-0.10658324,-0.072536305,0.019296324,0.017008983,-0.0605528,0.00808793
aerospace engineering masters programs online,0.65974617,-0.26694664,-0.45094076,0.083254166,0.13300227,0.16881216,-0.18330868,-0.24719155,-0.08321754,-0.033838015,0.15679032,0.07620521,-0.015137165,-0.088108525,0.08289261,0.045096375,-0.13222983,0.08678949,-0.1481368,0.056282118,0.08298659,-0.02596942,-0.033140957,-0.00908979,0.034313586,0.020330431,-0.017500097,-0.054797016,-0.01049043,0.013946558,-0.057287302,-0.031353846,0.0051606433,0.057797965,-0.020866074,-0.048862655,0.023073623,-0.005620671,-0.062075768,-0.0011478892,-0.008295215,0.0068027563,0.028748488,0.016653994,0.05413116,0.014988067,0.008120991,0.022026515,-0.054270566,-0.011201069
ocw mit edu,0.53251016,-0.2390328,-0.0016632802,-0.2432928,-0.22825678,0.28061226,0.2400753,-0.022782588,-0.015280176,0.031386003,-0.10089178,0.0897211,0.14091149,-0.052917697,-0.13851795,-0.006132902,-0.13503486,-0.05596672,0.29602313,-0.09654812,0.065175794,-0.016440649,-0.05610419,-0.14209151,0.051215697,0.0926035,-0.1394412,0.17407556,0.1496248,-0.056544162,-0.08300818,0.055501822,0.028609091,0.118533276,-0.14492953,-0.18823889,-0.07220118,-0.099329315,-0.068654925,0.022267101,0.07264617,0.064878,0.011694938,0.006747983,-0.042628143,-0.01359984,-0.012786841,-0.02875271,-0.049609095,-0.019537866
mit ocw,0.38869944,-0.1267649,0.029334905,-0.3794393,-0.19684243,0.33167335,0.178139,-0.03309338,0.00484609,0.13899565,-0.07983691,0.044555902,0.2532559,0.04891155,-0.087472364,-0.07187371,-0.047379762,-0.07431369,0.24413906,-0.16904072,0.0008870829,0.03695919,-0.07352862,-0.13612457,0.07497918,0.16308865,-0.24930748,0.24557437,0.050596077,-0.10850238,-0.028972326,0.048301365,-0.03234393,0.05925208,-0.24747416,-0.11112204,-0.022709664,-0.02182302,-0.09178761,0.015419826,0.051625688,-0.10099813,-0.011565029,-0.032525543,-0.004906813,0.045172684,0.022247676,-0.030120455,-0.01686222,-0.01812034
mit ai course,0.5922462,-0.16580412,0.033777453,-0.29584283,-0.20063643,0.3552189,0.35621035,0.023882812,0.022445522,0.09748271,-0.0152483545,0.0022617108,0.20926006,-0.0048518963,0.18238108,0.04487041,0.07039274,-0.16593899,0.036623117,-0.04169396,-0.08552106,-0.052328557,0.07382713,0.055088457,-0.03215418,0.035464358,0.07400156,-0.0474845,-0.05365844,-0.02569464,-0.023889141,0.03868094,-0.044413414,0.10499937,0.0683712,-0.0020106463,-0.087073736,0.18648942,-0.07569817,-0.031757545,-0.045749366,0.04024405,-0.02780033,0.05082771,-0.035219055,0.016764075,0.015047474,0.05277761,-0.032996304,-0.025717378
mitx pro,0.32922632,0.049181826,0.1544301,-0.5056933,-0.19911808,0.28410983,0.0778536,0.07895701,0.10558327,0.081857495,0.03929347,0.13075082,0.2732288,0.061734427,0.023199648,0.039807472,-0.11508008,-0.0053161457,0.048277352,-0.022205373,0.0025862383,0.08570647,-0.21794087,-0.07565165,-0.020312758,-0.24580853,-0.070193015,-0.09643682,0.05605508,0.07063865,-0.011591301,-0.22480853,0.04970152,-0.007057996,0.14918303,0.061713185,0.08354365,-0.17597696,0.046212833,-0.16899352,0.0911958,-0.0046630832,0.009762188,0.003705833,-0.120796986,-0.06567166,-0.054055013,-0.112491444,-0.062858626,-0.07236823
generative ai,0.24103081,0.09899693,-0.041319143,-0.08283804,-0.16704352,0.35782722,0.1468765,0.32454827,0.0029014782,0.09039493,0.11245352,-0.25309223,0.14855625,-0.10821259,0.5438914,0.00071442313,0.13534324,-0.1591703,-0.090968065,0.05108586,0.00730238,-0.038851406,0.18097068,0.073105566,-0.036140297,0.12795874,0.019738216,-0.03718891,0.17397727,-0.055479635,-0.00084522803,0.09942125,0.090212755,-0.05735473,0.06312161,0.004203929,0.050161943,-0.13825966,0.08485691,0.046246912,0.045149315,-0.03296831,0.019499848,-0.0021460298,0.040490206,0.017516688,0.010306481,-0.10394639,-0.024829896,0.07709236
mit generative ai,0.28771093,0.06069803,0.049191583,-0.32123572,-0.2475114,0.46373072,0.23942652,0.16252127,-0.06783663,0.10615001,0.14324787,-0.13897479,0.1739147,-0.09911464,0.43350273,0.047682688,0.10569783,-0.12714504,-0.12346253,0.08107793,0.03759768,-0.030861614,0.14187962,0.107049674,-0.040473174,0.07163904,0.04825544,0.017270947,0.11477883,-0.102414325,0.008240948,0.0564154,0.082511894,0.025132967,0.055965774,0.023322865,0.016570223,-0.09804114,0.050650395,0.055446804,0.022428166,-0.036274977,0.02989711,-0.039168615,0.019650262,-0.015296925,0.011738599,-0.07867884,-0.012903297,0.06695529
mit ai class,0.51836735,-0.047523323,0.040100254,-0.2368924,-0.22676297,0.38264126,0.3048943,0.056044385,0.022891758,0.11817767,-0.025958652,-0.108368576,0.23834905,-0.061513174,0.23914757,0.12197924,0.07979976,-0.20627199,0.041642796,0.019600734,-0.059022456,-0.11336345,0.06817751,0.12637107,-0.073791414,0.0136184925,0.042370375,-0.053714067,-0.04690556,0.023916759,0.026958456,0.029254219,-0.038585786,0.1073465,0.0023323505,0.06871845,-0.15780859,0.17378789,-0.0077842367,-0.011479736,0.015023505,0.029326655,0.07180084,0.027293071,-0.08885371,-0.055242106,-0.047649134,0.05256956,-0.022808345,-0.13646744
systems engineering models and methods to manage complex systems,0.47180742,0.56039476,0.23683676,0.15579915,0.15568405,0.058223747,0.018680345,-0.09468103,-0.112579405,0.09386615,-0.088281505,-0.15726751,-0.061578076,0.0077380966,-0.054344177,-0.16526364,-0.12781021,-0.093719564,-0.007815043,0.06988781,0.043502446,0.15282945,0.0739608,0.05678497,-0.083453886,0.14479724,-0.0120498985,-0.14685033,0.04685834,-0.012781709,0.062691465,-0.069870114,-0.20968212,0.14982119,-0.015047553,-0.0028140566,0.18689954,-0.10239105,0.0029246842,0.015723389,-0.0029777861,-0.010493085,-0.028014664,0.08683148,0.073344484,0.0052632005,0.045384467,0.046813704,-0.03851881,-0.034585953
best online engineering masters,0.6635935,-0.31434476,-0.12497097,-0.05871598,0.03424729,0.3555378,-0.05313235,0.047752175,-0.12887864,-0.106428154,0.2890398,-0.0060843136,-0.14589137,0.028243989,0.041060295,-0.09107077,-0.07137256,-0.0042416877,-0.18656123,-0.107807055,0.16554694,0.10315265,-0.07710494,-0.13987654,0.06419454,-0.024816211,-0.009433211,-0.049009174,0.056550086,0.0664136,-0.059761394,0.011103342,-0.053498972,-0.048111428,-0.051320765,0.016280225,-0.023259204,0.05418231,-0.03727076,-0.03518267,0.0030873765,0.008580716,-0.02617985,-0.0112617025,0.0023293188,-0.047518853,0.059612658,-0.09262875,-0.009816182,-0.048033908
online tech degree,0.6474244,-0.50041544,-0.0033415526,0.23175408,-0.013797299,0.114277035,-0.16867994,0.04526276,-0.25370443,0.005781166,0.22681604,0.047684774,-0.018943142,-0.09036585,-0.14495577,-0.039484985,0.015901674,-0.09316559,0.074247904,0.069690585,-0.06847645,0.092651196,-0.025122475,0.12339726,-0.044801973,-0.03647848,0.025981339,0.02573909,-0.051533062,0.006936612,-0.025800455,0.0077009704,0.035714474,-0.05138679,-0.044519156,0.065693304,0.00088369095,-0.06508268,0.044198222,-0.0052296673,-0.0101993885,-0.048181806,0.052267138,-0.059810463,-0.0071456586,0.011978979,0.035357896,0.009377907,-0.021999862,-0.0043379446
learn online,0.43595633,-0.49880767,-0.008101244,0.25554594,0.22305416,0.44537964,-0.08164575,0.116352014,0.012810499,0.120677106,0.12287535,-0.06483554,0.07730734,0.016069107,-0.024296002,0.017290762,0.06889372,-0.0684255,0.15609299,-0.0065971557,0.07320076,0.09669346,0.060481463,-0.0039090896,0.064012766,0.013159491,-0.021005737,-0.19023602,-0.11499207,0.0026940468,0.010915052,-0.05983034,0.066601895,-0.010950217,-0.037023224,-0.17608865,0.0064888694,-0.025910659,0.06903133,0.038516913,-0.008277263,-0.018707208,-0.045744393,0.04710363,-0.060608283,-0.11822348,0.02748725,0.063380726,0.07193226,0.004308001
