Day,Search keyword,Search keyword match type,Campaign,Clicks,Conv. value,Currency code,Cost
2024-11-04,artificial intelligence training,Phrase,Course - Generative AI - Run 4 - Search - Lead Gen - B [phrase and exact],20,1.00,USD,20.56
2024-11-04,artificial intelligence certification,Phrase,Course - Generative AI - Run 4 - Search - Lead Gen - B [phrase and exact],2,0.00,USD,2.16
2024-11-04,artificial intelligence course,Phrase,Course - Generative AI - Run 4 - Search - Lead Gen - B [phrase and exact],13,1.00,USD,16.90
2024-11-04,courses on artificial intelligence,Phrase,Course - Generative AI - Run 4 - Search - Lead Gen - B [phrase and exact],2,0.00,USD,2.63
2024-11-04,mit ai class,Phrase,Course - Generative AI - Run 4 - Search - Lead Gen - B [phrase and exact],2,0.00,USD,2.56
2024-11-04,best course on artificial intelligence,Phrase,Course - Generative AI - Run 4 - Search - Lead Gen - B [phrase and exact],2,0.00,USD,5.81
2024-11-04,artificial intelligence for engineers,Phrase,Course - Generative AI - Run 4 - Search - Lead Gen - B [phrase and exact],1,0.00,USD,0.10
2024-11-04,ai learning course,Phrase,Course - Generative AI - Run 4 - Search - Lead Gen - B [phrase and exact],6,0.00,USD,6.22
2024-11-04,best ai learning course,Phrase,Course - Generative AI - Run 4 - Search - Lead Gen - B [phrase and exact],3,0.00,USD,3.41
2024-11-04,certification for artificial intelligence,Phrase,Course - Generative AI - Run 4 - Search - Lead Gen - B [phrase and exact],4,0.00,USD,6.51
2024-11-04,bootcamp ai,Phrase,Course - Generative AI - Run 4 - Search - Lead Gen - B [phrase and exact],1,0.00,USD,0.14
