Day,k_policy,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Oracle_k,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-12,100,353,91.35739,140.33434,345.3471880261037,199,353.93000115050427,327.43000000000006,0.11832570787868842,0.11128578369149676,349,36,1.3450109318584713,0.664756446991404,384,2.0875723361968994,0.901315212249756,-3.579530046328159e-05,351.7300011198701,265.49999999999994,90.78363,69.651985,0.11788703362887472,0.09044654729390782,2.2000000306341363,28.850000000000005,0.5737598,17.69019,0.0004386742498136928,0.01352522540829752,0.0,33.08,0.0,52.99216,0.0,0.007314010989291429,75.77999932154927,0.0,15.921049,0.0,0.020674268397151058,0.0,8.990000076145956,327.43000000000006,2.7353966,140.33434,0.003552047791411851,0.11128578369149676,269.1600017528091,0.0,72.70094,0.0,0.09409939695329687,0.0,52.55999982857756,3.73,15.283692,0.7185989,0.019846630365439377,0.0007130497210711538,127.76000089499638,17.68,32.870277,2.989052,0.0424613083157071,0.0034016404850047274,173.6100004269303,306.02,43.203423,136.62668,0.0560177704359352,0.10717109015234393
2025-12-13,100,353,93.52837,130.60094,363.0992398778842,187,353.9900000000005,329.93,0.10134313315640207,0.1020013705276962,266,35,0.3047592294259459,0.9849624060150376,384,2.0192172527313232,0.904841959476471,6.433490249845716e-05,274.8500007307812,260.11,55.871983,61.858315,0.07255253245264391,0.08032608052297316,79.04999909054992,35.010000000000005,37.65639,19.45189,0.028790600703758162,0.014872153388370578,0.0900001786694151,34.809999999999995,0.0,49.290718,0.0,0.0068031366163524625,40.739999823000126,0.0,7.7626324,0.0,0.010080162023808925,0.0,10.299999849046756,329.93,5.1481247,130.60094,0.005262558460878603,0.1020013705276962,302.95000032795366,0.0,80.617615,0.0,0.08600041545809939,0.0,112.56999975591157,20.84,27.692793,3.336072,0.029316832869627572,0.003744957479279667,102.07000041765264,11.04,29.310247,4.46541,0.031417180041282654,0.0021867517986443622,139.3499998264363,298.05,36.525337,122.799446,0.04060912199313638,0.09606966402963024
2025-12-14,100,353,92.00101,153.16321,249.1400229360394,222,353.9799993414034,364.54,0.11853292161069563,0.1268878098895831,343,40,0.38311469862055675,0.892128279883382,384,2.04032039642334,0.9041138291358948,-0.0002180097512451,351.3999994245145,255.29,90.25015,68.39384,0.11719428634490238,0.08881277964466992,2.57999991688888,79.34999999999998,1.7508552,42.096436,0.0013386352657932547,0.0321852846241522,0.0,29.900000000000002,0.0,42.67294,0.0,0.005889745620760988,32.1299997273023,0.0,6.397277,0.0,0.008307181015148454,0.0,27.240000095456153,364.54,7.861867,153.16321,0.01020902303475249,0.1268878098895831,294.6099995186449,0.0,77.74187,0.0,0.10001672313356437,0.0,3.599999952793191,16.619999999999997,1.7736032,2.9634676,0.002303111467734641,0.002841181318429601,29.019999909452263,6.279999999999999,9.682972,1.1033448,0.012573816703710808,0.0013264273252769087,321.3599994791579,341.64,80.54443,149.0964,0.10365599436804512,0.12272019942229981
2025-12-16,100,353,88.91577,147.2535,270.5850682809895,218,353.9899999595103,340.7199999999999,0.10838199665261569,0.11380644923591121,329,39,,,384,2.1076419353485107,0.9019107222557068,6.189249713517857e-05,326.89000037309523,248.91,75.65795,65.34871,0.0982455914047282,0.08485853051419733,27.09999958641513,52.4,13.257814,28.16,0.010136405247887495,0.02153003213528188,0.0,39.41,0.0,53.744766,0.0,0.007417886586432005,34.56000037063665,0.0,2.9227214,0.0,0.0037952982592301334,0.0,13.170000134121167,340.7199999999999,4.70903,147.2535,0.0053990719855225525,0.11380644923591121,306.2599994547526,0.0,81.28401,0.0,0.09918763458473204,0.0,86.90000030391536,5.83,20.724205,1.2355988,0.02578729259967676,0.001238563643419253,103.6100002542501,20.36,25.84209,3.48311,0.03111418010730562,0.0034270873478129925,163.4799994013449,314.53000000000003,42.349476,142.53477,0.05148052853463537,0.10914080531970448
2025-12-17,100,353,51.75897,123.995224,347.10599009570575,187,353.63999543242323,300.26,0.05960647326721103,0.10615913476052805,679,43,0.38986756390440264,0.8998527245949927,384,2.0117886066436768,0.9067161679267884,-0.0001110306446804,327.1399953704321,228.72999999999996,37.5169,64.951706,0.048717543891099176,0.08434299235253512,26.50000006199119,42.83,14.242071,21.81331,0.010888929376111856,0.016677605233276573,0.0,28.7,0.0,37.230213,0.0,0.005138537174716363,62.86999884668158,0.0,5.936508,0.0,0.007708848833519462,0.0,16.23999982426799,300.26,5.0065365,123.995224,0.0054274805892761,0.10615913476052805,274.5299967614736,0.0,40.815926,0.0,0.04647014779685344,0.0,108.61999841972388,4.53,12.789434,0.9276024,0.014416003779143666,0.0008602087420281732,108.5399985567052,20.57,15.17275,4.260227,0.017251964000872907,0.0038372873444433428,136.47999845599412,275.16,23.796787,118.80739,0.027938508328551985,0.10146163739388053
2025-12-18,100,353,72.855255,172.92831,281.49705208885695,235,353.9899999999976,394.76,0.09460615174876373,0.13590910627172986,523,40,0.6523708928163126,0.9196940726577438,384,2.1079869270324707,0.9023036360740662,-2.7498323773716483e-05,353.9899999999976,293.96999999999997,72.855255,78.14546,0.09460615174876373,0.10147575694811072,0.0,59.78000000000001,0.0,34.078194,0.0,0.026054854077285073,0.0,41.00999999999999,0.0,60.70466,0.0,0.008378495246334066,118.4999963059777,0.0,17.442394,0.0,0.02264980905740444,0.0,21.82000024306614,394.76,6.66512,172.92831,0.008654988097336128,0.13590910627172986,213.6700034509538,0.0,48.747746,0.0,0.06330135335562989,0.0,16.800000354660366,5.6899999999999995,3.8490667,1.6485198,0.004998203195736857,0.0009307408654536149,215.80000697972469,19.18,43.755325,3.716732,0.056818453790046596,0.002559722925039253,121.38999266561261,369.88999999999993,25.250866,167.56308,0.03278949816856174,0.13241864200060643
2025-12-19,100,353,114.058495,132.19669,330.87461869653634,193,353.98999999999967,334.16999999999996,0.1481105958179743,0.11147772773663478,365,39,0.45495453411764564,0.8821917808219178,384,2.084218263626098,0.9037400484085084,1.42361561112905e-05,353.98999999999967,256.35,114.058495,65.90987,0.1481105958179743,0.08558722092422441,0.0,49.519999999999996,0.0,26.720648,0.0,0.020429559985185974,0.0,28.300000000000004,0.0,39.566166,0.0,0.0054609468272243935,153.22999433634828,0.0,47.793205,0.0,0.06206184058548471,0.0,18.390000269950104,334.16999999999996,5.007036,132.19669,0.006501883515102872,0.11147772773663478,182.37000539370135,0.0,61.258255,0.0,0.07954687357497663,0.0,4.890000044606397,23.439999999999998,1.3284273,4.215869,0.0017250285639413211,0.0035969371962941126,162.92000533691643,22.500000000000004,51.80385,4.9816856,0.06726985886934195,0.004357874258978006,186.17999461847688,288.23,60.926216,122.99913,0.07911570962308431,0.10352292382545625
2025-12-20,100,353,84.53876,153.43065,315.45653724802685,204,353.91000298459414,310.96999999999997,0.10936939834367171,0.11174892081438764,374,37,0.22432296969515,0.8074866310160428,384,2.046864748001098,0.9055554866790771,0.0001068274101422,352.20000301492934,218.19,83.774,59.612625,0.10878469454131037,0.07740994674312981,1.7099999696648032,55.230000000000004,0.76475775,34.140114,0.0005847038023613409,0.02610219289265464,0.0,37.550000000000004,0.0,59.677906,0.0,0.008236781178603188,109.07000026099514,0.0,25.884363,0.0,0.033612123184346275,0.0,29.60000012875408,310.96999999999997,8.553662,153.43065,0.01110735350746847,0.11174892081438764,215.24000259484492,0.0,50.100746,0.0,0.06464992289025022,0.0,27.139999762501972,3.63,6.7628736,0.5503362,0.008781925883542818,0.0007146387486738502,90.25000009671275,12.899999999999999,24.496992,3.0636208,0.03181055820159427,0.002542495190273623,236.52000312537945,294.44,53.2789,149.8167,0.06877691302014134,0.10849178768433522
2025-12-22,100,353,109.9687,140.52531,315.47805234764684,210,353.7900097151021,312.3,0.1305145672211323,0.11185217896651309,289,36,,,384,2.051727533340454,0.9057192206382751,-5.501551420739971e-05,308.6000084054771,231.84,86.962166,63.63315,0.11292468284688612,0.08263078487404187,45.19000130962488,46.99000000000001,23.006523,29.70071,0.01758988437424618,0.022707998955686273,0.0,33.47,0.0,47.191467,0.0,0.006513395136784953,44.10000121208042,0.0,13.863765,0.0,0.018002784159914468,0.0,40.34000110816816,312.3,12.567366,140.52531,0.01524559209714667,0.11185217896651309,269.3500073948535,0.0,83.53756,0.0,0.09726618779574787,0.0,26.050000736610755,4.55,12.797737,0.9707028,0.012845683891397806,0.0008376116813075051,29.520000831840694,8.52,14.1266165,2.0202713,0.01451198881132546,0.0018307731509706862,298.22000814665057,299.23,83.04434,137.53435,0.10315689003935236,0.10918379560825466
2025-12-24,100,353,114.650604,106.024506,335.5157582082977,155,353.9899999999983,219.02999999999997,0.12938256456554917,0.07460895187886711,260,32,,,384,2.0632572174072266,0.9058182835578918,-3.914463840353889e-05,274.04000301391625,161.66,78.13874,43.868996,0.10146701884524956,0.05696606035980668,79.9499969860821,25.060000000000002,36.51187,14.466988,0.0279155457202996,0.011060890955120759,0.0,32.309999999999995,0.0,47.68853,0.0,0.00658200056393967,16.000000373601125,0.0,3.8376346,0.0,0.00498335795650101,0.0,53.98000071270962,219.02999999999997,17.890709,106.024506,0.02122653818341873,0.07460895187886711,284.0099989136876,0.0,92.92227,0.0,0.103172668879908,0.0,80.08000154493487,1.5699999999999998,26.46497,0.37775987,0.029369429306897805,0.0002888203930343674,86.78999726643474,4.95,30.25578,1.506974,0.034215442907958735,0.001296925651475349,187.12000118862866,212.51,57.929863,104.13977,0.06579769555662114,0.07302320393755433
2025-12-25,100,353,95.65456,138.72902,379.73587332899194,182,353.6800049108058,285.69999999999993,0.12136710789521728,0.10627583138053015,461,33,0.28651846926965585,0.928416485900217,384,2.005640745162964,0.908497989177704,-3.832818954043782e-05,345.46000488177435,173.6,90.3266,50.653015,0.11729355594883527,0.06577544513716192,8.220000029031397,82.43999999999998,5.3279634,45.23905,0.00407355194638201,0.034588002932408664,0.0,29.66,0.0,42.836956,0.0,0.005912383310959557,88.73000128272977,0.0,16.189884,0.0,0.021023365265921766,0.0,20.219999983617498,285.69999999999993,9.589261,138.72902,0.011029592726660988,0.10627583138053015,244.73000364445852,0.0,69.87541,0.0,0.08931414556825809,0.0,82.87000108790303,3.5300000000000002,24.191147,0.6704125,0.0304650408186882,0.0007063608162845537,111.52000189454554,13.919999999999998,31.051598,3.1155014,0.03937367786247065,0.0030303708794598722,159.29000192835719,268.25,40.41182,134.94312,0.0515283867372719,0.10253910337737424
2025-12-26,100,353,122.1095,180.96811,297.3627996960505,213,353.83000495959845,498.00000000000006,0.15367110164548758,0.17033415740301788,356,35,0.635496126569847,0.800561797752809,384,2.1359457969665527,0.902740240097046,0.0001232877294455,332.14000549934605,416.17,112.94429,109.959206,0.1466637363870795,0.14278747631071467,21.689999460252352,51.36,9.1652155,28.323784,0.0070073652584080985,0.02165525644107327,0.0,30.47,0.0,42.6851,0.0,0.005891424651229943,26.260000246060024,0.0,7.117012,0.0,0.009241792076083244,0.0,20.250000366727026,498.00000000000006,7.8493795,180.96811,0.010192806274978275,0.17033415740301788,307.32000434681134,0.0,107.14311,0.0,0.13423651072478565,0.0,47.000000516142016,15.260000000000002,17.738903,2.3365355,0.021860753932574237,0.002763212803105667,130.63000198064026,10.190000000000001,46.149742,1.668863,0.05817625812955139,0.0018559078070946357,176.20000246281614,472.55000000000007,58.220863,176.9627,0.07363409311625627,0.1657150332113368
2025-12-28,100,353,109.614944,130.3872,275.5875776816474,190,353.8599950524236,306.07000000000005,0.13039835644700082,0.11021598264604138,439,34,,,384,2.046307325363159,0.9072991609573364,-1.934355489742617e-05,295.4399935439856,232.41000000000003,87.251045,66.23612,0.11329979711971154,0.08601089012009126,58.42000150843801,44.09,22.363897,24.501095,0.01709855932728929,0.01873257676285418,0.0,29.569999999999997,0.0,39.649982,0.0,0.005472515763095943,46.459998831478245,0.0,13.752538,0.0,0.016262255890356916,0.0,23.779999841210923,306.07000000000005,6.550094,130.3872,0.008434551718121104,0.11021598264604138,283.61999637973446,0.0,89.31232,0.0,0.10570155284593347,0.0,67.819999412695,5.03,17.253902,1.085984,0.020743763757794527,0.0009812319820807311,110.68999809138406,10.959999999999999,33.803383,2.6238585,0.04197711817728331,0.001965618437478866,175.34999754834453,290.08,58.557655,126.67736,0.06767747345581523,0.10726912932815899
2025-12-29,100,353,96.595245,127.390625,307.28563544271356,192,353.9110217303086,300.99999999999994,0.09976837457381064,0.09762859367935363,357,37,1.653201165357949,0.9663865546218487,384,2.0614748001098637,0.9067699313163756,-0.0002986781232976,248.54691291110302,223.68,48.531815,54.637344,0.06302095635310391,0.07094929367411651,105.36410881920563,46.51,48.063435,26.555117,0.036747418220706735,0.020302999891246027,0.0,30.810000000000002,0.0,46.19817,0.0,0.006376300113991095,5.7000000134487925,0.0,1.784945,0.0,0.0023178393692088527,0.0,35.95000033904728,300.99999999999994,12.13048,127.390625,0.012433394101664023,0.09762859367935363,312.26102137781254,0.0,82.67982,0.0,0.0850171365486706,0.0,99.19425658895996,5.28,26.4553,0.6788682,0.027994972326619884,0.0008764630019346952,108.91000166830725,29.509999999999998,29.3067,5.4353247,0.0304579839880955,0.005275352395237404,145.80676347304143,266.21000000000004,40.83325,121.27644,0.041315415562417995,0.09147677861295969
2025-12-30,100,353,98.68213,120.54567,319.6334745861887,181,353.9499915528618,283.81,0.12710553361588803,0.10822528181927757,407,32,0.3135653739407822,0.7444717444717445,384,2.046836853027344,0.9076059460639954,-0.00025664119292,349.889991678216,219.37,96.73808,66.783356,0.12561919459636667,0.08672149008133775,4.0599998746457455,43.26,1.9440429,22.47818,0.0014863390195213669,0.0171859353300155,0.0,21.18,0.0,31.284138,0.0,0.004317856407924317,48.84999857680601,0.0,13.047396,0.0,0.016942689805659952,0.0,25.97999965489311,283.81,6.7681956,120.54567,0.008788836737144957,0.10822528181927757,279.1199933211627,0.0,78.86654,0.0,0.10137401016906628,0.0,53.35999886423799,2.49,15.45872,0.5073034,0.019742078137770385,0.00038786430836990375,135.2399967097535,4.68,37.082493,2.6805706,0.047821619978414796,0.0011942911679273663,165.3499959788703,276.64,46.140915,117.3578,0.05954183549970286,0.10664312327246714
2025-12-31,100,353,97.84506,93.77047,275.6570500907309,149,353.99000000010335,231.64,0.12685492996988262,0.07854020477205775,329,35,0.0749986858382488,0.8267477203647416,384,2.1067941188812256,0.9051403999328612,-1.743154440652439e-05,352.26001054061646,174.43,97.46729,48.086063,0.12656610971356239,0.0624421263885749,1.3500000080369128,33.11,0.3777597,15.629786,0.00028882025632024196,0.011949920674199014,0.3799894514499158,24.099999999999998,0.0,30.054623,0.0,0.004148157709283837,26.28000064477575,0.0,9.019505,0.0,0.011712271464468162,0.0,53.840001880392045,231.64,14.254412,93.77047,0.01851005728494185,0.07854020477205775,273.86999747493553,0.0,74.57114,0.0,0.09663259626689956,0.0,27.480001118152703,5.28,6.932149,0.7799196,0.009001737591677508,0.0005288122707160247,127.220003519948,9.55,35.629757,1.9539562,0.04606528417369355,0.001641890313763126,199.2899953620026,216.81,55.28315,91.0366,0.07178790387013514,0.07636950138554326
