Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-11,353,132.85641,154.3391,443.43718502862333,218,353.989999999995,332.15,0.15935555061071877,0.11871987724279069,449,42,0.23741087100565597,0.8017817371937639,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.001908302307129,0.9052206873893738,1.4859036078379228e-05,274.26999819765706,245.10999999999999,108.20221,69.18388,0.14050591009936506,0.08983868443772959,0.0,36.96,0.0,57.817764,0.0,0.007980042730357592,79.72000180233792,50.08,24.654207,27.337463,0.018849640511353717,0.02090115007470351,17.51000211229777,0.0,4.878847,0.0,0.006335423646312423,0.0,20.209999908000697,332.15,8.95966,154.3391,0.010014516498743437,0.11871987724279069,316.26999797969654,0.0,119.01791,0.0,0.1430056121409673,0.0,97.10000213750413,9.92,25.900026,1.4578161,0.030434122527328057,0.0011188548326946067,108.59999976918866,19.209999999999997,42.398136,2.9926612,0.0500862282917596,0.0029806267321725428,148.28999809330224,303.02000000000004,64.55826,149.8886,0.07883520226841764,0.11462039892837292
2025-12-12,353,111.69672,145.00725,219.75110374411423,199,353.87000896626625,327.43000000000006,0.11520830386960249,0.11551166280167764,331,36,0.17479989755213743,0.8972809667673716,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.030755519866944,0.9040011167526244,-7.85513968873138e-05,265.7100076873275,265.49999999999994,55.823975,73.05924,0.07249018678222978,0.09487103911406847,0.0,33.08,0.0,54.85363,0.0,0.007570932661934391,88.16000127893881,28.850000000000005,55.872753,17.094378,0.0427181170873727,0.013069691025674783,56.85000167684552,0.0,7.955224,0.0,0.01033025182801843,0.0,35.050000981000885,327.43000000000006,8.542374,145.00725,0.011092694646418651,0.11551166280167764,261.97000630841984,0.0,95.19912,0.0,0.09378535863355866,0.0,2.190000033075705,3.73,0.9224018,0.38880342,0.001197784335164882,0.0003904702695321094,127.65000369505016,17.68,26.588676,2.6070125,0.03414251881741584,0.003272944227382921,224.0300052381404,306.02,84.18565,142.01144,0.07986800300427424,0.11184825360482162
2025-12-13,353,119.253845,137.99945,253.18273560241735,187,353.9099999583215,329.93,0.148570552039346,0.10798501483830877,333,35,0.5068850109670737,0.8858858858858859,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0025081634521484,0.9056293964385986,-0.0001757629324052,328.3600002657944,260.11,107.481186,65.60542,0.1395696352570819,0.08519187625906058,0.0,34.809999999999995,0.0,51.96236,0.0,0.007171877822076925,25.549999692527134,35.010000000000005,11.772664,20.431679,0.00900091678226408,0.015621260757171277,97.4300008573672,0.0,33.614685,0.0,0.04279026476638214,0.0,22.240000220319125,329.93,7.692606,137.99945,0.00969739403877494,0.10798501483830877,234.23999888063514,0.0,77.94656,0.0,0.09608288965572324,0.0,49.310000689232865,20.84,8.751444,2.9799137,0.010810329999119565,0.0034612661804501533,48.02000049302271,11.04,12.150447,3.9098399,0.015464221134120602,0.0018079833012850646,256.57999877606596,298.05,98.35196,131.10971,0.12229599773778253,0.10271577147044647
2025-12-14,353,133.74248,163.9021,266.3672334017036,222,353.890008391934,364.54,0.17338175196941025,0.1333440446610485,370,40,0.3094443239265311,0.7972972972972973,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.9986356496810915,0.9060728549957277,-0.0001142682293419,352.78000836292466,255.29,133.2004,69.91096,0.17296729844977796,0.09078283546116309,0.0,29.900000000000002,0.0,46.765907,0.0,0.006454660134277939,1.1100000290092975,79.34999999999998,0.5420805,47.22522,0.0004144535196322776,0.03610654906560745,108.2900028932333,0.0,32.419968,0.0,0.04209893128465015,0.0,34.06000109958082,364.54,11.751137,163.9021,0.015259432246467336,0.1333440446610485,211.5400043991199,0.0,89.57137,0.0,0.11602339834543886,0.0,98.90000248408779,16.619999999999997,26.530432,3.1526508,0.0344510751769054,0.002886657774761987,129.01000317825708,6.279999999999999,47.092678,0.53011584,0.061152171384056035,0.0006768428321015988,125.98000272958913,341.64,60.11937,160.21933,0.07777851036202187,0.12978054265570854
2025-12-15,353,135.28441,152.32489,229.39232299063497,220,353.989999999999,346.34000000000003,0.17465640926509535,0.1252265823099465,314,38,0.4521586259461119,0.964968152866242,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0460400581359863,0.9042950868606568,-0.0002677258841001,348.34999784792507,251.78,133.37971,71.317924,0.1732001560117379,0.09260985190224878,0.0,29.330000000000002,0.0,46.79351,0.0,0.006458469411619706,5.640002152073904,65.23,1.9046925,34.213448,0.0014562532533574342,0.026158260996078,97.59999937831435,0.0,35.408787,0.0,0.04598006567689673,0.0,53.63999960557185,346.34000000000003,20.796877,152.32489,0.026734215309945908,0.1252265823099465,202.75000101611278,0.0,79.07875,0.0,0.10194213323182574,0.0,13.179999834446473,14.489999999999998,4.1417923,1.9752498,0.005218941230392755,0.002054199062032874,13.129999844840478,13.25,5.6175694,3.9548895,0.00705504436777565,0.0027311270712445605,327.680000320712,318.6,125.52505,146.39474,0.1623824267629101,0.12044124966694596
2025-12-16,353,195.98848,156.51152,306.18644490415465,218,353.89999671924255,340.7199999999999,0.22678116563775164,0.11930424443107897,403,39,0.33499704116912704,0.9503722084367245,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0746920108795166,0.903444230556488,1.809552611740689e-05,302.929996775641,248.91,144.07808,67.3604,0.18709251107486247,0.0874708071695473,0.0,39.41,0.0,57.98193,0.0,0.008002702533845498,50.9699999436016,52.4,51.9104,31.169182,0.039688654562889156,0.023830734727686164,23.91000040670668,0.0,2.5094843,0.0,0.0032586894554008008,0.0,40.050000281941415,340.7199999999999,14.77795,156.51152,0.017055475993823076,0.11930424443107897,289.93999603059444,0.0,178.70105,0.0,0.2064669860569506,0.0,88.63999897952522,5.83,44.12596,0.6635818,0.05467600879561155,0.000653657499746811,146.73999939294845,20.36,73.95969,3.7579641,0.0851049716621944,0.0035486414893599614,118.51999834676892,314.53000000000003,77.90283,152.08997,0.08700017636651258,0.11510195136864076
2025-12-17,353,63.194183,128.59319,189.33727880840783,187,353.969996306695,300.26,0.07022170304765073,0.10874332386362531,435,43,0.500240270520953,0.9402298850574713,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.9443849325180051,0.909841537475586,-4.342839538600218e-05,310.0999963994999,228.72999999999996,41.02317,65.67164,0.05327061560693276,0.0852778801943641,0.0,28.7,0.0,39.330135,0.0,0.005428369213468776,43.86999990719509,42.83,22.171013,23.59142,0.01695108744071797,0.018037074455792435,123.73999847744767,0.0,12.303387,0.0,0.0159765560634214,0.0,35.33999964826492,300.26,8.09273,128.59319,0.008989454606557937,0.10874332386362531,194.88999818098242,0.0,42.798065,0.0,0.045255690155510495,0.0,10.319999905585156,4.53,4.1378736,0.4408276,0.0031636560060475404,0.0004703253018966775,58.119999108649246,20.57,11.254532,3.3192527,0.01139900260535321,0.002923543424470617,285.5299972924606,275.16,47.801773,124.83311,0.05565904330780209,0.10534945251283702
2025-12-18,353,43.965397,181.5881,423.5424372047702,235,353.98999999978844,394.76,0.05079660465850568,0.1410093934864608,455,40,0.4280167360885751,0.9406593406593406,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0482842922210693,0.9050706028938292,-0.0001916434170918,283.9800009738206,293.96999999999997,32.177433,78.85374,0.041783988063669675,0.10239547694925893,0.0,41.00999999999999,0.0,63.735344,0.0,0.008796791806956182,70.00999902596783,59.78000000000001,11.787966,38.999023,0.00901261659483601,0.02981712473024568,63.07999837487943,0.0,4.102736,0.0,0.00532760496765692,0.0,17.70999959026085,394.76,3.2376103,181.5881,0.0038319854193806856,0.1410093934864608,273.20000203464815,0.0,36.625053,0.0,0.04163701244064694,0.0,105.9800056419509,5.6899999999999995,7.174534,1.0596225,0.008197869942368617,0.0005685857683302886,95.05999789839443,19.18,16.45767,3.5439003,0.018783085721436783,0.002444841056675195,152.94999645944313,369.88999999999993,20.33319,176.98459,0.02381564633562826,0.13799596339687392
2025-12-19,353,69.2845,139.14096,442.59138723063506,193,353.98999999999893,334.16999999999996,0.08309094379155359,0.11681998200081486,490,39,0.053118227403330914,0.5020408163265306,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.09492301940918,0.9032456874847412,-3.638949531775255e-05,275.47000210050135,256.35,56.40332,68.49402,0.0732425007821349,0.08894288028726938,0.0,28.300000000000004,0.0,41.716034,0.0,0.0057576734736879956,78.5199978994975,49.519999999999996,12.881177,28.930897,0.009848443009418681,0.022119428239857485,40.55999943615953,0.0,7.574316,0.0,0.009835623936595818,0.0,28.69999952904164,334.16999999999996,6.179929,139.14096,0.0073668476679489,0.11681998200081486,284.73000103479774,0.0,55.530254,0.0,0.06588847491842102,0.0,85.92999921191942,23.439999999999998,10.457747,4.1695433,0.01231834257921851,0.0035526629668116523,102.29000337084162,22.500000000000004,21.658127,4.9550195,0.025496331437334877,0.004325442520673293,165.76999741723785,288.23,37.168625,130.01639,0.04527627206950123,0.1089418721135248
2025-12-20,353,157.36064,160.99951,205.43533130401784,204,353.98999999997073,310.96999999999997,0.2037537657440852,0.11719028021369735,318,37,1.1777131910807357,0.9276729559748428,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.9546400308609009,0.9098108410835266,-0.0004241470437003,351.9300001112208,218.19,156.2617,61.976036,0.20291354971236206,0.08047894778731292,0.0,37.550000000000004,0.0,62.243645,0.0,0.008590906553089575,2.0599998887499567,55.230000000000004,1.0989525,36.779842,0.0008402160317231526,0.028120425873294858,180.31000721862372,0.0,74.692,0.0,0.0969912575440158,0.0,19.58999928778897,310.96999999999997,8.498856,160.99951,0.011036184285058056,0.11719028021369735,154.08999349355804,0.0,74.16979,0.0,0.09572631400786527,0.0,2.490000064662448,3.63,0.0,0.27399248,0.0,0.00035579278374220033,2.4900000646624445,12.899999999999999,0.45094627,2.9996357,0.0005855760344276344,0.002248798250829374,349.00999987064586,294.44,156.9097,157.72589,0.20316817415234223,0.11458568501166418
2025-12-21,353,76.38689,158.61896,433.3464904705064,209,353.98999999999,370.59000000000003,0.09283441487980773,0.13319667249910755,519,39,0.27024292109132614,0.9730250481695568,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.04993748664856,0.90558522939682,0.0001511864933311,285.11000037068555,286.64,64.48076,80.41599,0.08373145394515337,0.10442414344208614,0.0,31.76,0.0,49.507416,0.0,0.006833044313674063,68.87999962930446,52.19,11.906132,28.695541,0.009102960934654356,0.02193948474334734,35.22999896678659,0.0,7.174822,0.0,0.009316860998877699,0.0,35.19000807685927,370.59000000000003,8.723143,158.61896,0.010955219796453166,0.13319667249910755,283.56999295634415,0.0,60.488926,0.0,0.07256233426676237,0.0,98.51999742600097,12.100000000000001,17.906511,1.8088057,0.022133872176034783,0.0018965811441252634,104.10000604479245,18.14,27.071676,2.9991236,0.032565899946908165,0.003223970819770065,151.36999652919656,340.34999999999997,31.408703,153.81102,0.038134644177543545,0.12807612120913328
2025-12-22,353,57.243576,148.15508,309.3579221781033,210,353.98999999999546,312.3,0.07433360945725886,0.11617378172428008,718,36,0.25234196090913535,0.9052924791086351,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.9232059717178345,0.9116250276565552,-0.000142521363248,353.98999999999546,231.84,57.243576,65.95973,0.07433360945725886,0.08565197403114111,0.0,33.47,0.0,51.58731,0.0,0.007120113244273111,0.0,46.99000000000001,0.0,30.60802,0.0,0.023401694448865855,147.99999964754582,0.0,17.848969,0.0,0.023177768303490894,0.0,24.990000051892686,312.3,4.956818,148.15508,0.00643667344107226,0.11617378172428008,181.00000030055696,0.0,34.437786,0.0,0.04471916833189235,0.0,100.75000016795838,4.55,15.591019,0.5280399,0.020245708786290062,0.0004970655634209724,118.9799995532581,8.52,20.326683,1.3407943,0.026395203164133508,0.0011756125452209029,134.260000278779,299.23,21.325872,146.28624,0.027692699983621824,0.11450110485137721
